"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","pitcher"
2021,23,2,54,24,12,0,7,144,212,0.23,0.321,0.406,0.727,0.318,571710
2021,32,2,87,25,7,0,4,204,274,0.15,0.255,0.229,0.484,0.227,445276
2021,30,3,76,30,13,0,15,191,282,0.233,0.323,0.466,0.789,0.339,663986
2021,19,7,36,26,5,0,4,117,178,0.23,0.343,0.342,0.685,0.311,570488
2021,36,6,78,27,9,2,7,191,278,0.191,0.313,0.335,0.648,0.293,641394
2021,1,0,5,1,0,0,3,12,17,0.25,0.294,0.812,1.106,0.447,456713
2021,13,3,57,31,3,1,5,155,211,0.205,0.265,0.308,0.573,0.255,641835
2021,26,3,85,37,4,0,5,212,287,0.178,0.261,0.252,0.513,0.236,595014
2021,22,3,100,19,5,1,6,178,234,0.148,0.239,0.268,0.507,0.23,518886
2021,12,0,41,29,7,0,7,113,168,0.276,0.327,0.455,0.782,0.337,596001
2021,14,3,79,46,14,1,6,216,300,0.237,0.28,0.357,0.637,0.278,476595
2021,31,5,54,19,5,0,5,117,182,0.199,0.357,0.336,0.693,0.319,650382
2021,18,5,73,51,10,1,7,203,295,0.254,0.312,0.375,0.687,0.301,605242
2021,11,1,21,10,3,0,5,68,98,0.209,0.306,0.419,0.725,0.315,621366
2021,24,4,100,40,20,2,14,267,371,0.222,0.28,0.414,0.694,0.298,660623
2021,6,1,37,44,13,2,10,143,219,0.325,0.347,0.547,0.894,0.379,458708
2021,25,2,31,20,8,1,4,86,146,0.277,0.411,0.462,0.873,0.383,665854
2021,10,0,10,3,1,1,0,29,44,0.147,0.341,0.235,0.576,0.281,663855
2021,27,2,70,30,9,0,6,185,259,0.196,0.286,0.313,0.599,0.269,592426
2021,20,1,51,38,12,2,6,146,225,0.284,0.351,0.451,0.802,0.347,502706
2021,24,7,49,39,14,1,7,196,288,0.237,0.319,0.381,0.7,0.309,622253
2021,13,0,63,18,6,2,9,130,178,0.212,0.27,0.436,0.706,0.3,605488
2021,0,0,2,0,0,0,1,12,13,0.077,0.077,0.308,0.385,0.154,606625
2021,26,2,72,29,8,0,6,192,263,0.183,0.27,0.294,0.564,0.254,622251
2021,22,8,51,39,10,2,3,160,244,0.252,0.344,0.36,0.704,0.315,647315
2021,8,0,22,18,4,0,4,57,91,0.313,0.374,0.506,0.88,0.378,593140
2021,32,6,86,36,21,2,6,195,298,0.25,0.346,0.415,0.761,0.333,664208
2021,50,3,125,112,35,2,17,471,690,0.261,0.317,0.402,0.719,0.313,489119
2021,60,5,115,101,35,3,19,394,617,0.286,0.361,0.464,0.825,0.357,572070
2021,42,2,152,98,22,2,19,491,676,0.223,0.274,0.354,0.628,0.274,543101
2021,38,4,105,85,28,0,20,340,515,0.281,0.34,0.467,0.807,0.347,607536
2021,23,6,63,40,11,0,6,188,274,0.233,0.314,0.351,0.665,0.296,650633
2021,34,3,58,61,23,2,10,253,386,0.275,0.345,0.438,0.783,0.34,666159
2021,10,1,11,19,9,0,6,81,126,0.296,0.357,0.53,0.887,0.377,664045
2021,8,3,13,13,8,0,9,61,102,0.33,0.402,0.714,1.116,0.462,595191
2021,14,4,29,34,13,1,8,144,218,0.28,0.339,0.475,0.814,0.35,453281
2021,22,4,83,46,24,0,20,263,379,0.255,0.306,0.493,0.799,0.339,669212
2021,24,1,92,62,25,2,19,321,454,0.252,0.293,0.452,0.745,0.318,502179
2021,7,2,34,24,4,1,5,97,140,0.26,0.307,0.42,0.727,0.314,663559
2021,21,0,65,36,8,2,6,178,251,0.226,0.291,0.357,0.648,0.284,518633
2021,35,4,85,51,23,0,11,288,412,0.228,0.301,0.378,0.679,0.298,660761
2021,28,3,52,35,7,4,7,146,230,0.266,0.365,0.447,0.812,0.354,675921
2021,14,4,48,23,12,0,8,108,169,0.285,0.361,0.523,0.884,0.377,660853
2021,23,0,73,33,9,1,5,186,257,0.205,0.276,0.316,0.592,0.263,642121
2021,29,2,87,26,4,1,5,160,227,0.184,0.295,0.291,0.586,0.268,642207
2021,21,3,46,34,9,0,5,146,218,0.247,0.33,0.371,0.701,0.311,656232
2021,18,5,34,42,9,0,4,132,210,0.294,0.371,0.406,0.777,0.344,621348
2021,20,5,37,26,5,0,9,105,170,0.276,0.382,0.497,0.879,0.38,571656
2021,25,6,84,29,6,1,8,191,266,0.187,0.282,0.323,0.605,0.271,502202
2021,9,0,7,6,6,0,2,28,51,0.333,0.451,0.619,1.07,0.45,663399
2021,14,0,21,9,1,0,5,57,86,0.208,0.337,0.431,0.768,0.336,668687
2021,1,1,3,2,2,0,1,12,19,0.294,0.368,0.588,0.956,0.403,491703
2021,8,1,31,22,6,1,7,71,116,0.336,0.388,0.607,0.995,0.42,656730
2021,69,6,92,64,17,4,10,319,489,0.229,0.348,0.362,0.71,0.319,607231
2021,2,0,4,5,3,0,0,15,25,0.348,0.4,0.478,0.878,0.38,600887
2021,6,2,13,12,3,0,5,55,83,0.267,0.337,0.507,0.844,0.36,502522
2021,18,2,85,27,6,0,8,160,221,0.204,0.276,0.353,0.629,0.277,598264
2021,19,5,22,12,2,0,0,70,108,0.167,0.352,0.19,0.542,0.276,605195
2021,6,0,9,10,1,0,4,40,61,0.273,0.344,0.509,0.853,0.364,592612
2021,13,1,29,12,7,0,5,88,126,0.214,0.302,0.411,0.713,0.309,621248
2021,15,1,35,18,6,1,8,92,141,0.264,0.348,0.52,0.868,0.369,641682
2021,12,2,23,17,6,0,4,77,118,0.26,0.347,0.433,0.78,0.34,667376
2021,0,0,1,0,0,0,0,1,1,0,0,0,0,0,665155
2021,41,9,194,119,33,2,25,525,754,0.254,0.304,0.413,0.717,0.31,640455
2021,19,2,90,48,20,2,17,315,423,0.216,0.255,0.403,0.658,0.281,664353
2021,42,10,156,60,23,0,15,381,531,0.205,0.282,0.347,0.629,0.278,660271
2021,69,9,227,94,22,3,20,493,710,0.22,0.306,0.359,0.665,0.294,656302
2021,32,4,100,63,18,4,23,356,500,0.233,0.288,0.438,0.726,0.31,650644
2021,21,1,99,74,22,4,15,321,458,0.264,0.299,0.436,0.735,0.314,663978
2021,73,5,115,95,41,1,25,426,666,0.276,0.36,0.476,0.836,0.361,605200
2021,51,1,124,66,23,0,16,376,533,0.218,0.295,0.366,0.661,0.29,666120
2021,47,6,165,78,28,0,35,441,635,0.242,0.306,0.471,0.777,0.331,669373
2021,34,7,73,35,16,0,14,210,316,0.236,0.335,0.447,0.782,0.34,642203
2021,21,2,88,69,26,2,17,321,458,0.262,0.299,0.448,0.747,0.319,501381
2021,14,3,99,70,29,2,15,307,440,0.274,0.302,0.459,0.761,0.324,621107
2021,35,7,195,99,33,0,19,549,742,0.216,0.26,0.344,0.604,0.263,628711
2021,34,11,57,50,17,2,8,239,361,0.244,0.338,0.386,0.724,0.321,593372
2021,50,7,92,90,29,2,10,283,471,0.316,0.399,0.469,0.868,0.378,656605
2021,52,11,131,108,21,3,14,376,585,0.28,0.357,0.412,0.769,0.338,663903
2021,43,5,79,42,15,1,12,215,333,0.246,0.354,0.432,0.786,0.344,656546
2021,57,7,147,119,34,3,38,513,771,0.274,0.335,0.492,0.827,0.353,543475
2021,23,2,56,51,10,0,14,186,286,0.287,0.35,0.487,0.837,0.359,669145
2021,9,0,8,10,5,0,6,44,74,0.323,0.405,0.677,1.082,0.45,643615
2021,17,4,52,29,12,1,12,142,217,0.276,0.346,0.531,0.877,0.372,663423
2021,17,0,19,19,4,0,6,66,112,0.305,0.411,0.537,0.948,0.406,605138
2021,34,7,72,34,16,0,5,180,276,0.234,0.348,0.366,0.714,0.32,493603
2021,12,2,61,30,5,0,10,169,228,0.21,0.259,0.374,0.633,0.274,660896
2021,14,2,62,27,6,0,12,164,225,0.215,0.271,0.416,0.687,0.295,453178
2021,12,3,42,12,2,0,3,95,127,0.152,0.252,0.25,0.502,0.232,622088
2021,0,0,0,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.22,664789
2021,2,1,5,7,2,0,2,21,35,0.344,0.4,0.594,0.994,0.422,606965
2021,13,0,74,44,4,1,2,212,276,0.194,0.232,0.24,0.472,0.211,661403
2021,12,1,40,21,11,1,6,107,159,0.267,0.327,0.479,0.806,0.344,465657
2021,5,0,14,8,4,1,2,40,60,0.273,0.333,0.491,0.824,0.351,594795
2021,52,2,162,110,21,0,19,458,662,0.247,0.308,0.375,0.683,0.3,656756
2021,27,2,100,54,14,1,19,262,379,0.251,0.309,0.46,0.769,0.329,656731
2021,44,7,158,118,23,3,17,518,730,0.237,0.29,0.355,0.645,0.283,573186
2021,14,2,23,14,4,0,3,84,121,0.2,0.306,0.324,0.63,0.285,595939
2021,14,2,22,20,5,0,7,103,151,0.237,0.318,0.43,0.748,0.324,642028
2021,44,5,158,70,31,0,6,392,548,0.214,0.285,0.313,0.598,0.267,669432
2021,43,4,129,91,29,1,23,394,585,0.268,0.326,0.454,0.78,0.336,607200
2021,10,2,26,35,7,2,8,111,175,0.319,0.366,0.534,0.9,0.383,621112
2021,9,1,12,11,3,1,9,55,89,0.304,0.382,0.709,1.091,0.449,452027
2021,15,2,30,31,9,1,7,131,196,0.268,0.332,0.447,0.779,0.336,528748
2021,14,0,55,19,12,1,10,167,223,0.201,0.251,0.411,0.662,0.282,625643
2021,31,4,55,54,15,2,9,196,311,0.29,0.37,0.457,0.827,0.359,663738
2021,36,9,129,71,22,2,28,368,536,0.251,0.313,0.475,0.788,0.337,664141
2021,2,1,4,4,1,0,2,18,28,0.28,0.357,0.56,0.917,0.388,664139
2021,6,0,25,12,3,1,1,65,88,0.207,0.261,0.305,0.566,0.25,608650
2021,21,2,52,38,16,2,9,188,276,0.257,0.319,0.443,0.762,0.328,429722
2021,38,4,80,70,15,1,12,311,451,0.24,0.31,0.369,0.679,0.299,547942
2021,15,3,38,21,10,1,5,121,176,0.234,0.312,0.405,0.718,0.313,669674
2021,11,2,30,20,7,0,5,81,126,0.283,0.357,0.478,0.835,0.36,621074
2021,7,0,12,7,0,0,3,32,49,0.238,0.347,0.452,0.799,0.347,593604
2021,2,0,8,1,2,0,1,15,21,0.211,0.286,0.474,0.76,0.322,657624
2021,30,2,69,44,10,1,9,194,290,0.248,0.331,0.399,0.73,0.32,640448
2021,1,3,18,8,3,0,2,41,58,0.241,0.293,0.407,0.7,0.304,664123
2021,4,1,8,5,5,0,1,42,58,0.208,0.276,0.358,0.634,0.278,641726
2021,12,0,28,8,3,1,3,63,90,0.192,0.3,0.372,0.672,0.296,543351
2021,17,3,39,25,6,1,5,106,163,0.259,0.35,0.42,0.77,0.337,656638
2021,14,1,21,19,5,0,2,84,125,0.236,0.328,0.336,0.664,0.299,547179
2021,20,2,43,15,8,0,4,118,167,0.186,0.293,0.324,0.617,0.278,573668
2021,22,2,57,32,10,0,6,137,209,0.259,0.344,0.411,0.755,0.331,659275
2021,15,0,75,19,13,0,8,154,209,0.206,0.263,0.397,0.66,0.284,543339
2021,10,1,28,14,4,2,4,80,115,0.231,0.304,0.423,0.727,0.314,656354
2021,15,2,44,21,7,1,10,109,165,0.264,0.339,0.527,0.866,0.367,542888
2021,15,0,48,24,8,0,4,121,172,0.229,0.297,0.357,0.654,0.287,607359
2021,10,0,36,15,7,1,0,99,132,0.189,0.25,0.262,0.512,0.23,445926
2021,7,3,26,23,3,3,2,67,108,0.316,0.38,0.469,0.849,0.367,664092
2021,9,1,35,16,4,3,5,105,143,0.211,0.266,0.398,0.664,0.285,657024
2021,55,10,112,92,28,1,21,347,554,0.29,0.374,0.481,0.855,0.369,605347
2021,15,0,24,12,4,0,6,86,123,0.204,0.301,0.407,0.708,0.308,650959
2021,7,5,28,21,11,0,2,98,144,0.258,0.319,0.386,0.705,0.31,660813
2021,16,1,33,14,6,0,4,79,120,0.233,0.342,0.408,0.75,0.33,663770
2021,2,2,22,14,7,0,4,56,85,0.309,0.341,0.543,0.884,0.375,605154
2021,15,4,76,17,11,0,6,139,192,0.197,0.276,0.364,0.64,0.281,608371
2021,13,4,40,11,6,0,5,101,140,0.179,0.279,0.35,0.629,0.279,595345
2021,10,1,33,26,6,2,4,100,149,0.275,0.329,0.435,0.764,0.33,657097
2021,34,1,85,47,15,0,12,187,296,0.284,0.368,0.479,0.847,0.366,500779
2021,33,24,76,16,10,1,1,154,239,0.154,0.356,0.236,0.592,0.294,613534
2021,11,0,33,26,4,0,7,126,174,0.227,0.276,0.38,0.656,0.284,650828
2021,38,2,118,83,23,0,27,370,543,0.264,0.319,0.471,0.79,0.338,592767
2021,13,3,60,23,5,1,7,150,202,0.194,0.257,0.344,0.601,0.263,641360
2021,19,2,54,6,5,0,6,120,158,0.124,0.241,0.292,0.533,0.241,681911
2021,14,5,30,19,6,1,4,104,153,0.224,0.32,0.373,0.693,0.307,600921
2021,24,1,77,27,14,0,6,169,241,0.218,0.299,0.366,0.665,0.293,572955
2021,4,0,1,3,2,0,1,9,19,0.4,0.526,0.733,1.259,0.521,656290
2021,37,9,97,68,34,2,35,402,587,0.257,0.315,0.521,0.836,0.353,592314
2021,35,8,186,62,15,1,13,399,533,0.186,0.251,0.3,0.551,0.245,607074
2021,22,5,24,15,12,0,5,99,158,0.244,0.373,0.45,0.823,0.36,594965
2021,43,5,63,67,24,0,14,232,385,0.312,0.397,0.507,0.904,0.39,656954
2021,64,5,175,80,31,2,24,454,660,0.232,0.312,0.413,0.725,0.315,601713
2021,26,3,41,44,14,0,15,181,283,0.287,0.36,0.52,0.88,0.376,533167
2021,43,6,144,113,24,3,18,440,647,0.264,0.32,0.405,0.725,0.315,571927
2021,57,7,209,108,33,3,20,551,779,0.229,0.293,0.368,0.661,0.289,593423
2021,31,4,121,83,25,1,23,361,528,0.268,0.316,0.462,0.778,0.333,608379
2021,31,3,91,66,25,3,11,266,405,0.283,0.343,0.456,0.799,0.344,592866
2021,5,1,36,10,2,0,4,71,93,0.184,0.237,0.345,0.582,0.253,669160
2021,45,4,67,74,29,2,14,291,459,0.29,0.366,0.473,0.839,0.362,570632
2021,11,2,33,13,5,0,4,56,91,0.282,0.385,0.5,0.885,0.382,592254
2021,28,2,58,65,25,1,11,277,409,0.269,0.323,0.427,0.75,0.324,474463
2021,11,1,146,19,13,2,6,272,324,0.128,0.16,0.24,0.4,0.174,594798
2021,34,2,63,41,22,0,15,216,330,0.265,0.345,0.493,0.838,0.359,519043
2021,17,4,37,37,9,0,12,143,222,0.289,0.356,0.512,0.868,0.371,663531
2021,52,3,167,81,31,2,19,447,635,0.229,0.296,0.388,0.684,0.298,677651
2021,6,1,16,16,1,0,1,40,65,0.31,0.385,0.379,0.764,0.341,640462
2021,2,0,3,3,0,0,2,13,20,0.278,0.35,0.611,0.961,0.402,670970
2021,6,2,21,18,4,1,3,77,111,0.252,0.306,0.398,0.704,0.306,607391
2021,59,3,136,44,19,0,21,350,496,0.194,0.294,0.382,0.676,0.297,663474
2021,7,1,11,4,5,0,6,25,48,0.375,0.479,0.95,1.429,0.569,669135
2021,15,3,48,30,6,0,5,126,185,0.246,0.319,0.371,0.69,0.305,656322
2021,20,0,54,39,10,1,5,187,262,0.227,0.286,0.339,0.625,0.275,570666
2021,6,1,22,29,8,1,7,87,139,0.341,0.374,0.576,0.95,0.402,445213
2021,26,0,36,12,7,1,3,109,158,0.174,0.31,0.311,0.621,0.284,656548
2021,3,0,0,0,0,0,0,8,11,0,0.273,0,0.273,0.189,605612
2021,29,4,49,26,4,1,6,148,218,0.2,0.321,0.33,0.651,0.295,643290
2021,12,1,21,9,3,0,4,64,93,0.2,0.312,0.388,0.7,0.309,544931
2021,43,6,141,78,27,1,24,424,603,0.235,0.297,0.417,0.714,0.308,592791
2021,11,2,42,20,8,2,4,110,157,0.236,0.299,0.403,0.702,0.304,664192
2021,24,3,42,16,5,2,6,94,150,0.236,0.373,0.455,0.828,0.362,663432
2021,1,1,1,0,0,0,0,3,5,0,0.4,0,0.4,0.283,476454
2021,11,1,33,18,6,0,7,85,128,0.267,0.336,0.5,0.836,0.357,606930
2021,13,2,35,12,4,0,5,91,127,0.188,0.283,0.357,0.64,0.283,641851
2021,3,1,4,6,0,0,1,16,27,0.304,0.407,0.435,0.842,0.373,501593
2021,37,10,237,73,21,2,23,529,695,0.184,0.239,0.329,0.568,0.248,453286
2021,49,3,122,106,35,6,30,443,672,0.285,0.341,0.506,0.847,0.361,457918
2021,17,1,63,27,14,6,11,196,272,0.228,0.279,0.461,0.74,0.313,596133
2021,44,11,120,81,20,5,24,432,617,0.231,0.3,0.413,0.713,0.309,663554
2021,19,3,35,25,14,2,10,141,214,0.266,0.341,0.516,0.857,0.364,502624
2021,32,5,129,67,19,1,25,369,518,0.233,0.288,0.432,0.72,0.309,640470
2021,15,4,26,24,5,1,2,105,156,0.234,0.327,0.328,0.655,0.296,592717
2021,14,1,32,31,6,1,4,109,166,0.278,0.343,0.411,0.754,0.33,502239
2021,43,7,114,83,29,1,13,335,511,0.273,0.344,0.425,0.769,0.336,641540
2021,2,0,5,3,1,0,3,22,31,0.241,0.29,0.586,0.876,0.364,543699
2021,3,0,17,11,5,1,3,42,65,0.323,0.354,0.581,0.935,0.393,543548
2021,49,4,103,42,22,4,23,274,418,0.249,0.344,0.521,0.865,0.367,592826
2021,25,8,40,10,3,0,2,91,139,0.142,0.345,0.226,0.571,0.285,596027
2021,1,0,2,0,0,0,0,4,5,0,0.2,0,0.2,0.138,572020
2021,25,2,73,34,13,0,10,176,260,0.245,0.323,0.429,0.752,0.326,544727
2021,5,1,7,2,1,1,2,17,29,0.261,0.414,0.652,1.066,0.44,607179
2021,6,1,7,6,1,0,1,27,42,0.229,0.357,0.343,0.7,0.319,642003
2021,0,0,0,0,0,0,0,3,3,0,0,0,0,0,595943
2021,55,4,146,82,25,0,26,462,654,0.224,0.294,0.397,0.691,0.3,592836
2021,22,5,21,19,8,0,4,98,156,0.24,0.372,0.395,0.767,0.343,663734
2021,29,1,63,37,12,2,14,183,278,0.262,0.342,0.496,0.838,0.358,656288
2021,47,2,185,111,41,1,19,454,675,0.275,0.327,0.435,0.762,0.329,593958
2021,3,0,18,10,5,0,5,47,70,0.299,0.329,0.597,0.926,0.387,664714
2021,20,4,62,35,10,0,8,192,269,0.216,0.286,0.355,0.641,0.282,500610
2021,22,9,91,30,9,1,3,184,258,0.189,0.287,0.278,0.565,0.259,621242
2021,22,2,58,26,12,0,8,172,242,0.211,0.289,0.376,0.665,0.291,519326
2021,5,1,6,7,2,0,1,23,39,0.303,0.41,0.455,0.865,0.38,676709
2021,59,3,144,119,32,4,37,496,750,0.279,0.339,0.499,0.838,0.357,571578
2021,19,2,35,48,14,0,8,159,250,0.306,0.364,0.472,0.836,0.361,642545
2021,16,1,30,20,5,1,6,100,149,0.242,0.329,0.432,0.761,0.33,458677
2021,12,0,42,52,10,0,5,183,262,0.268,0.302,0.368,0.67,0.292,656685
2021,30,3,46,37,6,1,4,154,235,0.238,0.345,0.337,0.682,0.308,642701
2021,0,0,4,5,0,0,0,12,17,0.294,0.294,0.294,0.588,0.259,424144
2021,16,1,25,27,5,1,9,101,160,0.294,0.369,0.531,0.9,0.384,660365
2021,35,6,51,39,13,1,8,184,286,0.249,0.357,0.408,0.765,0.338,670912
2021,7,1,11,6,5,0,6,43,68,0.283,0.368,0.667,1.035,0.428,664337
2021,40,2,117,65,12,1,16,352,488,0.211,0.279,0.35,0.629,0.276,641778
2021,7,1,11,8,4,0,1,31,52,0.295,0.404,0.455,0.859,0.376,676220
2021,8,0,14,10,3,1,2,43,67,0.271,0.358,0.458,0.816,0.353,571882
2021,1,0,1,3,0,0,0,6,10,0.333,0.4,0.333,0.733,0.333,656725
2021,17,1,25,17,2,0,4,83,124,0.217,0.331,0.349,0.68,0.306,664042
2021,0,1,1,2,1,0,1,4,9,0.5,0.556,1,1.556,0.637,444482
2021,38,3,63,45,4,3,6,199,298,0.226,0.332,0.335,0.667,0.301,608335
2021,7,2,13,3,1,0,3,29,45,0.194,0.356,0.472,0.828,0.36,676886
2021,7,0,14,15,4,1,4,50,81,0.324,0.383,0.568,0.951,0.402,656266
2021,7,1,34,7,3,0,1,62,81,0.151,0.235,0.233,0.468,0.215,605521
2021,12,0,27,12,2,0,1,74,101,0.169,0.267,0.225,0.492,0.231,676831
2021,16,1,25,16,4,0,6,79,122,0.248,0.352,0.457,0.809,0.351,676604
2021,4,1,13,8,0,0,4,51,68,0.19,0.25,0.381,0.631,0.273,592288
2021,3,0,9,3,3,0,1,20,30,0.259,0.333,0.481,0.814,0.348,501789
2021,18,6,71,26,12,2,5,176,245,0.204,0.282,0.344,0.626,0.276,669622
2021,3,0,4,3,0,0,2,13,21,0.278,0.381,0.611,0.992,0.416,641703
2021,18,3,35,13,6,0,8,107,155,0.201,0.31,0.425,0.735,0.32,656061
2021,27,3,74,45,12,0,12,232,331,0.229,0.299,0.389,0.688,0.3,672715
2021,48,5,139,65,22,2,19,361,522,0.23,0.308,0.407,0.715,0.311,668678
2021,50,8,156,76,15,5,19,402,575,0.222,0.301,0.381,0.682,0.299,543243
2021,28,5,65,38,21,0,23,244,359,0.252,0.32,0.528,0.848,0.358,643377
2021,34,3,91,58,20,3,16,307,441,0.24,0.304,0.423,0.727,0.314,543606
2021,10,1,19,19,7,4,3,81,125,0.289,0.352,0.5,0.852,0.363,643230
2021,25,5,59,30,8,0,12,166,246,0.231,0.325,0.435,0.76,0.33,657006
2021,21,2,32,31,8,0,3,95,160,0.307,0.406,0.431,0.837,0.37,666129
2021,39,2,82,70,21,2,17,275,426,0.286,0.354,0.483,0.837,0.36,669211
2021,18,0,50,33,14,0,12,160,237,0.269,0.325,0.498,0.823,0.35,471911
2021,4,1,7,5,0,0,5,20,35,0.333,0.429,0.833,1.262,0.512,661440
2021,14,2,28,6,2,0,4,49,77,0.197,0.364,0.426,0.79,0.35,622780
2021,13,0,26,19,5,0,1,95,133,0.208,0.286,0.275,0.561,0.255,593619
2021,12,0,23,17,3,0,5,69,106,0.266,0.349,0.457,0.806,0.349,683232
2021,5,1,20,11,4,1,0,62,84,0.205,0.262,0.282,0.544,0.243,681810
2021,12,1,39,19,2,0,4,95,133,0.208,0.286,0.325,0.611,0.272,676879
2021,4,1,5,10,3,0,0,33,51,0.283,0.353,0.348,0.701,0.314,656620
2021,14,1,23,23,5,0,4,73,120,0.305,0.392,0.467,0.859,0.374,666168
2021,17,3,26,35,7,1,10,125,198,0.298,0.369,0.517,0.886,0.379,649144
2021,20,5,36,15,5,1,9,98,153,0.234,0.359,0.5,0.859,0.369,664918
2021,11,3,26,22,9,0,1,74,120,0.302,0.383,0.415,0.798,0.353,641632
2021,10,2,22,15,3,0,3,60,93,0.259,0.355,0.407,0.762,0.337,670456
2021,1,0,5,1,0,0,1,12,15,0.143,0.2,0.357,0.557,0.239,520980
2021,5,0,10,11,2,0,5,28,51,0.391,0.451,0.761,1.212,0.503,657228
2021,12,0,27,7,3,0,2,87,111,0.121,0.216,0.212,0.428,0.2,669618
2021,0,0,4,10,5,0,0,20,35,0.429,0.429,0.571,1,0.429,621381
2021,14,1,38,13,5,0,2,74,109,0.213,0.321,0.33,0.651,0.294,650671
2021,12,1,28,10,5,1,6,73,108,0.232,0.324,0.495,0.819,0.348,605388
2021,10,2,19,12,9,0,1,75,109,0.227,0.312,0.351,0.663,0.294,642048
2021,6,1,11,12,0,0,1,52,72,0.2,0.278,0.246,0.524,0.242,677865
2021,14,1,38,28,11,5,1,114,174,0.283,0.345,0.434,0.779,0.336,573009
2021,2,0,0,1,0,0,0,1,4,0.5,0.75,0.5,1.25,0.566,676103
2021,13,2,41,12,9,0,7,119,162,0.19,0.265,0.395,0.66,0.285,622098
2021,2,0,7,1,3,0,0,14,20,0.222,0.3,0.389,0.689,0.299,670050
2021,14,1,30,15,1,0,1,68,100,0.2,0.32,0.247,0.567,0.268,592858
2021,18,4,44,11,2,0,3,86,124,0.157,0.306,0.265,0.571,0.27,664776
2021,5,0,8,9,5,0,3,39,61,0.304,0.361,0.554,0.915,0.387,594986
2021,17,0,49,44,5,0,4,136,206,0.28,0.34,0.37,0.71,0.314,570257
2021,10,3,32,16,3,0,2,101,135,0.172,0.252,0.246,0.498,0.229,545343
2021,11,1,16,11,4,0,3,52,82,0.257,0.366,0.443,0.809,0.354,655889
2021,53,4,248,83,31,3,33,567,774,0.209,0.267,0.399,0.666,0.287,592662
2021,3,0,5,6,2,0,2,11,24,0.476,0.542,0.857,1.399,0.577,623470
2021,10,0,28,7,3,0,0,51,71,0.164,0.282,0.213,0.495,0.237,623364
2021,2,2,8,7,1,1,3,33,49,0.267,0.327,0.533,0.86,0.364,594985
2021,2,0,3,0,1,0,0,9,12,0.1,0.25,0.2,0.45,0.219,660825
2021,11,1,8,11,1,1,3,34,62,0.32,0.452,0.56,1.012,0.433,571946
2021,3,1,8,6,2,0,4,27,43,0.308,0.372,0.667,1.039,0.432,668941
2021,0,0,2,0,0,0,1,4,5,0.2,0.2,0.8,1,0.401,656186
2021,4,3,3,1,1,0,2,20,31,0.167,0.355,0.458,0.813,0.357,670550
2021,2,0,3,2,0,0,0,6,10,0.25,0.4,0.25,0.65,0.314,467008
2021,0,0,2,0,0,1,0,6,7,0.143,0.143,0.429,0.572,0.224,541650
2021,34,0,65,23,10,0,8,164,239,0.2,0.314,0.366,0.68,0.302,664062
2021,6,0,33,22,8,0,5,97,138,0.265,0.297,0.439,0.736,0.315,543056
2021,17,1,20,18,1,0,6,69,112,0.266,0.384,0.468,0.852,0.371,622446
2021,14,1,13,12,5,1,5,48,86,0.324,0.442,0.634,1.076,0.451,656686
2021,30,2,56,30,9,0,9,162,242,0.229,0.331,0.4,0.731,0.322,624522
2021,5,0,14,16,5,0,2,61,89,0.274,0.315,0.405,0.72,0.312,598286
2021,14,4,50,17,7,1,3,135,181,0.172,0.254,0.282,0.536,0.242,523260
2021,13,2,16,12,3,0,2,49,81,0.258,0.395,0.394,0.789,0.355,502154
2021,5,4,6,3,2,0,2,19,35,0.269,0.457,0.577,1.034,0.442,657140
2021,8,1,13,13,6,0,3,61,92,0.265,0.337,0.446,0.783,0.339,641447
2021,7,0,6,9,3,0,2,45,66,0.237,0.318,0.39,0.708,0.311,626929
2021,2,0,0,0,0,0,1,13,16,0.071,0.188,0.286,0.474,0.212,553902
2021,0,0,1,1,0,0,0,2,3,0.333,0.333,0.333,0.666,0.293,630105
2021,19,1,46,52,18,0,15,214,319,0.284,0.329,0.495,0.824,0.351,669060
2021,9,0,10,8,1,1,0,37,56,0.213,0.339,0.277,0.616,0.287,656981
2021,7,1,37,13,2,0,4,80,107,0.192,0.252,0.333,0.585,0.257,666808
2021,8,2,11,8,1,0,1,31,51,0.244,0.392,0.341,0.733,0.338,592145
2021,3,1,4,2,0,0,1,7,14,0.3,0.5,0.6,1.1,0.469,657610
2021,4,0,1,3,0,0,1,10,18,0.286,0.444,0.5,0.944,0.412,607468
2021,11,5,19,14,3,0,3,73,109,0.215,0.33,0.344,0.674,0.305,572125
2021,0,0,0,1,0,0,1,3,5,0.4,0.4,1,1.4,0.577,592859
2021,0,0,1,0,0,0,0,6,6,0,0,0,0,0,621011
2021,2,0,0,2,1,0,0,2,7,0.6,0.714,0.8,1.514,0.626,606213
2021,0,1,1,1,0,0,0,3,5,0.25,0.4,0.25,0.65,0.32,664901
2021,13,0,25,17,6,1,4,72,113,0.28,0.363,0.48,0.843,0.363,608652
2021,33,0,68,61,19,0,10,196,319,0.315,0.386,0.486,0.872,0.377,656529
2021,3,0,7,7,1,0,2,22,35,0.312,0.371,0.531,0.902,0.385,665759
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,593643
2021,12,5,44,27,7,1,2,147,201,0.201,0.269,0.283,0.552,0.248,605513
2021,6,1,11,6,3,1,7,32,56,0.347,0.429,0.878,1.307,0.527,621139
