"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","batter"
2023,4,1,46,12,6,0,0,126,149,0.125,0.154,0.167,0.321,0.145,595956
2023,36,5,118,43,19,0,13,296,412,0.202,0.282,0.358,0.64,0.282,686894
2023,17,2,43,25,5,0,2,149,200,0.177,0.255,0.238,0.493,0.228,605131
2023,5,1,16,0,1,0,1,26,34,0.071,0.235,0.214,0.449,0.219,621458
2023,16,2,60,54,17,0,5,218,312,0.259,0.301,0.367,0.668,0.293,680911
2023,22,10,62,29,15,0,17,207,300,0.228,0.31,0.474,0.784,0.336,643376
2023,26,6,40,40,8,3,1,178,262,0.226,0.321,0.3,0.621,0.284,670032
2023,3,0,15,8,1,0,2,40,54,0.216,0.259,0.353,0.612,0.267,571875
2023,2,1,21,4,0,0,0,49,56,0.075,0.125,0.075,0.2,0.101,681987
2023,6,1,38,18,11,0,5,119,160,0.222,0.256,0.392,0.648,0.278,642336
2023,11,2,23,12,2,0,0,69,96,0.169,0.281,0.193,0.474,0.231,592200
2023,33,1,122,74,24,3,21,359,515,0.254,0.303,0.447,0.75,0.322,592696
2023,31,1,124,81,33,2,20,333,501,0.29,0.335,0.497,0.832,0.355,666139
2023,43,3,84,50,11,0,19,218,344,0.268,0.366,0.497,0.863,0.372,641598
2023,23,3,48,48,20,1,8,244,347,0.24,0.297,0.383,0.68,0.297,676475
2023,24,2,78,17,2,0,6,129,180,0.162,0.283,0.292,0.575,0.265,572204
2023,40,11,117,69,17,2,22,296,457,0.271,0.352,0.485,0.837,0.361,676801
2023,27,6,69,27,16,2,5,174,257,0.223,0.323,0.379,0.702,0.311,656413
2023,10,1,45,22,12,0,8,106,159,0.284,0.333,0.527,0.86,0.365,608596
2023,17,4,34,38,16,0,3,175,253,0.246,0.308,0.353,0.661,0.293,621028
2023,4,2,27,12,3,0,0,53,74,0.221,0.284,0.265,0.549,0.251,572228
2023,38,4,126,49,15,1,15,260,382,0.235,0.319,0.418,0.737,0.322,621035
2023,30,8,115,77,17,2,20,303,457,0.277,0.337,0.47,0.807,0.348,681481
2023,13,0,30,16,5,0,0,86,120,0.196,0.283,0.243,0.526,0.245,645444
2023,17,2,37,15,9,0,4,110,157,0.203,0.299,0.355,0.654,0.291,596059
2023,13,4,40,28,4,0,6,134,189,0.221,0.291,0.349,0.64,0.284,542208
2023,76,10,170,54,22,1,16,315,494,0.228,0.362,0.404,0.766,0.342,676116
2023,3,6,20,16,3,0,2,84,114,0.2,0.263,0.286,0.549,0.248,543281
2023,9,2,29,17,4,1,1,91,125,0.202,0.272,0.281,0.553,0.25,596117
2023,36,2,42,51,12,1,1,185,288,0.26,0.358,0.328,0.686,0.313,608671
2023,23,7,120,74,22,2,14,297,439,0.274,0.323,0.44,0.763,0.33,677649
2023,33,3,67,52,23,0,15,250,376,0.265,0.335,0.465,0.8,0.345,518792
2023,10,0,27,10,7,1,2,65,95,0.235,0.316,0.412,0.728,0.317,665506
2023,10,1,35,6,5,0,6,89,117,0.16,0.239,0.377,0.616,0.267,596847
2023,20,1,19,47,13,2,4,199,286,0.249,0.304,0.358,0.662,0.292,545121
2023,1,1,9,4,3,0,0,21,30,0.25,0.3,0.357,0.657,0.29,620443
2023,6,0,9,19,1,0,2,68,96,0.244,0.292,0.322,0.614,0.273,664058
2023,41,0,69,50,9,1,8,202,311,0.252,0.35,0.381,0.731,0.326,543305
2023,27,3,120,41,11,0,21,263,366,0.217,0.281,0.438,0.719,0.309,668670
2023,4,0,15,5,1,0,1,37,48,0.159,0.229,0.25,0.479,0.218,669369
2023,8,9,75,43,15,2,10,213,300,0.247,0.29,0.42,0.71,0.306,624641
2023,34,5,47,39,9,1,1,154,243,0.245,0.366,0.314,0.68,0.315,608701
2023,3,6,22,8,3,0,2,45,67,0.224,0.328,0.379,0.707,0.317,641796
2023,17,3,36,41,14,0,2,176,253,0.245,0.304,0.33,0.634,0.283,669289
2023,51,6,90,73,27,2,9,353,521,0.239,0.322,0.364,0.686,0.305,595777
2023,12,4,39,38,8,0,2,145,209,0.249,0.306,0.321,0.627,0.281,622110
2023,15,0,74,34,13,0,10,189,261,0.232,0.276,0.407,0.683,0.294,543309
2023,0,0,10,2,1,0,0,20,23,0.13,0.13,0.174,0.304,0.131,661531
2023,9,0,32,13,4,0,5,113,144,0.163,0.215,0.304,0.519,0.227,572041
2023,30,3,70,60,12,1,6,251,363,0.239,0.309,0.336,0.645,0.288,643396
2023,5,2,29,8,5,0,1,92,113,0.132,0.186,0.208,0.394,0.179,598265
2023,33,10,94,48,15,2,14,214,336,0.27,0.363,0.478,0.841,0.364,680777
2023,28,1,113,41,15,0,10,250,345,0.209,0.275,0.351,0.626,0.276,672356
2023,5,0,12,12,0,0,0,39,56,0.235,0.304,0.235,0.539,0.251,679631
2023,27,7,49,34,8,1,5,174,256,0.216,0.32,0.329,0.649,0.295,666185
2023,19,3,46,41,4,0,7,153,227,0.254,0.326,0.376,0.702,0.311,605170
2023,3,2,34,9,2,0,6,90,112,0.159,0.196,0.346,0.542,0.232,644374
2023,35,6,83,41,6,0,9,209,306,0.211,0.317,0.336,0.653,0.295,642136
2023,15,1,17,18,3,1,1,69,108,0.25,0.361,0.337,0.698,0.318,664059
2023,3,0,12,2,0,0,0,28,33,0.067,0.152,0.067,0.219,0.117,669065
2023,1,0,0,0,0,0,0,3,4,0,0.25,0,0.25,0.174,650619
2023,1,0,6,2,0,0,0,16,19,0.111,0.158,0.111,0.269,0.13,663967
2023,14,5,49,26,10,0,6,138,199,0.233,0.307,0.389,0.696,0.306,571912
2023,2,0,2,2,0,0,0,9,13,0.182,0.308,0.182,0.49,0.243,621532
2023,14,3,44,29,11,1,1,128,187,0.247,0.316,0.341,0.657,0.293,641511
2023,2,0,25,5,2,0,6,56,71,0.188,0.211,0.478,0.689,0.286,614173
2023,16,1,51,33,11,0,4,162,227,0.229,0.286,0.338,0.624,0.276,676701
2023,33,12,98,60,18,5,9,270,407,0.254,0.337,0.406,0.743,0.327,650489
2023,4,1,13,10,5,0,3,67,90,0.212,0.256,0.376,0.632,0.273,593643
2023,8,1,8,7,1,1,0,29,47,0.237,0.383,0.316,0.699,0.325,623168
2023,6,0,50,26,10,0,9,155,206,0.225,0.248,0.41,0.658,0.28,607680
2023,5,1,31,10,3,0,0,63,82,0.171,0.232,0.211,0.443,0.204,600301
2023,4,1,20,8,1,0,2,49,65,0.183,0.246,0.3,0.546,0.243,660766
2023,10,2,45,20,13,2,4,106,157,0.269,0.325,0.469,0.794,0.34,656180
2023,4,0,33,17,3,0,2,69,95,0.242,0.274,0.341,0.615,0.269,656308
2023,8,0,36,7,1,0,3,52,71,0.175,0.268,0.333,0.601,0.268,621433
2023,26,3,85,37,17,0,9,179,271,0.26,0.339,0.442,0.781,0.34,656448
2023,29,6,138,48,16,0,7,239,345,0.229,0.307,0.348,0.655,0.292,668472
2023,23,3,67,45,12,1,3,165,252,0.27,0.345,0.372,0.717,0.319,641658
2023,8,1,38,23,8,0,6,103,149,0.264,0.309,0.45,0.759,0.326,665839
2023,6,2,25,12,1,0,0,43,64,0.232,0.328,0.25,0.578,0.273,685133
2023,24,7,80,28,6,0,16,169,250,0.228,0.324,0.475,0.799,0.344,645801
2023,4,0,40,21,6,0,6,135,172,0.196,0.215,0.339,0.554,0.237,672820
2023,28,1,37,34,9,1,3,147,223,0.242,0.341,0.345,0.686,0.309,686217
2023,9,1,55,20,9,0,3,126,168,0.203,0.25,0.316,0.566,0.249,596115
2023,7,0,31,19,4,0,2,76,108,0.248,0.296,0.347,0.643,0.284,677595
2023,9,0,23,16,6,0,2,52,85,0.316,0.388,0.474,0.862,0.375,677800
2023,29,2,112,54,12,0,9,283,389,0.209,0.272,0.318,0.59,0.263,683146
2023,8,1,32,19,13,0,6,135,182,0.22,0.258,0.399,0.657,0.282,686527
2023,21,3,100,50,18,1,7,253,353,0.231,0.283,0.356,0.639,0.28,672275
2023,14,5,69,40,7,0,13,162,241,0.27,0.328,0.477,0.805,0.346,687952
2023,9,3,35,11,10,1,3,85,122,0.227,0.303,0.418,0.721,0.313,663845
2023,4,1,28,12,6,0,2,64,89,0.238,0.281,0.381,0.662,0.287,678882
2023,34,6,110,43,12,0,25,303,423,0.209,0.284,0.436,0.72,0.31,682626
2023,20,2,55,45,7,0,15,150,239,0.309,0.372,0.548,0.92,0.393,668904
2023,30,1,53,23,13,0,11,152,230,0.236,0.339,0.467,0.806,0.348,666310
2023,8,2,40,10,4,0,0,79,103,0.151,0.233,0.194,0.427,0.202,677592
2023,11,1,67,35,4,1,7,154,213,0.234,0.277,0.368,0.645,0.281,678894
2023,56,4,86,59,18,0,8,256,401,0.249,0.362,0.372,0.734,0.33,643565
2023,3,0,15,6,6,0,4,56,75,0.222,0.253,0.472,0.725,0.305,669224
2023,28,3,66,55,14,1,3,211,315,0.257,0.33,0.345,0.675,0.302,655316
2023,15,7,57,19,9,0,11,124,185,0.239,0.33,0.497,0.827,0.354,621466
2023,37,2,87,45,18,0,14,227,343,0.253,0.338,0.451,0.789,0.342,593871
2023,17,0,50,29,7,2,3,147,205,0.218,0.283,0.324,0.607,0.27,682848
2023,37,2,131,50,17,3,26,293,428,0.247,0.315,0.506,0.821,0.349,666624
2023,27,5,106,45,11,5,8,235,336,0.227,0.301,0.375,0.676,0.297,671221
2023,14,3,82,63,22,1,14,250,367,0.286,0.319,0.474,0.793,0.339,656811
2023,34,2,144,56,15,7,13,299,426,0.233,0.298,0.408,0.706,0.306,682829
2023,33,12,149,60,28,1,34,373,541,0.248,0.311,0.514,0.825,0.35,669394
2023,14,2,51,15,6,0,17,125,179,0.233,0.302,0.583,0.885,0.369,676369
2023,18,3,58,53,12,2,7,249,344,0.229,0.276,0.344,0.62,0.272,664056
2023,5,0,20,3,1,0,1,60,70,0.077,0.143,0.138,0.281,0.134,686676
2023,13,1,50,41,10,1,9,160,235,0.276,0.319,0.452,0.771,0.332,666023
2023,64,2,128,56,16,1,16,253,408,0.26,0.38,0.453,0.833,0.365,666397
2023,2,0,8,3,1,0,4,23,33,0.258,0.303,0.677,0.98,0.403,691176
2023,19,3,20,26,3,0,1,80,132,0.273,0.394,0.327,0.721,0.334,694384
2023,11,4,22,12,3,0,0,76,106,0.165,0.283,0.198,0.481,0.235,681146
2023,13,2,37,21,7,0,6,125,174,0.214,0.282,0.371,0.653,0.286,594777
2023,9,1,25,26,7,0,3,78,124,0.316,0.371,0.456,0.827,0.36,682622
2023,10,1,22,19,7,1,0,83,121,0.245,0.314,0.327,0.641,0.287,696285
2023,13,5,65,32,15,0,5,207,277,0.201,0.253,0.317,0.57,0.251,669477
2023,17,3,70,41,9,0,10,214,294,0.219,0.272,0.361,0.633,0.277,672478
2023,22,4,151,50,16,5,10,324,431,0.2,0.248,0.338,0.586,0.256,686668
2023,60,2,130,90,31,6,20,375,584,0.282,0.358,0.479,0.837,0.361,673548
2023,36,1,116,88,31,3,14,381,554,0.263,0.312,0.416,0.728,0.316,665750
2023,4,1,17,4,0,0,0,37,46,0.098,0.196,0.098,0.294,0.153,677347
2023,10,3,42,31,2,1,2,126,175,0.222,0.28,0.284,0.564,0.255,666906
2023,10,0,26,17,2,0,2,106,137,0.165,0.226,0.228,0.454,0.208,691026
2023,2,0,34,17,3,0,6,77,105,0.252,0.267,0.456,0.723,0.306,650907
2023,49,3,125,63,22,4,20,258,419,0.297,0.384,0.542,0.926,0.395,666134
2023,29,0,66,29,9,0,7,180,254,0.2,0.291,0.333,0.624,0.28,670097
2023,51,3,141,89,33,1,25,431,633,0.256,0.319,0.446,0.765,0.33,665487
2023,12,2,31,13,4,1,2,68,102,0.227,0.333,0.364,0.697,0.312,666018
2023,27,1,74,48,10,0,13,232,331,0.234,0.299,0.396,0.695,0.303,669222
2023,21,4,43,11,12,1,8,84,141,0.276,0.404,0.603,1.007,0.424,676914
2023,14,5,50,23,8,0,2,140,192,0.191,0.271,0.272,0.543,0.248,672724
2023,2,1,8,6,1,0,0,30,40,0.189,0.25,0.216,0.466,0.216,664057
2023,24,3,82,37,20,1,14,199,298,0.266,0.332,0.502,0.834,0.356,680869
2023,8,3,113,50,21,2,14,224,322,0.28,0.304,0.495,0.799,0.339,666160
2023,27,13,81,27,11,1,14,161,254,0.248,0.366,0.505,0.871,0.376,670242
2023,6,1,27,12,2,0,4,69,94,0.207,0.266,0.368,0.634,0.277,666198
2023,16,2,37,20,4,2,3,97,144,0.23,0.326,0.365,0.691,0.308,678009
2023,5,0,24,6,4,3,1,58,77,0.194,0.247,0.375,0.622,0.266,696100
2023,16,1,56,32,17,2,3,157,228,0.256,0.311,0.398,0.709,0.309,676059
2023,72,5,119,83,29,1,21,327,538,0.291,0.392,0.495,0.887,0.384,547180
2023,6,1,25,13,5,0,1,68,94,0.218,0.277,0.31,0.587,0.262,678545
2023,12,11,40,19,4,0,5,105,156,0.211,0.327,0.353,0.68,0.308,665804
2023,38,2,116,98,20,4,4,350,516,0.265,0.322,0.349,0.671,0.298,672580
2023,13,3,41,32,9,1,4,132,194,0.258,0.32,0.388,0.708,0.311,663898
2023,6,0,6,4,0,0,1,26,37,0.161,0.297,0.258,0.555,0.262,663905
2023,27,6,97,67,31,2,16,321,470,0.265,0.317,0.455,0.772,0.332,545341
2023,4,1,12,14,5,1,0,43,68,0.317,0.368,0.429,0.797,0.348,679845
2023,17,1,30,23,6,0,2,90,139,0.256,0.353,0.355,0.708,0.319,676946
2023,1,0,4,16,1,1,1,32,52,0.373,0.385,0.49,0.875,0.378,676391
2023,5,2,15,9,3,1,6,53,79,0.264,0.329,0.583,0.912,0.382,605361
2023,8,3,55,26,17,1,10,178,243,0.233,0.267,0.444,0.711,0.302,621438
2023,4,1,35,18,4,0,4,98,129,0.21,0.24,0.339,0.579,0.251,671732
2023,3,0,8,8,1,0,1,25,38,0.286,0.342,0.4,0.742,0.326,686531
2023,4,0,14,6,2,0,4,27,43,0.308,0.372,0.667,1.039,0.432,656248
2023,3,1,14,20,3,0,0,57,84,0.288,0.321,0.325,0.646,0.288,669364
2023,2,0,2,11,2,0,2,40,57,0.273,0.298,0.418,0.716,0.309,488726
2023,6,0,13,10,7,0,4,63,90,0.25,0.3,0.476,0.776,0.33,609280
2023,2,0,26,7,3,0,1,43,56,0.204,0.232,0.315,0.547,0.238,663550
2023,23,0,57,50,13,0,4,195,285,0.256,0.316,0.351,0.667,0.296,656896
2023,11,2,33,18,7,4,3,94,139,0.254,0.324,0.444,0.768,0.331,680118
2023,12,1,27,11,3,0,2,61,90,0.208,0.322,0.325,0.647,0.295,656669
2023,44,5,70,72,21,2,17,248,409,0.311,0.394,0.522,0.916,0.394,514888
2023,8,0,27,7,3,0,2,61,81,0.164,0.247,0.288,0.535,0.241,683737
2023,8,1,41,21,7,0,4,108,149,0.229,0.275,0.364,0.639,0.279,665019
2023,41,0,89,43,13,1,11,247,356,0.216,0.306,0.368,0.674,0.299,668731
2023,6,2,21,11,2,0,0,64,85,0.169,0.247,0.195,0.442,0.21,660644
2023,9,5,57,26,14,0,6,166,226,0.217,0.265,0.368,0.633,0.276,543510
2023,4,0,20,5,4,0,1,46,60,0.179,0.233,0.304,0.537,0.236,671218
2023,9,2,39,20,6,0,1,107,145,0.201,0.262,0.269,0.531,0.24,642851
2023,35,1,46,24,5,0,7,156,228,0.188,0.316,0.323,0.639,0.292,656976
2023,1,0,4,0,0,0,0,10,11,0,0.091,0,0.091,0.063,501303
2023,2,1,7,1,0,0,0,13,17,0.071,0.235,0.071,0.306,0.177,642201
2023,11,0,15,12,2,0,0,48,73,0.226,0.342,0.258,0.6,0.284,664029
2023,5,1,51,16,4,0,5,115,146,0.179,0.212,0.314,0.526,0.228,675656
2023,13,0,20,20,7,0,5,103,148,0.237,0.304,0.4,0.704,0.307,641432
2023,3,4,23,13,5,0,0,70,95,0.205,0.263,0.261,0.524,0.239,663698
2023,4,0,28,7,2,0,1,39,53,0.204,0.264,0.306,0.57,0.254,666915
2023,2,4,31,10,4,0,2,65,87,0.198,0.253,0.321,0.574,0.254,641525
2023,8,0,16,8,3,0,0,38,57,0.224,0.333,0.286,0.619,0.287,573131
2023,2,1,20,4,2,0,0,36,45,0.143,0.2,0.19,0.39,0.181,506702
2023,12,3,25,13,3,1,2,77,111,0.198,0.306,0.312,0.618,0.282,663527
2023,2,0,11,2,1,0,2,23,30,0.179,0.233,0.429,0.662,0.28,664247
2023,2,2,15,17,3,1,0,55,80,0.276,0.312,0.342,0.655,0.289,687093
2023,3,0,13,11,1,1,0,38,54,0.255,0.296,0.314,0.61,0.271,642180
2023,20,16,77,39,17,0,9,228,329,0.222,0.307,0.372,0.679,0.301,687263
2023,10,3,35,30,12,2,3,160,220,0.227,0.273,0.348,0.621,0.271,672779
2023,0,0,7,1,1,0,0,14,16,0.125,0.125,0.188,0.313,0.133,644433
2023,16,4,56,13,9,1,7,115,165,0.207,0.303,0.428,0.731,0.317,664238
2023,28,7,78,50,14,1,11,206,317,0.27,0.35,0.443,0.793,0.346,666135
2023,23,4,69,31,10,0,7,178,253,0.212,0.296,0.35,0.646,0.288,680779
2023,1,0,5,1,1,0,0,8,11,0.2,0.273,0.3,0.573,0.257,663330
2023,12,2,22,5,2,0,0,55,76,0.113,0.276,0.145,0.421,0.22,681297
2023,32,7,115,63,23,4,16,259,404,0.29,0.359,0.507,0.866,0.371,680574
2023,10,1,50,14,5,0,4,118,152,0.163,0.224,0.284,0.508,0.226,669911
2023,21,5,121,50,13,0,14,297,400,0.206,0.258,0.353,0.611,0.267,657557
2023,24,1,68,58,23,2,11,263,382,0.263,0.312,0.431,0.743,0.321,628451
2023,2,1,8,2,1,0,0,21,27,0.125,0.222,0.167,0.389,0.19,660634
2023,12,0,33,13,3,2,3,67,100,0.239,0.33,0.42,0.75,0.327,687799
2023,20,3,33,41,13,1,2,173,253,0.248,0.316,0.339,0.655,0.293,682641
2023,5,4,43,32,9,2,2,111,165,0.288,0.327,0.41,0.737,0.321,679032
2023,14,0,40,21,5,0,2,109,151,0.204,0.278,0.285,0.563,0.255,608348
2023,27,7,62,22,6,0,14,166,242,0.202,0.314,0.433,0.747,0.326,458015
2023,8,4,31,14,6,0,4,78,114,0.235,0.316,0.412,0.728,0.319,681807
2023,24,3,63,42,9,0,3,128,209,0.297,0.388,0.396,0.784,0.35,669707
2023,20,2,58,36,9,0,5,135,207,0.27,0.348,0.4,0.748,0.33,596103
2023,7,4,36,13,8,1,2,94,129,0.203,0.271,0.339,0.61,0.27,693304
2023,23,0,46,20,7,0,4,114,168,0.214,0.321,0.345,0.666,0.3,663368
2023,27,17,66,37,9,1,4,184,279,0.217,0.341,0.315,0.656,0.303,676609
2023,23,3,91,54,34,2,8,237,361,0.293,0.343,0.478,0.821,0.353,680776
2023,4,0,9,3,1,1,0,22,31,0.185,0.29,0.296,0.586,0.266,664770
2023,0,0,7,1,0,0,0,18,19,0.053,0.053,0.053,0.106,0.046,663897
2023,5,0,19,13,3,0,1,65,87,0.207,0.253,0.28,0.533,0.238,664954
2023,9,0,40,14,5,0,2,101,131,0.172,0.229,0.262,0.491,0.22,689172
2023,11,2,30,26,7,0,4,119,169,0.237,0.296,0.359,0.655,0.289,671289
2023,13,0,56,18,5,1,7,127,171,0.196,0.257,0.373,0.63,0.273,595453
2023,0,0,1,0,0,0,0,1,1,0,0,0,0,0,622250
2023,11,1,22,14,3,1,0,57,87,0.24,0.345,0.307,0.652,0.299,592656
2023,16,2,65,24,13,1,6,168,230,0.208,0.27,0.363,0.633,0.276,571745
2023,0,0,1,1,1,0,0,4,6,0.333,0.333,0.5,0.833,0.354,543482
2023,3,0,8,6,2,0,0,28,39,0.222,0.282,0.278,0.56,0.253,656514
2023,0,0,9,6,1,0,0,27,34,0.206,0.206,0.235,0.441,0.192,687401
2023,0,0,2,0,0,0,0,5,5,0,0,0,0,0,676625
2023,4,0,1,2,0,0,0,3,9,0.4,0.667,0.4,1.067,0.506,669023
2023,16,1,39,19,3,1,6,100,146,0.225,0.315,0.403,0.718,0.315,641856
2023,20,1,33,21,3,0,1,90,136,0.217,0.338,0.27,0.608,0.286,542364
2023,5,0,18,5,0,0,3,53,66,0.131,0.197,0.279,0.476,0.211,660620
2023,5,0,15,8,3,0,1,53,70,0.185,0.243,0.277,0.52,0.233,664901
2023,27,0,95,22,15,0,12,196,272,0.2,0.279,0.408,0.687,0.298,641343
2023,10,3,71,31,5,1,9,174,233,0.209,0.253,0.364,0.617,0.268,668901
2023,1,0,8,0,1,0,0,14,16,0.067,0.125,0.133,0.258,0.121,501659
2023,11,1,43,16,1,0,3,106,138,0.159,0.232,0.238,0.47,0.216,691016
2023,4,1,6,3,1,0,0,20,29,0.167,0.31,0.208,0.518,0.255,671083
2023,43,2,72,29,11,0,10,209,304,0.193,0.312,0.351,0.663,0.298,668709
2023,1,0,10,6,0,0,0,29,36,0.171,0.194,0.171,0.365,0.166,666164
2023,7,0,22,9,2,1,0,50,69,0.194,0.275,0.258,0.533,0.245,669392
2023,14,0,22,37,9,0,2,124,186,0.279,0.333,0.366,0.699,0.31,622569
2023,13,0,23,10,3,0,2,77,105,0.163,0.267,0.261,0.528,0.244,572138
2023,2,0,16,7,1,0,1,33,44,0.214,0.25,0.31,0.56,0.246,679881
2023,4,0,27,14,6,0,0,62,86,0.244,0.279,0.317,0.596,0.263,677587
2023,2,0,4,3,2,0,1,7,15,0.462,0.533,0.846,1.379,0.569,657088
2023,0,0,16,5,0,0,0,35,40,0.125,0.125,0.125,0.25,0.11,677941
2023,10,0,30,9,3,0,2,70,94,0.167,0.255,0.274,0.529,0.241,623205
2023,0,0,2,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.221,608703
2023,8,1,22,3,0,0,3,40,55,0.13,0.273,0.326,0.599,0.272,666211
2023,6,0,22,20,5,1,2,67,101,0.295,0.337,0.432,0.769,0.333,666150
2023,3,1,7,3,1,0,0,20,28,0.167,0.286,0.208,0.494,0.24,656495
2023,0,0,0,0,0,0,0,1,1,0,0,0,0,0,571946
2023,3,0,2,0,0,0,0,9,12,0,0.25,0,0.25,0.174,670276
2023,3,1,18,3,2,0,1,27,37,0.182,0.27,0.333,0.603,0.269,680814
2023,0,0,1,0,0,0,0,2,2,0,0,0,0,0,571740
2023,0,0,1,0,0,0,0,4,4,0,0,0,0,0,669699
2023,9,1,32,10,2,0,3,75,100,0.167,0.25,0.289,0.539,0.243,670223
2023,0,0,2,0,0,0,0,6,6,0,0,0,0,0,641553
2023,4,0,11,5,4,0,1,39,53,0.204,0.264,0.347,0.611,0.268,656024
2023,1,0,12,4,0,0,0,21,26,0.16,0.192,0.16,0.352,0.163,572008
2023,0,0,2,0,0,0,0,2,2,0,0,0,0,0,608360
2023,12,2,56,38,9,2,10,191,264,0.236,0.277,0.408,0.685,0.294,641943
2023,2,0,17,6,2,0,3,32,45,0.256,0.289,0.512,0.801,0.338,669087
2023,0,0,1,3,1,0,0,4,8,0.5,0.5,0.625,1.125,0.487,605421
2023,3,0,2,2,0,0,0,7,12,0.222,0.417,0.222,0.639,0.321,670869
2023,3,2,21,11,3,2,2,60,83,0.231,0.277,0.397,0.674,0.291,545350
2023,1,0,4,6,3,0,0,22,32,0.29,0.312,0.387,0.7,0.304,640458
2023,13,0,19,5,1,0,2,60,81,0.118,0.259,0.221,0.48,0.231,666163
2023,11,1,45,5,4,0,4,91,116,0.125,0.216,0.279,0.495,0.222,665120
2023,22,4,67,24,9,0,19,190,268,0.215,0.291,0.488,0.779,0.331,596142
2023,10,0,23,11,1,1,0,53,76,0.197,0.303,0.242,0.545,0.256,640449
2023,2,2,10,2,1,1,1,19,28,0.208,0.321,0.458,0.779,0.337,656185
2023,0,0,0,0,0,0,0,2,2,0,0,0,0,0,668663
2023,7,2,30,15,4,1,2,73,104,0.232,0.298,0.358,0.656,0.29,641505
2023,2,1,5,6,0,0,2,10,21,0.444,0.524,0.778,1.302,0.544,647351
2023,6,0,7,3,0,0,2,18,29,0.217,0.379,0.478,0.857,0.374,656403
2023,13,0,31,13,3,0,2,68,99,0.209,0.313,0.314,0.627,0.286,663609
2023,2,1,17,7,0,0,0,34,44,0.171,0.227,0.171,0.398,0.189,686759
2023,1,0,7,4,0,0,0,18,23,0.182,0.217,0.182,0.399,0.184,623507
2023,3,0,8,8,1,0,2,31,45,0.262,0.311,0.429,0.74,0.32,676356
2023,5,0,12,5,2,0,1,32,45,0.2,0.289,0.325,0.614,0.275,666197
2023,4,0,25,5,3,1,3,46,62,0.207,0.258,0.448,0.706,0.299,666176
2023,6,0,10,2,2,0,0,29,39,0.121,0.256,0.182,0.438,0.216,666152
2023,3,0,11,7,1,0,0,39,50,0.17,0.22,0.191,0.411,0.19,656537
2023,2,1,12,4,2,0,1,31,41,0.184,0.244,0.316,0.56,0.247,663796
2023,2,2,15,2,4,0,1,41,52,0.146,0.212,0.292,0.504,0.223,595751
2023,7,1,48,29,7,0,1,114,159,0.245,0.283,0.311,0.594,0.264,621545
2023,8,1,8,15,2,1,0,44,71,0.29,0.38,0.355,0.735,0.332,683021
2023,0,0,1,2,0,0,0,7,9,0.222,0.222,0.222,0.444,0.196,676070
2023,4,1,12,7,2,0,1,29,44,0.256,0.341,0.385,0.726,0.322,687462
2023,0,0,2,0,0,0,0,4,4,0,0,0,0,0,663731
2023,1,0,1,0,0,0,0,4,5,0,0.2,0,0.2,0.139,668751
2023,0,0,0,0,1,0,0,7,8,0.125,0.125,0.25,0.375,0.156,656821
2023,2,0,19,14,3,0,1,50,70,0.265,0.286,0.353,0.639,0.278,667472
2023,3,0,13,5,2,0,0,24,34,0.226,0.294,0.29,0.584,0.264,677588
2023,10,1,35,15,5,0,0,82,113,0.196,0.274,0.245,0.519,0.24,675961
2023,11,0,24,9,4,1,5,44,74,0.302,0.405,0.635,1.04,0.435,694497
2023,2,1,11,4,0,0,0,27,34,0.129,0.206,0.129,0.335,0.166,691783
2023,3,0,7,0,0,0,0,16,19,0,0.158,0,0.158,0.11,691718
2023,6,1,11,12,6,0,6,71,102,0.253,0.304,0.505,0.809,0.343,680700
2023,2,0,7,0,2,0,0,17,21,0.105,0.19,0.211,0.401,0.185,657247
2023,2,0,9,1,0,0,0,23,26,0.042,0.115,0.042,0.157,0.088,656371
2023,4,0,7,3,1,0,0,22,30,0.154,0.267,0.192,0.459,0.223,676632
2023,1,0,5,0,0,0,0,5,6,0,0.167,0,0.167,0.116,643348
2023,3,1,13,3,0,3,2,35,47,0.186,0.255,0.465,0.72,0.302,676724
2023,0,0,1,0,0,0,0,1,1,0,0,0,0,0,605242
2023,0,0,3,2,0,0,1,9,12,0.25,0.25,0.5,0.75,0.314,444489
2023,5,2,11,9,2,0,0,26,44,0.297,0.409,0.351,0.76,0.349,671056
2023,4,0,17,6,3,0,1,32,46,0.238,0.304,0.381,0.685,0.3,642137
2023,6,2,8,11,1,0,0,41,61,0.226,0.328,0.245,0.573,0.272,665877
2023,0,0,0,1,0,0,0,0,1,1,1,1,2,0.883,518586
2023,0,0,5,2,0,0,0,11,13,0.154,0.154,0.154,0.308,0.136,670128
2023,6,0,17,6,3,0,0,30,45,0.231,0.333,0.308,0.641,0.293,682617
2023,0,0,0,0,0,0,0,1,1,0,0,0,0,0,660636
2023,2,0,5,2,1,0,0,16,21,0.158,0.238,0.211,0.449,0.21,681962
2023,7,2,21,16,3,1,1,62,92,0.253,0.326,0.349,0.675,0.302,678554
2023,1,1,2,4,0,0,0,4,10,0.5,0.6,0.5,1.1,0.495,657061
2023,6,0,5,4,0,0,1,11,22,0.312,0.5,0.5,1,0.441,642215
2023,1,1,4,4,0,0,0,14,20,0.222,0.3,0.222,0.522,0.248,622666
2023,0,0,2,2,1,0,0,12,15,0.2,0.2,0.267,0.467,0.201,592325
