"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","batter"
2022,6,0,28,14,3,0,2,43,68,0.306,0.368,0.452,0.82,0.359,669003
2022,15,0,34,18,7,1,4,86,131,0.259,0.344,0.44,0.784,0.343,683002
2022,5,0,6,6,2,1,1,19,34,0.345,0.441,0.586,1.027,0.44,682073
2022,11,2,26,13,5,0,2,75,108,0.211,0.306,0.326,0.632,0.287,668715
2022,6,1,22,11,1,0,1,64,84,0.169,0.238,0.221,0.459,0.213,668952
2022,2,0,14,1,2,0,3,31,39,0.162,0.205,0.459,0.664,0.282,621446
2022,5,0,9,7,1,0,1,39,53,0.188,0.264,0.271,0.535,0.245,676475
2022,8,3,32,12,9,2,4,78,116,0.257,0.328,0.495,0.823,0.354,682998
2022,20,0,23,9,1,0,5,61,96,0.197,0.365,0.408,0.773,0.347,671213
2022,4,0,39,10,4,1,5,78,102,0.204,0.235,0.418,0.653,0.28,673962
2022,5,0,12,4,1,0,1,30,41,0.167,0.268,0.278,0.546,0.252,668901
2022,2,0,13,15,5,1,1,35,59,0.386,0.407,0.561,0.968,0.417,670869
2022,4,2,9,11,0,0,0,30,47,0.268,0.362,0.268,0.63,0.296,606019
2022,2,0,5,0,0,0,0,11,13,0,0.154,0,0.154,0.106,670097
2022,0,0,1,0,0,0,0,3,3,0,0,0,0,0,663905
2022,0,0,9,2,0,0,0,23,25,0.08,0.08,0.08,0.16,0.071,542921
2022,2,1,7,3,2,0,1,7,16,0.462,0.562,0.846,1.409,0.584,681546
2022,1,1,5,3,0,0,0,12,17,0.2,0.294,0.2,0.494,0.239,553988
2022,0,0,1,0,0,0,0,1,1,0,0,0,0,0,677223
2022,0,0,0,0,0,0,0,1,1,0,0,0,0,0,622100
2022,1,1,15,8,2,0,0,37,49,0.213,0.245,0.255,0.5,0.225,641943
2022,0,0,1,0,0,0,0,1,1,0,0,0,0,0,666783
2022,2,0,13,6,1,0,1,40,50,0.167,0.2,0.25,0.45,0.2,678246
2022,1,0,7,2,0,0,0,16,19,0.111,0.158,0.111,0.269,0.129,669369
2022,0,0,1,0,0,0,0,1,1,0,0,0,0,0,542881
2022,12,0,41,11,6,1,5,74,109,0.237,0.321,0.474,0.795,0.344,671221
2022,0,0,3,0,0,0,0,5,5,0,0,0,0,0,623507
2022,2,1,14,2,1,0,0,20,26,0.13,0.231,0.174,0.405,0.197,666922
2022,0,0,0,1,2,0,0,1,4,0.75,0.75,1.25,2,0.851,644433
2022,0,0,3,0,0,0,0,4,4,0,0,0,0,0,547172
2022,1,0,1,1,0,0,0,3,5,0.25,0.4,0.25,0.65,0.315,666128
2022,2,0,12,8,0,0,0,22,32,0.267,0.312,0.267,0.58,0.264,642137
2022,0,0,3,0,0,0,0,5,5,0,0,0,0,0,642451
2022,1,0,2,1,0,0,0,4,6,0.2,0.333,0.2,0.533,0.262,666703
2022,0,0,2,2,2,0,0,14,18,0.222,0.222,0.333,0.555,0.238,656024
2022,1,0,1,0,0,0,0,3,4,0,0.25,0,0.25,0.172,664848
2022,0,0,1,0,0,0,0,6,6,0,0,0,0,0,594694
2022,1,0,2,0,1,0,0,7,9,0.125,0.222,0.25,0.472,0.217,673237
2022,4,0,4,3,0,0,0,18,25,0.143,0.28,0.143,0.423,0.216,592622
2022,0,0,5,0,0,0,0,6,6,0,0,0,0,0,608597
2022,0,0,3,1,0,0,0,7,8,0.125,0.125,0.125,0.25,0.11,605253
2022,1,1,12,6,2,0,1,26,37,0.257,0.297,0.4,0.697,0.306,501659
2022,6,1,7,6,0,0,1,14,28,0.333,0.5,0.476,0.976,0.437,656495
2022,1,0,0,3,0,0,0,5,9,0.375,0.444,0.375,0.819,0.371,621573
2022,1,0,7,1,0,0,0,12,14,0.077,0.143,0.077,0.22,0.112,672832
2022,2,0,7,10,3,0,0,36,51,0.265,0.294,0.327,0.621,0.275,672478
2022,1,1,4,12,1,1,1,27,44,0.357,0.386,0.5,0.886,0.385,686823
2022,0,0,7,4,0,0,0,20,24,0.167,0.167,0.167,0.334,0.147,672279
2022,2,2,6,8,3,0,0,22,37,0.333,0.405,0.424,0.829,0.37,678225
2022,2,0,9,5,1,0,1,26,35,0.212,0.257,0.333,0.59,0.261,678662
2022,1,0,6,3,0,0,0,13,17,0.188,0.235,0.188,0.423,0.197,670156
2022,2,0,3,1,0,0,1,18,22,0.1,0.182,0.25,0.432,0.197,665154
2022,2,0,3,4,0,0,0,10,16,0.286,0.375,0.286,0.661,0.307,681351
2022,0,0,5,2,1,0,0,11,14,0.214,0.214,0.286,0.5,0.216,641525
2022,2,0,4,0,1,0,1,10,14,0.167,0.286,0.5,0.786,0.336,682626
2022,1,0,2,1,0,0,0,2,4,0.333,0.5,0.333,0.833,0.393,657247
2022,1,0,3,2,0,0,0,8,11,0.2,0.273,0.2,0.473,0.223,663478
2022,1,0,1,6,0,0,0,3,10,0.667,0.7,0.667,1.367,0.599,672640
2022,0,0,5,0,0,0,0,8,8,0,0,0,0,0,666310
2022,1,0,1,0,0,0,0,2,3,0,0.333,0,0.333,0.23,670148
