"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","pitcher"
2019,41,2,149,111,43,4,28,531,760,0.259,0.301,0.448,0.749,0.315,547888
2019,7,2,30,19,9,2,4,114,157,0.23,0.274,0.399,0.673,0.284,592791
2019,31,12,144,127,33,6,27,527,763,0.268,0.309,0.443,0.752,0.317,571945
2019,28,4,187,115,37,2,21,601,808,0.226,0.256,0.36,0.616,0.261,425844
2019,15,3,38,29,11,0,4,106,168,0.293,0.369,0.447,0.816,0.35,446372
2019,67,7,200,132,28,0,30,598,862,0.241,0.306,0.391,0.697,0.3,501985
2019,39,13,218,67,30,2,24,439,614,0.219,0.285,0.407,0.692,0.294,519242
2019,58,4,108,93,27,5,19,430,636,0.251,0.324,0.415,0.739,0.316,488768
2019,24,6,82,90,29,7,19,328,503,0.307,0.348,0.518,0.866,0.362,519455
2019,47,5,138,103,35,0,20,437,647,0.266,0.325,0.425,0.75,0.32,641778
2019,4,5,9,13,8,0,8,58,96,0.333,0.396,0.701,1.097,0.447,571863
2019,40,9,89,76,27,0,12,300,464,0.277,0.353,0.429,0.782,0.337,656222
2019,17,1,17,18,4,0,4,65,109,0.286,0.404,0.462,0.866,0.374,664871
2019,8,3,19,17,8,1,11,76,124,0.327,0.387,0.708,1.095,0.444,592779
2019,34,4,77,34,12,1,11,246,342,0.191,0.281,0.345,0.626,0.273,448855
2019,29,6,55,35,11,1,7,166,255,0.245,0.349,0.4,0.749,0.327,643316
2019,16,7,46,25,5,0,7,137,197,0.213,0.305,0.362,0.667,0.292,592169
2019,8,0,20,10,3,1,3,61,86,0.218,0.291,0.397,0.688,0.293,621114
2019,23,5,72,48,20,2,12,228,338,0.265,0.325,0.458,0.783,0.331,445926
2019,38,2,89,32,9,1,5,194,281,0.195,0.31,0.303,0.613,0.276,493603
2019,11,2,30,26,12,0,6,89,146,0.331,0.39,0.556,0.946,0.397,605541
2019,20,0,31,29,17,1,6,117,190,0.312,0.384,0.529,0.913,0.384,598271
2019,23,2,106,57,9,0,10,211,312,0.265,0.324,0.401,0.725,0.312,592426
2019,25,1,86,28,7,0,3,171,235,0.182,0.272,0.258,0.53,0.241,547973
2019,7,0,16,22,1,0,6,53,89,0.354,0.404,0.585,0.989,0.414,493200
2019,20,2,64,46,5,0,14,195,282,0.25,0.309,0.431,0.74,0.314,593144
2019,38,11,84,33,12,1,3,183,281,0.211,0.349,0.31,0.659,0.302,518617
2019,38,3,64,40,14,1,7,168,271,0.27,0.38,0.43,0.81,0.352,544727
2019,25,3,41,50,13,0,12,174,277,0.301,0.372,0.498,0.87,0.368,592229
2019,25,4,71,31,17,0,8,217,302,0.205,0.281,0.355,0.636,0.276,543339
2019,12,7,101,28,11,0,2,182,242,0.184,0.248,0.26,0.508,0.227,489446
2019,34,1,46,31,7,0,5,141,219,0.234,0.356,0.353,0.709,0.317,641755
2019,9,6,90,41,9,0,8,203,276,0.222,0.264,0.349,0.613,0.263,573124
2019,12,5,104,37,10,1,8,237,310,0.191,0.235,0.314,0.549,0.236,607625
2019,30,1,53,29,6,0,3,174,243,0.179,0.284,0.25,0.534,0.246,502154
2019,23,1,60,41,15,1,14,183,278,0.28,0.342,0.512,0.854,0.357,607352
2019,13,0,73,25,6,0,6,162,212,0.186,0.236,0.307,0.543,0.234,519151
2019,17,0,83,21,10,0,5,155,208,0.188,0.255,0.319,0.574,0.249,571704
2019,6,1,10,8,0,0,2,29,46,0.256,0.37,0.41,0.78,0.341,518858
2019,33,0,60,35,11,1,4,184,268,0.217,0.313,0.323,0.636,0.283,607231
2019,44,5,176,120,33,0,21,478,701,0.267,0.318,0.414,0.732,0.313,608331
2019,20,5,49,17,9,1,6,120,178,0.216,0.326,0.405,0.731,0.316,467008
2019,12,5,40,27,6,0,8,140,198,0.227,0.293,0.392,0.685,0.294,572703
2019,12,2,73,31,5,1,8,194,253,0.188,0.233,0.318,0.551,0.236,532077
2019,5,0,13,9,4,0,2,43,63,0.259,0.317,0.431,0.748,0.318,600968
2019,19,2,24,30,8,0,7,110,176,0.29,0.375,0.477,0.852,0.363,503449
2019,4,2,11,11,0,0,5,43,65,0.271,0.338,0.525,0.863,0.361,502522
2019,27,2,26,22,3,1,6,94,155,0.254,0.394,0.437,0.831,0.361,641149
2019,34,4,78,28,9,0,7,163,245,0.213,0.335,0.357,0.692,0.307,607237
2019,29,5,72,20,8,1,5,151,219,0.184,0.311,0.319,0.63,0.283,622259
2019,17,1,27,16,5,1,3,79,122,0.24,0.352,0.394,0.746,0.326,502202
2019,1,1,5,1,1,0,0,10,14,0.167,0.286,0.25,0.536,0.25,571901
2019,82,5,236,82,33,5,30,508,745,0.228,0.318,0.43,0.748,0.319,592662
2019,49,3,327,82,30,1,29,625,819,0.185,0.237,0.34,0.577,0.246,543037
2019,36,5,175,114,27,4,29,507,722,0.256,0.298,0.435,0.733,0.309,608566
2019,53,7,231,85,24,1,25,575,770,0.19,0.253,0.332,0.585,0.253,656427
2019,30,3,39,33,15,2,13,171,267,0.269,0.36,0.517,0.877,0.367,518774
2019,35,3,70,43,13,0,16,192,302,0.273,0.364,0.504,0.868,0.366,543135
2019,57,2,158,86,32,3,23,484,687,0.229,0.295,0.4,0.695,0.297,664192
2019,49,8,239,101,36,2,39,552,787,0.244,0.299,0.459,0.758,0.318,571510
2019,57,12,240,100,33,6,15,567,790,0.214,0.282,0.338,0.62,0.27,450203
2019,51,5,128,80,25,3,19,393,576,0.244,0.318,0.413,0.731,0.313,670950
2019,36,2,115,51,19,2,15,256,381,0.254,0.328,0.452,0.78,0.331,642547
2019,21,2,94,49,23,1,11,265,372,0.241,0.288,0.407,0.695,0.294,548389
2019,43,4,82,47,14,1,20,245,374,0.251,0.345,0.483,0.828,0.35,502706
2019,25,3,81,45,17,2,8,209,309,0.256,0.324,0.416,0.74,0.317,542882
2019,18,2,57,31,5,1,4,154,215,0.21,0.284,0.308,0.592,0.261,641627
2019,49,8,124,68,29,6,23,408,591,0.236,0.31,0.442,0.752,0.318,502624
2019,20,3,61,35,9,0,7,157,231,0.245,0.32,0.389,0.709,0.307,673633
2019,26,3,57,34,11,0,8,173,255,0.235,0.322,0.389,0.711,0.308,458006
2019,30,5,58,38,15,4,12,208,312,0.249,0.333,0.462,0.795,0.337,543766
2019,24,0,39,22,4,1,2,90,143,0.244,0.371,0.345,0.716,0.322,621237
2019,16,4,80,29,12,1,9,192,263,0.21,0.27,0.379,0.649,0.277,445276
2019,20,0,30,8,6,1,9,72,116,0.25,0.379,0.615,0.994,0.406,592102
2019,5,1,9,11,3,1,2,51,74,0.25,0.311,0.412,0.723,0.308,518397
2019,23,6,46,33,15,1,8,181,267,0.239,0.322,0.412,0.734,0.315,592222
2019,22,0,41,14,6,0,5,103,150,0.195,0.313,0.359,0.672,0.296,518813
2019,20,4,49,31,14,1,10,178,258,0.239,0.31,0.436,0.746,0.316,444468
2019,43,2,104,21,7,0,1,210,284,0.121,0.261,0.163,0.424,0.211,519443
2019,16,2,68,57,9,1,4,193,282,0.269,0.316,0.356,0.672,0.292,453343
2019,7,0,15,9,3,1,4,52,76,0.246,0.316,0.493,0.809,0.337,445197
2019,29,1,66,36,10,0,3,148,227,0.249,0.348,0.345,0.693,0.309,475054
2019,83,19,255,100,43,7,34,628,914,0.227,0.313,0.422,0.735,0.314,545333
2019,50,4,169,67,21,4,22,455,623,0.2,0.27,0.367,0.637,0.273,628317
2019,75,7,214,139,30,2,24,583,860,0.251,0.322,0.387,0.709,0.307,593958
2019,49,6,202,129,37,4,24,575,824,0.252,0.302,0.404,0.706,0.301,592789
2019,40,5,71,58,20,4,14,264,405,0.267,0.348,0.461,0.809,0.344,643327
2019,26,10,129,138,45,3,41,573,836,0.284,0.315,0.501,0.816,0.34,502190
2019,54,10,251,107,25,5,24,614,839,0.208,0.268,0.346,0.614,0.265,544931
2019,48,4,90,126,33,2,20,509,742,0.262,0.314,0.403,0.717,0.307,474463
2019,57,11,165,122,37,2,31,510,770,0.274,0.338,0.464,0.802,0.34,596001
2019,55,4,178,92,29,2,16,462,660,0.231,0.3,0.366,0.666,0.288,543606
2019,66,11,116,94,29,2,20,381,603,0.276,0.368,0.452,0.82,0.352,592717
2019,78,9,136,101,37,0,22,502,749,0.242,0.33,0.397,0.727,0.315,641712
2019,67,8,169,121,44,3,35,533,811,0.276,0.343,0.486,0.829,0.349,625643
2019,57,2,187,83,30,2,23,439,636,0.239,0.31,0.418,0.728,0.31,572020
2019,30,3,83,29,19,2,12,222,317,0.218,0.3,0.426,0.726,0.308,543521
2019,47,2,153,126,43,2,20,506,746,0.274,0.322,0.428,0.75,0.319,500779
2019,12,0,10,14,3,0,3,43,75,0.317,0.427,0.508,0.935,0.399,450172
2019,14,0,76,30,5,1,4,176,230,0.185,0.235,0.273,0.508,0.222,607192
2019,55,11,229,80,23,4,33,524,730,0.211,0.282,0.407,0.689,0.293,506433
2019,9,0,16,10,10,1,5,57,92,0.313,0.38,0.639,1.019,0.416,669060
2019,18,3,42,41,19,1,12,168,262,0.303,0.359,0.539,0.898,0.375,676606
2019,36,2,72,64,21,2,21,294,440,0.269,0.332,0.488,0.82,0.344,605446
2019,34,6,101,45,19,0,16,287,407,0.218,0.295,0.401,0.696,0.298,570240
2019,3,0,0,4,3,0,3,9,22,0.526,0.591,1.158,1.749,0.683,571974
2019,38,4,125,97,28,4,25,414,610,0.271,0.321,0.467,0.788,0.331,596057
2019,23,3,82,45,14,0,5,204,294,0.239,0.306,0.347,0.653,0.285,593833
2019,15,1,52,55,11,0,6,163,251,0.306,0.351,0.43,0.781,0.334,572362
2019,21,4,26,30,6,1,5,84,151,0.333,0.444,0.516,0.96,0.411,592145
2019,12,1,29,18,2,1,3,73,110,0.247,0.336,0.381,0.717,0.313,622554
2019,10,3,35,26,8,2,11,119,179,0.283,0.335,0.554,0.889,0.368,459429
2019,31,1,44,39,9,0,12,141,233,0.299,0.395,0.522,0.917,0.387,544365
2019,38,0,90,36,13,1,11,228,327,0.211,0.303,0.377,0.68,0.294,592773
2019,9,1,18,14,4,0,1,63,92,0.232,0.315,0.317,0.632,0.282,448609
2019,21,6,98,40,14,2,10,204,297,0.244,0.313,0.422,0.735,0.313,643338
2019,16,2,45,39,13,1,4,137,212,0.294,0.354,0.433,0.787,0.337,504379
2019,7,0,13,9,3,0,3,33,55,0.312,0.4,0.562,0.962,0.402,543935
2019,7,0,51,54,10,4,14,231,320,0.262,0.278,0.454,0.732,0.304,458708
2019,26,2,86,29,4,3,13,183,260,0.211,0.296,0.422,0.718,0.305,571710
2019,14,1,19,8,1,0,3,52,79,0.188,0.342,0.344,0.686,0.309,605218
2019,18,2,44,24,5,0,4,112,165,0.228,0.321,0.345,0.666,0.294,458677
2019,25,1,55,24,13,0,8,154,225,0.226,0.316,0.412,0.728,0.312,641835
2019,21,0,30,20,8,1,4,91,145,0.266,0.372,0.444,0.816,0.351,606167
2019,0,0,2,1,1,0,0,11,13,0.154,0.154,0.231,0.385,0.161,431145
2019,28,7,57,35,6,0,7,183,266,0.208,0.312,0.325,0.637,0.285,518553
2019,32,5,57,43,5,0,13,179,277,0.254,0.354,0.438,0.792,0.341,472610
2019,14,2,28,21,10,0,3,88,138,0.279,0.362,0.434,0.796,0.343,621397
2019,61,8,246,126,42,6,21,613,877,0.241,0.301,0.386,0.687,0.295,458681
2019,68,7,206,80,21,4,17,512,709,0.192,0.278,0.319,0.597,0.263,543243
2019,37,0,78,47,14,6,9,253,366,0.231,0.309,0.392,0.701,0.301,461829
2019,20,0,33,30,13,0,5,134,202,0.264,0.337,0.418,0.755,0.324,622446
2019,42,2,191,91,23,3,28,518,707,0.219,0.267,0.389,0.656,0.278,477132
2019,48,13,141,80,21,3,21,427,613,0.226,0.303,0.389,0.692,0.298,605135
2019,24,0,46,43,22,2,11,156,258,0.333,0.395,0.585,0.98,0.408,592468
2019,25,3,67,71,24,2,29,325,479,0.279,0.322,0.534,0.856,0.354,593679
2019,17,1,65,46,17,3,6,138,228,0.343,0.395,0.538,0.933,0.392,656605
2019,55,4,150,89,34,5,19,430,636,0.255,0.324,0.43,0.754,0.321,592351
2019,22,2,94,48,29,1,24,326,452,0.238,0.279,0.479,0.758,0.314,543548
2019,53,4,149,114,24,3,21,477,696,0.254,0.315,0.399,0.714,0.306,456701
2019,29,5,63,44,17,2,12,226,335,0.249,0.325,0.439,0.764,0.325,621097
2019,6,1,23,23,12,2,2,110,156,0.262,0.295,0.409,0.704,0.298,571735
2019,22,2,33,36,13,2,22,139,236,0.344,0.411,0.736,1.147,0.464,573185
2019,15,3,19,21,6,0,9,77,131,0.319,0.412,0.611,1.023,0.424,656725
2019,5,1,22,15,4,0,4,54,83,0.299,0.349,0.506,0.855,0.36,642073
2019,9,3,14,6,4,1,0,39,62,0.22,0.371,0.34,0.711,0.322,605479
2019,35,3,63,37,15,0,8,203,301,0.228,0.326,0.376,0.702,0.307,434538
2019,0,0,7,6,0,0,0,18,24,0.25,0.25,0.25,0.5,0.218,642003
2019,10,4,18,4,0,0,2,34,54,0.15,0.37,0.3,0.67,0.317,596027
2019,23,3,60,35,4,0,4,192,261,0.183,0.264,0.251,0.515,0.234,607481
2019,20,2,63,33,13,3,7,168,246,0.25,0.317,0.429,0.746,0.317,545064
2019,13,4,90,28,9,1,5,176,236,0.196,0.254,0.315,0.569,0.247,553878
2019,28,4,63,44,13,1,8,172,270,0.277,0.363,0.441,0.804,0.346,542888
2019,29,3,95,34,26,1,17,246,356,0.241,0.309,0.485,0.794,0.331,521655
2019,22,1,82,38,20,0,12,215,308,0.246,0.302,0.442,0.744,0.314,608032
2019,4,1,8,6,3,0,1,25,40,0.286,0.375,0.457,0.832,0.357,623354
2019,17,5,46,39,10,0,5,149,225,0.266,0.338,0.389,0.727,0.316,502026
2019,21,3,61,32,10,0,9,166,241,0.235,0.311,0.406,0.717,0.308,518489
2019,37,4,74,18,7,1,6,140,213,0.186,0.343,0.343,0.686,0.309,663432
2019,22,0,41,29,8,0,5,143,207,0.227,0.309,0.351,0.66,0.289,605359
2019,10,1,51,35,11,1,7,160,225,0.252,0.289,0.411,0.7,0.296,607560
2019,20,2,88,27,8,1,9,181,248,0.199,0.27,0.363,0.633,0.272,592454
2019,7,2,17,17,6,0,11,74,117,0.315,0.368,0.676,1.044,0.425,543193
2019,16,1,53,11,5,0,4,93,130,0.177,0.285,0.327,0.612,0.271,613534
2019,20,2,50,40,15,1,2,147,227,0.283,0.352,0.395,0.747,0.325,518566
2019,15,3,22,27,9,0,2,81,137,0.319,0.409,0.445,0.854,0.371,543169
2019,48,7,110,105,22,1,21,387,591,0.278,0.345,0.44,0.785,0.336,453562
2019,13,3,69,33,16,0,6,188,259,0.226,0.274,0.366,0.64,0.274,596133
2019,50,3,104,91,25,1,26,361,557,0.284,0.352,0.492,0.844,0.356,608379
2019,46,2,196,140,33,1,22,580,824,0.253,0.296,0.383,0.679,0.29,554430
2019,68,3,238,107,37,1,24,593,833,0.222,0.288,0.367,0.655,0.282,571578
2019,76,8,151,111,43,2,23,570,833,0.239,0.316,0.394,0.71,0.306,645261
2019,30,1,92,82,33,2,28,355,531,0.29,0.331,0.532,0.863,0.358,453281
2019,66,3,135,125,36,0,23,483,736,0.276,0.344,0.433,0.777,0.333,527048
2019,41,7,114,90,40,5,27,424,634,0.276,0.331,0.5,0.831,0.348,592866
2019,30,6,153,62,21,1,23,424,567,0.202,0.252,0.375,0.627,0.266,663978
2019,39,5,123,79,33,3,23,457,639,0.232,0.285,0.413,0.698,0.295,607644
2019,22,4,103,52,23,1,8,283,393,0.229,0.28,0.362,0.642,0.276,593423
2019,49,5,141,98,27,1,34,464,678,0.256,0.316,0.466,0.782,0.329,457918
2019,61,5,149,99,29,4,24,455,677,0.255,0.328,0.434,0.762,0.325,663423
2019,37,7,215,99,29,5,20,540,737,0.221,0.267,0.364,0.631,0.269,621111
2019,30,3,76,47,13,1,14,235,343,0.242,0.315,0.426,0.741,0.316,570666
2019,28,2,85,46,12,1,9,245,343,0.217,0.286,0.348,0.634,0.275,547179
2019,21,0,82,17,15,2,9,195,259,0.181,0.247,0.374,0.621,0.263,596112
2019,12,1,26,15,3,1,9,84,125,0.25,0.328,0.536,0.864,0.358,476589
2019,22,6,60,38,18,1,7,184,276,0.258,0.333,0.423,0.756,0.325,607229
2019,37,5,74,47,10,0,8,217,324,0.23,0.33,0.351,0.681,0.302,543022
2019,40,6,260,117,37,1,31,628,860,0.229,0.27,0.391,0.661,0.28,669456
2019,1,0,0,1,0,0,0,3,5,0.25,0.4,0.25,0.65,0.312,595939
2019,4,0,11,8,3,0,6,48,69,0.262,0.304,0.585,0.889,0.362,607473
2019,14,0,28,23,6,1,5,85,134,0.292,0.366,0.483,0.849,0.36,621385
2019,6,0,12,7,1,1,0,31,46,0.225,0.326,0.3,0.626,0.282,643466
2019,15,3,30,23,5,0,5,91,142,0.266,0.359,0.427,0.786,0.34,501593
2019,29,2,42,34,9,1,7,124,206,0.291,0.398,0.474,0.872,0.374,451584
2019,7,3,15,20,8,0,2,48,88,0.385,0.455,0.564,1.019,0.432,657610
2019,11,1,33,7,9,0,3,88,119,0.178,0.261,0.346,0.607,0.262,605309
2019,6,1,3,5,1,0,1,20,34,0.259,0.412,0.407,0.819,0.364,623402
2019,33,3,128,64,28,2,15,314,459,0.258,0.316,0.44,0.756,0.32,456034
2019,25,6,58,44,23,1,17,210,326,0.288,0.356,0.546,0.902,0.375,433587
2019,18,5,42,49,17,2,10,183,284,0.299,0.356,0.494,0.85,0.358,518452
2019,54,2,104,103,27,5,20,465,676,0.25,0.312,0.406,0.718,0.307,605200
2019,19,1,25,27,6,1,7,102,163,0.287,0.374,0.49,0.864,0.366,475115
2019,58,6,168,64,29,2,33,452,644,0.221,0.298,0.448,0.746,0.314,592761
2019,34,10,82,67,26,4,21,320,482,0.269,0.336,0.491,0.827,0.347,605156
2019,31,5,96,41,20,2,15,269,383,0.225,0.298,0.424,0.722,0.306,502748
2019,32,0,69,57,21,2,13,218,343,0.299,0.364,0.505,0.869,0.366,608717
2019,57,8,154,118,38,3,22,493,739,0.269,0.333,0.432,0.765,0.326,425794
2019,17,5,34,28,9,0,2,101,162,0.279,0.377,0.386,0.763,0.337,641541
2019,51,7,101,72,29,1,15,328,503,0.263,0.348,0.434,0.782,0.336,643230
2019,4,0,3,1,0,0,1,8,14,0.2,0.429,0.5,0.929,0.398,621350
2019,28,3,31,41,9,0,8,130,219,0.309,0.406,0.484,0.89,0.382,571946
2019,43,6,129,110,34,0,28,479,700,0.264,0.316,0.445,0.761,0.322,621107
2019,61,6,124,85,34,1,21,439,647,0.243,0.321,0.414,0.735,0.315,450306
2019,44,4,68,51,13,1,9,207,329,0.263,0.371,0.413,0.784,0.342,664285
2019,6,1,11,11,2,1,5,42,68,0.311,0.382,0.623,1.005,0.413,591693
2019,24,0,52,35,4,1,12,155,231,0.251,0.329,0.454,0.783,0.332,461872
2019,58,7,161,118,30,4,23,468,708,0.272,0.339,0.439,0.778,0.332,502043
2019,48,4,134,90,38,3,22,497,702,0.235,0.292,0.405,0.697,0.296,434671
2019,16,1,37,18,7,0,6,91,139,0.254,0.345,0.459,0.804,0.342,642528
2019,2,1,2,7,1,0,2,13,26,0.435,0.5,0.739,1.239,0.511,642226
2019,2,0,8,7,5,0,9,37,60,0.362,0.383,0.914,1.297,0.517,502171
2019,56,1,146,73,28,5,25,412,600,0.241,0.313,0.449,0.762,0.322,543475
2019,34,6,129,89,21,1,25,380,556,0.264,0.317,0.453,0.77,0.325,641816
2019,18,1,35,24,9,0,3,87,142,0.293,0.387,0.439,0.826,0.358,621345
2019,29,5,114,75,22,1,15,301,448,0.273,0.328,0.44,0.768,0.326,592332
2019,0,0,0,0,0,0,1,3,4,0.25,0.25,1,1.25,0.485,456488
2019,14,2,27,11,4,0,3,72,106,0.2,0.321,0.344,0.665,0.296,592712
2019,4,2,6,4,0,1,1,15,27,0.286,0.444,0.524,0.968,0.413,642701
2019,14,1,29,20,12,0,7,103,157,0.275,0.344,0.507,0.851,0.356,622075
2019,32,4,57,48,19,0,7,184,294,0.287,0.374,0.442,0.816,0.352,605452
2019,2,1,0,0,0,0,1,3,7,0.25,0.571,1,1.571,0.577,593643
2019,20,3,25,18,3,0,5,84,133,0.236,0.368,0.4,0.768,0.338,608334
2019,13,3,49,13,7,0,8,104,148,0.212,0.297,0.447,0.744,0.314,623364
2019,20,5,40,22,8,0,2,83,140,0.278,0.407,0.4,0.807,0.358,623465
2019,3,0,0,2,0,0,1,3,9,0.5,0.667,1,1.667,0.639,608328
2019,40,6,81,98,34,2,30,395,605,0.293,0.347,0.522,0.869,0.363,642098
2019,6,1,17,19,8,1,2,57,94,0.345,0.394,0.529,0.923,0.389,663992
2019,3,2,28,12,4,1,4,60,86,0.259,0.302,0.481,0.783,0.327,608638
2019,23,4,52,44,15,2,9,162,259,0.302,0.375,0.5,0.875,0.37,572403
2019,27,2,75,43,23,2,24,244,365,0.274,0.332,0.568,0.9,0.37,642545
2019,0,0,2,1,1,0,0,3,5,0.4,0.4,0.6,1,0.417,571437
2019,2,1,0,0,0,0,0,0,3,0,1,0,0,0.7,607755
2019,14,1,24,20,5,0,9,94,143,0.266,0.343,0.516,0.859,0.359,543532
2019,45,5,113,84,19,2,22,345,522,0.269,0.339,0.458,0.797,0.338,595881
2019,8,2,11,2,0,0,3,31,46,0.139,0.326,0.389,0.715,0.316,664918
2019,2,0,0,7,0,0,1,7,17,0.533,0.588,0.733,1.321,0.554,460086
2019,36,2,70,73,24,1,13,276,425,0.287,0.351,0.455,0.806,0.343,641312
2019,5,0,13,8,1,0,1,32,47,0.238,0.319,0.333,0.652,0.289,640462
2019,1,0,0,1,0,0,1,5,8,0.286,0.375,0.714,1.089,0.438,600858
2019,9,1,15,11,6,0,4,56,87,0.273,0.356,0.506,0.862,0.363,622251
2019,9,1,18,8,0,1,5,46,70,0.233,0.343,0.517,0.86,0.359,605143
2019,16,1,36,50,13,2,6,159,247,0.309,0.356,0.461,0.817,0.347,519008
2019,11,2,52,28,10,1,17,175,244,0.242,0.283,0.515,0.798,0.328,657024
2019,12,1,42,38,8,0,6,140,205,0.271,0.317,0.406,0.723,0.309,624133
2019,14,2,37,14,6,0,5,98,139,0.203,0.295,0.374,0.669,0.29,460283
2019,17,3,53,31,6,0,2,140,199,0.218,0.296,0.285,0.581,0.262,593372
2019,3,0,9,7,0,0,2,37,49,0.196,0.245,0.326,0.571,0.246,472551
2019,11,4,31,30,5,1,5,136,192,0.232,0.292,0.356,0.648,0.281,594987
2019,2,1,5,4,0,0,0,16,23,0.2,0.304,0.2,0.504,0.243,658648
2019,7,0,16,10,2,0,2,48,69,0.226,0.304,0.355,0.659,0.288,572998
2019,15,3,93,24,10,1,9,216,278,0.169,0.223,0.319,0.542,0.232,606149
2019,3,0,3,3,2,0,1,13,22,0.316,0.409,0.579,0.988,0.412,621289
2019,14,1,29,13,8,1,7,91,135,0.242,0.326,0.5,0.826,0.345,623470
2019,7,0,13,11,5,0,3,45,71,0.297,0.366,0.516,0.882,0.37,595798
2019,2,0,8,1,0,0,1,13,17,0.133,0.235,0.333,0.568,0.246,644364
2019,8,1,10,17,6,1,5,71,109,0.29,0.349,0.52,0.869,0.363,640464
2019,32,0,45,49,14,2,9,169,275,0.305,0.385,0.49,0.875,0.372,642397
2019,39,3,108,62,23,0,27,314,468,0.263,0.329,0.507,0.836,0.349,282332
2019,31,1,74,46,16,3,11,236,344,0.244,0.314,0.42,0.734,0.313,598286
2019,12,1,20,17,5,1,3,65,104,0.286,0.375,0.462,0.837,0.358,572143
2019,8,0,30,18,9,0,4,79,118,0.282,0.331,0.473,0.804,0.338,595918
2019,5,1,2,4,4,0,0,18,32,0.308,0.438,0.462,0.899,0.391,658791
2019,37,3,67,36,15,2,8,181,282,0.252,0.358,0.43,0.788,0.34,571882
2019,19,1,35,25,10,0,9,119,183,0.27,0.35,0.497,0.847,0.356,571858
2019,18,2,64,28,15,1,7,156,227,0.246,0.313,0.43,0.743,0.315,543483
2019,13,3,82,30,6,0,8,177,237,0.199,0.253,0.335,0.588,0.253,608648
2019,13,1,28,12,8,0,4,94,132,0.203,0.288,0.373,0.661,0.285,657097
2019,2,0,1,2,2,0,0,6,12,0.4,0.5,0.6,1.1,0.463,458584
2019,5,0,5,4,4,0,1,19,33,0.321,0.424,0.571,0.995,0.416,621261
2019,24,7,45,30,9,0,5,121,196,0.267,0.383,0.412,0.795,0.349,657053
2019,16,1,40,37,22,0,13,165,254,0.304,0.35,0.561,0.911,0.378,453329
2019,8,1,9,7,4,0,1,25,46,0.324,0.457,0.514,0.971,0.416,594736
2019,17,4,72,31,7,0,10,172,241,0.218,0.286,0.386,0.672,0.288,448179
2019,25,5,55,41,24,2,18,211,326,0.287,0.353,0.564,0.917,0.379,596071
2019,4,1,8,12,3,1,3,33,57,0.365,0.421,0.635,1.056,0.437,621112
2019,10,0,39,29,10,1,7,134,191,0.26,0.298,0.442,0.74,0.311,643493
2019,8,3,29,22,4,0,10,92,139,0.281,0.338,0.547,0.885,0.368,595001
2019,8,2,21,8,6,0,7,50,81,0.296,0.383,0.676,1.059,0.43,643478
2019,6,1,10,6,3,0,2,32,50,0.256,0.36,0.465,0.825,0.352,592280
2019,13,5,29,15,6,0,5,59,103,0.306,0.427,0.553,0.98,0.414,642067
2019,17,2,62,30,5,0,5,136,195,0.227,0.303,0.341,0.644,0.282,657031
2019,9,2,18,12,2,0,3,47,75,0.266,0.373,0.438,0.811,0.351,570488
2019,19,5,72,17,6,1,9,150,207,0.18,0.275,0.372,0.647,0.279,621363
2019,10,0,32,19,9,1,5,107,151,0.241,0.291,0.426,0.717,0.302,664854
2019,15,1,18,18,5,0,4,87,130,0.237,0.331,0.386,0.717,0.312,623913
2019,18,2,57,49,13,1,6,209,298,0.248,0.299,0.367,0.666,0.287,606131
2019,3,1,22,9,6,0,3,58,80,0.237,0.275,0.434,0.709,0.297,623149
2019,13,3,24,13,3,0,6,59,97,0.272,0.392,0.531,0.923,0.389,656354
2019,13,0,13,9,3,1,2,54,82,0.217,0.341,0.377,0.718,0.315,670456
2019,52,4,76,102,38,2,19,360,577,0.309,0.376,0.499,0.875,0.37,622608
2019,3,0,1,1,1,0,0,7,12,0.222,0.417,0.333,0.75,0.346,595928
2019,4,0,6,5,0,0,1,18,28,0.25,0.357,0.375,0.732,0.323,623454
2019,18,2,51,28,11,1,18,167,245,0.258,0.318,0.556,0.874,0.359,595191
2019,1,1,1,1,1,0,2,9,15,0.308,0.4,0.846,1.246,0.492,541640
2019,1,0,1,1,2,0,2,1,7,0.833,0.857,2.167,3.024,1.125,657117
2019,8,0,11,17,4,0,4,46,79,0.352,0.418,0.577,0.995,0.417,658792
2019,14,0,61,34,13,0,15,195,271,0.241,0.28,0.467,0.747,0.311,592612
2019,14,2,39,30,5,1,4,148,204,0.213,0.275,0.314,0.589,0.258,606424
2019,40,7,143,116,21,2,14,500,700,0.234,0.286,0.337,0.623,0.27,647336
2019,6,0,14,10,4,1,5,63,89,0.241,0.292,0.494,0.786,0.325,572193
2019,3,0,3,4,0,0,0,21,28,0.16,0.25,0.16,0.41,0.198,643354
2019,16,2,62,51,14,0,7,188,278,0.277,0.324,0.412,0.736,0.315,656685
2019,11,0,10,8,6,0,1,42,68,0.263,0.382,0.421,0.803,0.35,623167
2019,30,6,68,42,17,4,23,247,369,0.258,0.331,0.541,0.872,0.36,664199
2019,13,1,19,16,7,0,5,54,96,0.341,0.438,0.61,1.047,0.436,607188
2019,10,0,5,0,2,0,1,18,31,0.143,0.419,0.381,0.8,0.364,642008
2019,0,0,1,0,1,0,1,3,5,0.4,0.4,1.2,1.6,0.631,448801
