"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","pitcher"
2022,15,7,64,40,16,0,5,189,272,0.244,0.305,0.368,0.673,0.299,571948
2022,32,5,49,20,6,2,0,131,196,0.176,0.332,0.239,0.571,0.276,607237
2022,8,1,26,10,5,1,3,64,92,0.229,0.304,0.422,0.726,0.317,503285
2022,36,6,71,30,12,0,5,199,288,0.191,0.309,0.301,0.61,0.282,669395
2022,20,1,81,27,8,1,2,151,210,0.201,0.281,0.286,0.567,0.258,621237
2022,5,0,15,9,3,0,7,54,78,0.26,0.308,0.589,0.897,0.381,489265
2022,25,1,57,32,7,0,3,147,215,0.222,0.316,0.307,0.623,0.285,570257
2022,13,0,36,19,1,1,5,89,128,0.226,0.305,0.383,0.688,0.304,663432
2022,11,2,30,30,9,0,4,77,133,0.358,0.421,0.533,0.954,0.415,607455
2022,23,3,64,49,7,0,6,185,273,0.251,0.322,0.352,0.674,0.302,676684
2022,7,6,13,10,2,0,0,47,72,0.203,0.347,0.237,0.584,0.285,570488
2022,22,5,61,40,14,1,4,184,270,0.243,0.319,0.358,0.677,0.302,605242
2022,15,0,40,32,14,0,4,144,209,0.258,0.311,0.392,0.703,0.309,656685
2022,18,2,53,31,4,0,5,158,218,0.202,0.275,0.298,0.573,0.26,650895
2022,5,2,9,7,1,1,0,21,37,0.3,0.432,0.4,0.832,0.377,641682
2022,14,0,34,18,3,0,2,104,141,0.181,0.262,0.252,0.514,0.237,666204
2022,13,3,78,31,10,0,5,183,245,0.201,0.253,0.31,0.563,0.251,628452
2022,20,0,70,34,10,1,9,192,266,0.22,0.278,0.378,0.656,0.288,640448
2022,13,1,28,5,6,0,4,62,91,0.195,0.319,0.429,0.748,0.329,543238
2022,33,0,68,31,12,1,9,179,265,0.228,0.325,0.405,0.73,0.323,614179
2022,10,1,45,28,6,1,7,139,192,0.232,0.276,0.392,0.668,0.292,641835
2022,8,1,48,32,10,2,6,144,203,0.258,0.291,0.423,0.714,0.309,664199
2022,12,1,64,35,6,1,3,169,227,0.21,0.256,0.29,0.546,0.244,664123
2022,32,5,64,41,9,2,5,169,263,0.252,0.357,0.376,0.733,0.33,656354
2022,23,1,54,26,9,2,7,167,235,0.209,0.289,0.37,0.659,0.292,608032
2022,48,10,164,59,21,0,24,369,531,0.22,0.305,0.416,0.721,0.318,668881
2022,28,3,86,36,10,2,6,233,318,0.188,0.267,0.3,0.567,0.256,642547
2022,21,10,140,123,32,3,20,481,690,0.27,0.303,0.419,0.722,0.314,446372
2022,33,1,117,65,28,2,9,340,478,0.234,0.289,0.367,0.656,0.289,669373
2022,38,4,119,81,25,1,16,406,571,0.233,0.289,0.374,0.663,0.292,573186
2022,11,2,51,32,10,2,4,166,227,0.224,0.269,0.346,0.615,0.271,641927
2022,19,6,56,40,6,0,3,170,244,0.224,0.303,0.292,0.595,0.273,656557
2022,47,10,128,126,30,1,21,535,770,0.25,0.305,0.383,0.688,0.304,615698
2022,31,4,103,64,24,1,14,322,460,0.242,0.3,0.402,0.702,0.308,660761
2022,10,2,54,32,10,0,8,145,207,0.256,0.3,0.431,0.731,0.318,571927
2022,12,0,21,17,4,1,3,64,101,0.281,0.366,0.449,0.815,0.358,656686
2022,54,1,97,77,25,1,12,323,493,0.263,0.345,0.406,0.751,0.333,666120
2022,45,5,106,65,35,1,15,311,477,0.272,0.348,0.464,0.812,0.354,669432
2022,4,1,17,22,6,2,4,55,94,0.382,0.415,0.629,1.044,0.447,543101
2022,40,8,153,105,38,1,17,435,644,0.27,0.325,0.423,0.748,0.327,471911
2022,39,7,135,91,33,1,29,483,683,0.242,0.293,0.433,0.726,0.316,664353
2022,11,0,17,16,5,2,4,44,82,0.38,0.463,0.676,1.139,0.482,663804
2022,4,0,16,15,12,0,5,77,113,0.294,0.319,0.541,0.86,0.367,547943
2022,61,3,105,52,17,1,15,349,498,0.196,0.299,0.343,0.642,0.29,656629
2022,15,5,65,44,16,2,8,223,313,0.239,0.288,0.389,0.677,0.296,621107
2022,24,3,54,94,28,2,9,254,414,0.344,0.386,0.496,0.882,0.384,622608
2022,31,9,81,82,29,1,20,337,509,0.281,0.338,0.475,0.813,0.354,669060
2022,49,7,103,120,44,0,30,532,782,0.267,0.32,0.452,0.772,0.336,594835
2022,37,11,150,102,19,1,18,435,623,0.243,0.302,0.374,0.676,0.299,663903
2022,39,8,158,102,34,2,21,521,727,0.234,0.283,0.382,0.665,0.292,656756
2022,41,5,166,81,20,3,23,516,689,0.198,0.251,0.345,0.596,0.263,628711
2022,9,1,10,9,4,0,3,54,80,0.229,0.325,0.414,0.739,0.327,642770
2022,21,2,65,33,19,0,5,199,279,0.223,0.287,0.355,0.642,0.285,622503
2022,37,3,78,72,26,3,9,292,442,0.274,0.339,0.42,0.759,0.334,669952
2022,14,1,32,25,12,1,12,113,178,0.307,0.365,0.613,0.978,0.416,675921
2022,8,2,28,29,13,0,4,116,172,0.284,0.326,0.438,0.764,0.333,641726
2022,9,2,29,31,14,2,4,129,191,0.283,0.325,0.45,0.775,0.336,621389
2022,14,1,25,22,7,1,12,85,142,0.331,0.401,0.685,1.086,0.458,660730
2022,38,1,65,31,11,1,14,205,301,0.218,0.319,0.427,0.746,0.328,592761
2022,10,1,24,34,7,1,1,133,187,0.244,0.289,0.312,0.601,0.268,663765
2022,19,6,32,21,7,0,4,109,166,0.227,0.343,0.362,0.705,0.32,670990
2022,20,0,28,20,5,0,8,82,135,0.287,0.393,0.539,0.932,0.403,656794
2022,23,2,70,28,13,1,7,177,251,0.217,0.295,0.376,0.671,0.297,656222
2022,19,1,49,32,5,0,5,156,218,0.212,0.284,0.313,0.597,0.27,621383
2022,19,2,64,24,7,2,10,156,220,0.216,0.291,0.422,0.713,0.311,670036
2022,2,1,7,4,4,0,3,29,43,0.275,0.326,0.6,0.926,0.393,605156
2022,21,2,56,31,10,0,5,165,234,0.218,0.295,0.336,0.631,0.283,657376
2022,23,2,90,39,14,1,9,239,327,0.209,0.269,0.351,0.62,0.274,656271
2022,15,2,18,18,10,0,3,72,120,0.301,0.4,0.485,0.885,0.388,664337
2022,5,3,5,2,2,0,0,14,26,0.222,0.462,0.333,0.795,0.381,676103
2022,21,2,37,29,18,1,7,141,219,0.281,0.356,0.49,0.846,0.367,468504
2022,18,6,74,50,17,2,16,241,350,0.261,0.311,0.472,0.783,0.339,663559
2022,63,4,110,107,30,1,18,364,587,0.3,0.38,0.465,0.845,0.371,663460
2022,22,3,53,35,13,1,9,189,272,0.235,0.305,0.405,0.71,0.312,608718
2022,5,0,14,12,1,1,2,56,77,0.222,0.273,0.347,0.62,0.273,642100
2022,14,3,30,14,11,0,1,108,151,0.194,0.285,0.299,0.584,0.266,669459
2022,3,0,2,0,0,0,0,6,9,0,0.333,0,0.333,0.23,613534
2022,4,3,13,15,2,1,4,69,98,0.242,0.296,0.418,0.714,0.312,677865
2022,22,4,84,58,15,2,12,258,371,0.252,0.305,0.412,0.717,0.313,592866
2022,10,0,12,12,2,0,5,36,65,0.345,0.446,0.655,1.101,0.467,621593
2022,13,1,39,29,10,1,8,128,190,0.273,0.326,0.477,0.803,0.348,641793
2022,32,4,64,39,9,2,2,185,273,0.219,0.322,0.3,0.622,0.286,475479
2022,14,4,48,21,9,1,9,149,207,0.212,0.28,0.413,0.693,0.303,665621
2022,14,3,78,25,6,0,2,183,233,0.153,0.215,0.208,0.423,0.196,623465
2022,23,1,88,24,7,0,7,191,253,0.166,0.245,0.288,0.533,0.242,642585
2022,17,1,56,38,11,1,10,191,269,0.239,0.29,0.41,0.7,0.306,606424
2022,1,0,6,7,2,0,0,14,24,0.391,0.417,0.478,0.895,0.392,664584
2022,16,3,46,22,6,0,5,129,181,0.204,0.287,0.333,0.62,0.279,594580
2022,22,4,67,46,11,1,6,158,248,0.288,0.363,0.428,0.791,0.349,642152
2022,16,4,66,42,17,0,7,182,268,0.266,0.321,0.419,0.74,0.325,542888
2022,2,0,0,6,2,0,1,13,24,0.409,0.458,0.636,1.094,0.47,608348
2022,15,6,76,22,3,1,5,183,235,0.145,0.221,0.238,0.459,0.212,592094
2022,11,1,51,29,8,1,6,133,189,0.249,0.296,0.407,0.703,0.307,641401
2022,25,1,84,33,14,1,12,187,273,0.243,0.315,0.453,0.768,0.334,641941
2022,9,1,70,28,8,0,3,156,205,0.2,0.239,0.287,0.526,0.234,657024
2022,6,1,7,8,0,0,1,35,51,0.205,0.314,0.273,0.587,0.274,656954
2022,21,2,40,26,3,2,6,104,164,0.262,0.366,0.44,0.806,0.356,605521
2022,16,0,42,30,7,0,6,133,192,0.244,0.307,0.386,0.693,0.306,641582
2022,18,3,72,31,7,0,3,182,244,0.184,0.254,0.256,0.51,0.234,656529
2022,48,2,95,85,27,3,17,405,587,0.246,0.31,0.402,0.712,0.313,623167
2022,52,15,181,97,30,1,16,576,787,0.2,0.268,0.311,0.579,0.26,666201
2022,44,4,85,52,18,0,11,282,411,0.223,0.314,0.364,0.678,0.303,547179
2022,29,12,131,94,20,1,17,381,554,0.257,0.312,0.4,0.712,0.314,622072
2022,35,2,95,85,27,5,20,356,530,0.278,0.328,0.475,0.803,0.348,596295
2022,43,3,98,66,29,1,11,297,450,0.265,0.34,0.423,0.763,0.336,621368
2022,45,2,70,69,24,2,8,304,454,0.253,0.33,0.381,0.711,0.316,605288
2022,21,4,62,28,18,2,19,187,279,0.264,0.33,0.575,0.905,0.385,622694
2022,21,7,98,56,23,0,14,285,406,0.246,0.298,0.418,0.716,0.313,650644
2022,6,2,5,6,0,0,3,18,35,0.333,0.486,0.667,1.153,0.488,607391
2022,6,0,8,7,2,0,2,20,37,0.355,0.459,0.613,1.072,0.459,660623
2022,32,4,104,67,22,4,18,369,516,0.231,0.285,0.406,0.691,0.302,608379
2022,33,5,152,97,42,3,26,523,729,0.243,0.283,0.425,0.708,0.307,592791
2022,30,1,36,48,16,1,7,163,266,0.306,0.387,0.472,0.859,0.376,672578
2022,19,1,48,42,7,0,6,188,263,0.226,0.285,0.329,0.614,0.275,666159
2022,13,2,49,53,21,2,21,209,321,0.317,0.349,0.605,0.954,0.406,669145
2022,60,2,129,93,39,2,15,453,664,0.248,0.318,0.394,0.712,0.314,624133
2022,35,3,33,32,14,1,7,151,243,0.263,0.379,0.444,0.823,0.363,656353
2022,36,4,69,46,17,2,1,200,306,0.248,0.346,0.338,0.684,0.311,656793
2022,10,2,24,31,9,0,3,96,151,0.309,0.364,0.439,0.803,0.353,657508
2022,44,6,132,100,27,1,15,455,648,0.239,0.298,0.363,0.661,0.293,592836
2022,11,0,22,11,8,0,4,81,115,0.221,0.296,0.413,0.709,0.31,547001
2022,2,0,0,2,4,0,3,11,22,0.45,0.5,1.1,1.6,0.655,621433
2022,5,1,7,8,2,2,0,22,40,0.353,0.45,0.529,0.979,0.424,663531
2022,15,2,41,42,9,2,7,163,240,0.269,0.321,0.422,0.743,0.325,606303
2022,7,2,11,13,3,1,1,44,71,0.29,0.38,0.419,0.799,0.355,518748
2022,12,0,45,22,9,1,1,112,157,0.228,0.287,0.324,0.611,0.272,640451
2022,22,3,38,25,5,0,5,112,172,0.238,0.349,0.374,0.723,0.326,656061
2022,12,1,13,14,6,0,6,60,99,0.302,0.394,0.581,0.975,0.418,672715
2022,13,1,33,19,10,2,8,127,180,0.235,0.294,0.464,0.758,0.327,669674
2022,15,5,22,25,10,1,4,117,177,0.255,0.339,0.408,0.747,0.331,657649
2022,10,0,9,14,4,1,4,63,96,0.267,0.344,0.477,0.821,0.356,676194
2022,18,1,28,23,12,2,5,100,161,0.296,0.379,0.514,0.893,0.386,669461
2022,57,9,125,46,21,3,23,295,454,0.24,0.35,0.487,0.837,0.364,579328
2022,27,5,39,47,16,1,7,180,283,0.283,0.364,0.438,0.802,0.353,595881
2022,19,3,47,37,9,0,3,160,231,0.234,0.307,0.321,0.628,0.284,623451
2022,25,1,61,68,20,2,18,293,427,0.269,0.314,0.464,0.778,0.337,641302
2022,21,2,52,24,5,0,8,144,204,0.204,0.294,0.365,0.659,0.294,681806
2022,18,0,54,17,8,0,0,121,164,0.171,0.262,0.226,0.488,0.229,663558
2022,39,2,47,37,28,0,17,214,337,0.277,0.365,0.544,0.909,0.39,670124
2022,15,3,25,14,9,0,2,66,109,0.275,0.394,0.44,0.834,0.37,657770
2022,24,1,45,27,8,1,4,139,204,0.223,0.319,0.346,0.665,0.3,669424
2022,8,1,6,11,1,0,1,27,49,0.325,0.449,0.425,0.874,0.394,657585
2022,10,1,21,20,2,0,4,64,101,0.289,0.366,0.444,0.81,0.357,676534
2022,12,0,48,36,7,1,4,157,217,0.234,0.276,0.337,0.613,0.271,571670
2022,24,1,32,26,6,0,2,109,168,0.238,0.351,0.322,0.673,0.309,503449
2022,7,2,8,5,1,1,0,43,59,0.14,0.271,0.2,0.471,0.23,572703
2022,1,0,2,2,0,0,0,11,14,0.154,0.214,0.154,0.368,0.176,667725
2022,9,0,7,9,2,0,2,26,48,0.333,0.458,0.538,0.996,0.434,660906
2022,9,1,38,25,12,0,11,166,224,0.224,0.259,0.435,0.694,0.299,643493
2022,1,0,8,7,2,0,1,21,32,0.323,0.344,0.484,0.828,0.358,596043
2022,14,1,55,33,18,2,10,169,247,0.272,0.316,0.496,0.812,0.349,596112
2022,23,3,53,25,9,0,2,108,170,0.25,0.365,0.354,0.719,0.327,523260
2022,13,3,37,28,12,1,3,126,186,0.259,0.323,0.394,0.717,0.316,572070
2022,13,1,18,18,4,0,5,64,105,0.297,0.39,0.505,0.895,0.39,572403
2022,17,2,37,14,8,0,1,100,142,0.187,0.296,0.276,0.572,0.265,657571
2022,4,0,3,1,1,0,1,14,21,0.176,0.333,0.412,0.745,0.332,678061
2022,14,5,56,43,16,0,8,169,255,0.284,0.337,0.453,0.79,0.345,669270
2022,59,2,162,84,21,3,27,466,662,0.225,0.296,0.404,0.7,0.308,641778
2022,23,3,47,30,10,0,4,157,227,0.219,0.308,0.328,0.636,0.288,693821
2022,33,2,62,37,6,0,3,141,222,0.246,0.365,0.326,0.691,0.318,666374
2022,44,3,152,119,24,0,9,433,632,0.26,0.315,0.347,0.662,0.295,502171
2022,51,5,122,109,24,1,21,388,599,0.285,0.352,0.449,0.801,0.351,663738
2022,58,5,110,93,31,6,25,399,617,0.28,0.353,0.493,0.846,0.367,641771
2022,36,2,120,39,18,2,10,294,401,0.19,0.267,0.333,0.6,0.268,666200
2022,39,2,163,69,23,0,16,467,616,0.188,0.242,0.311,0.553,0.246,641482
2022,47,1,157,77,27,4,23,464,643,0.22,0.278,0.395,0.673,0.294,677651
2022,60,5,152,109,19,3,8,434,638,0.243,0.32,0.328,0.648,0.293,663776
2022,46,3,138,110,35,1,8,475,678,0.245,0.299,0.342,0.641,0.285,500779
2022,63,9,78,107,24,1,9,385,598,0.268,0.356,0.369,0.725,0.326,641712
2022,69,6,170,130,37,0,11,568,821,0.239,0.308,0.332,0.64,0.288,527048
2022,19,9,110,29,16,1,14,222,310,0.213,0.284,0.426,0.71,0.31,571760
2022,34,7,164,83,23,6,13,442,608,0.22,0.273,0.351,0.624,0.275,554430
2022,48,3,85,49,26,0,12,299,437,0.225,0.316,0.386,0.702,0.312,502042
2022,26,2,69,36,21,0,11,224,320,0.233,0.3,0.418,0.718,0.314,592826
2022,9,0,7,3,0,1,7,24,44,0.314,0.455,0.971,1.426,0.567,676720
2022,30,4,64,82,25,1,11,307,460,0.279,0.333,0.42,0.753,0.33,657093
2022,16,4,36,24,9,0,5,119,177,0.242,0.328,0.395,0.723,0.321,650911
2022,1,1,3,0,2,0,0,6,10,0.25,0.4,0.5,0.9,0.393,641743
2022,8,3,9,15,3,1,1,48,79,0.294,0.392,0.412,0.804,0.359,592473
2022,19,5,48,40,18,0,11,196,289,0.26,0.322,0.453,0.775,0.338,680739
2022,3,1,0,1,0,0,1,2,8,0.5,0.75,1.25,2,0.718,543829
2022,35,7,63,32,8,1,5,175,263,0.208,0.335,0.321,0.656,0.302,663855
2022,7,1,32,7,4,1,2,70,92,0.167,0.239,0.31,0.549,0.245,664076
2022,0,1,0,1,0,0,3,11,16,0.267,0.312,0.867,1.18,0.489,571976
2022,6,1,19,8,4,0,9,59,87,0.262,0.322,0.65,0.972,0.409,663465
2022,23,6,44,33,8,1,5,139,215,0.253,0.353,0.387,0.74,0.332,628708
2022,7,0,37,22,10,0,6,120,165,0.241,0.273,0.418,0.691,0.299,456034
2022,30,0,45,59,21,3,11,178,302,0.346,0.411,0.566,0.977,0.42,572971
2022,23,2,137,69,16,1,10,372,493,0.205,0.245,0.308,0.553,0.245,477132
2022,40,19,131,59,15,3,13,293,442,0.235,0.337,0.392,0.729,0.326,666157
2022,2,1,20,17,7,1,0,65,93,0.278,0.301,0.378,0.679,0.296,663978
2022,3,0,4,4,0,0,3,23,33,0.233,0.303,0.533,0.836,0.358,605446
2022,3,0,9,5,2,0,4,34,48,0.244,0.292,0.556,0.848,0.36,643400
2022,21,0,50,35,6,1,8,159,230,0.239,0.309,0.392,0.701,0.309,621074
2022,17,3,78,40,7,2,7,211,287,0.21,0.265,0.33,0.595,0.264,643377
2022,23,2,79,29,6,0,2,164,226,0.184,0.274,0.244,0.518,0.242,681911
2022,23,2,51,47,11,1,8,196,288,0.255,0.319,0.395,0.714,0.316,676664
2022,11,5,26,18,5,2,1,84,126,0.236,0.333,0.345,0.678,0.307,670090
2022,3,0,12,7,4,1,0,42,57,0.222,0.263,0.333,0.596,0.261,676637
2022,4,2,9,5,2,0,0,21,34,0.25,0.382,0.321,0.703,0.328,644429
2022,0,0,0,1,1,0,1,1,4,0.75,0.75,1.75,2.5,1.054,572383
2022,9,0,22,19,3,0,2,52,85,0.316,0.388,0.434,0.822,0.364,656803
2022,1,1,5,2,0,0,1,13,18,0.188,0.278,0.375,0.653,0.292,658648
2022,37,4,72,48,9,2,7,202,309,0.246,0.346,0.373,0.719,0.323,669022
2022,9,2,20,23,12,2,5,103,156,0.29,0.34,0.503,0.843,0.363,641447
2022,3,0,0,1,0,0,0,3,7,0.25,0.571,0.25,0.821,0.422,676766
2022,32,2,50,38,8,1,6,171,258,0.237,0.337,0.362,0.699,0.315,663455
2022,2,0,0,1,1,0,0,10,14,0.167,0.286,0.25,0.536,0.252,670712
2022,1,0,3,3,0,0,2,13,19,0.278,0.316,0.611,0.927,0.394,571863
2022,18,4,68,47,7,0,3,180,259,0.241,0.305,0.308,0.613,0.278,472610
2022,23,7,74,33,7,2,10,199,281,0.207,0.292,0.371,0.663,0.295,643410
2022,6,1,8,7,4,0,3,29,50,0.326,0.42,0.628,1.048,0.446,664042
2022,0,0,6,2,1,0,2,11,16,0.312,0.312,0.75,1.062,0.448,649144
2022,4,0,6,10,1,0,1,30,46,0.286,0.348,0.381,0.729,0.325,676840
2022,0,0,15,10,5,0,1,49,65,0.246,0.246,0.369,0.615,0.265,664054
2022,3,1,8,3,2,0,0,21,30,0.192,0.3,0.269,0.569,0.265,656786
2022,0,0,1,2,0,0,0,9,11,0.182,0.182,0.182,0.364,0.161,624418
2022,19,10,124,80,20,0,19,364,512,0.246,0.289,0.406,0.695,0.304,458681
2022,19,3,53,47,8,1,13,168,259,0.291,0.351,0.498,0.849,0.368,661309
2022,26,2,55,55,17,2,1,164,267,0.314,0.386,0.414,0.8,0.355,678394
2022,8,0,27,34,9,2,13,135,201,0.301,0.328,0.57,0.898,0.383,501381
2022,27,1,44,40,16,0,7,155,246,0.289,0.37,0.459,0.829,0.363,656412
2022,7,0,20,9,3,0,2,50,71,0.219,0.296,0.359,0.655,0.292,661440
2022,10,2,21,10,6,0,4,41,73,0.328,0.438,0.623,1.061,0.452,642231
2022,20,4,42,30,6,2,7,139,208,0.245,0.332,0.413,0.745,0.329,656234
2022,3,0,3,7,0,0,2,32,44,0.22,0.273,0.366,0.639,0.282,672582
2022,4,2,25,33,6,0,2,110,157,0.272,0.299,0.351,0.65,0.287,647315
2022,11,1,28,14,5,0,3,79,113,0.218,0.301,0.356,0.657,0.294,660787
2022,1,1,4,2,0,0,1,11,16,0.214,0.312,0.429,0.742,0.328,547184
2022,21,3,54,18,10,0,5,141,198,0.19,0.288,0.333,0.621,0.28,600917
2022,19,3,67,36,6,1,5,173,243,0.217,0.288,0.321,0.609,0.274,605177
2022,12,1,15,13,2,0,3,53,84,0.254,0.369,0.408,0.777,0.348,658551
2022,23,6,34,27,10,0,2,111,179,0.26,0.38,0.367,0.747,0.34,621016
2022,22,1,64,26,8,1,11,176,245,0.207,0.282,0.401,0.683,0.299,621363
2022,30,5,60,27,15,0,10,206,293,0.202,0.297,0.376,0.673,0.3,608328
2022,13,2,27,25,6,0,4,82,132,0.299,0.379,0.453,0.832,0.366,672391
2022,6,0,8,6,2,0,1,32,47,0.22,0.319,0.341,0.66,0.299,670046
2022,14,2,67,28,13,0,12,178,247,0.229,0.279,0.442,0.721,0.312,641360
2022,5,0,8,3,1,0,0,18,27,0.182,0.333,0.227,0.56,0.273,650959
2022,29,8,71,89,19,0,11,307,463,0.279,0.337,0.401,0.738,0.326,668933
2022,19,3,48,39,15,1,8,183,268,0.256,0.317,0.423,0.74,0.324,663436
2022,27,2,74,71,18,2,10,299,429,0.252,0.303,0.382,0.685,0.302,592716
2022,36,10,91,65,16,1,20,338,486,0.232,0.305,0.409,0.714,0.314,605182
2022,1,1,5,3,2,0,0,18,25,0.217,0.28,0.304,0.584,0.263,519242
2022,28,4,46,58,15,3,12,201,321,0.304,0.374,0.502,0.876,0.38,669920
2022,60,5,99,71,27,7,16,393,579,0.235,0.321,0.409,0.73,0.321,621076
2022,7,1,13,8,4,0,2,51,73,0.215,0.301,0.369,0.67,0.299,670955
2022,3,0,5,7,2,0,0,28,40,0.243,0.3,0.297,0.597,0.269,571446
2022,23,3,54,35,8,1,5,167,242,0.227,0.31,0.343,0.653,0.293,670912
2022,22,1,62,16,3,1,2,116,161,0.159,0.28,0.239,0.519,0.246,675916
2022,1,0,0,6,3,0,0,20,30,0.31,0.333,0.414,0.747,0.326,670768
2022,18,0,15,5,0,1,2,32,58,0.2,0.448,0.4,0.848,0.389,665896
2022,19,1,49,24,10,2,3,103,162,0.275,0.364,0.437,0.801,0.352,664139
2022,19,4,74,26,14,2,3,189,257,0.192,0.265,0.308,0.573,0.257,670167
2022,4,4,10,5,4,1,1,40,59,0.216,0.322,0.392,0.714,0.318,663753
2022,9,1,21,20,5,0,8,102,145,0.244,0.297,0.459,0.756,0.327,656457
2022,6,1,2,5,0,0,0,13,25,0.278,0.48,0.278,0.758,0.371,595939
2022,20,2,42,34,18,3,13,167,257,0.289,0.35,0.557,0.907,0.388,656657
2022,12,4,32,26,6,1,7,117,173,0.255,0.324,0.439,0.763,0.334,641501
2022,16,2,61,24,12,1,3,156,214,0.204,0.271,0.321,0.592,0.265,660853
2022,4,4,5,3,0,0,1,17,29,0.19,0.414,0.333,0.747,0.357,621348
2022,14,6,61,56,10,2,11,248,347,0.242,0.285,0.385,0.67,0.294,541640
2022,25,4,99,71,33,3,13,330,479,0.267,0.311,0.44,0.751,0.326,596001
2022,6,1,18,8,4,0,4,53,76,0.232,0.303,0.464,0.767,0.332,572125
2022,5,0,2,4,3,0,1,16,29,0.333,0.448,0.583,1.031,0.443,668684
2022,15,5,41,54,16,0,8,167,265,0.318,0.37,0.482,0.852,0.371,592717
2022,4,2,7,6,1,0,2,39,54,0.188,0.278,0.333,0.611,0.276,669804
2022,11,3,12,13,5,0,2,52,86,0.278,0.395,0.431,0.826,0.368,671790
2022,3,1,1,5,0,0,1,5,15,0.545,0.667,0.818,1.485,0.619,660636
2022,6,4,19,21,7,0,2,70,110,0.3,0.364,0.43,0.794,0.35,658431
2022,6,1,5,3,2,0,0,19,31,0.208,0.387,0.292,0.679,0.323,608371
2022,11,2,21,15,3,0,6,74,111,0.245,0.333,0.459,0.792,0.347,621366
2022,12,1,26,22,4,0,11,108,158,0.255,0.316,0.51,0.826,0.356,668948
2022,17,2,38,19,5,1,5,111,160,0.213,0.306,0.369,0.675,0.301,606625
2022,5,3,14,16,4,0,2,52,82,0.297,0.366,0.432,0.798,0.353,642203
2022,7,1,19,11,9,1,3,65,97,0.27,0.33,0.494,0.824,0.355,676641
2022,7,0,11,8,3,1,3,35,57,0.3,0.386,0.58,0.966,0.412,665645
2022,4,1,1,1,0,0,1,5,12,0.286,0.583,0.714,1.297,0.536,607572
2022,2,0,3,2,3,0,3,17,27,0.32,0.37,0.8,1.17,0.487,670426
2022,4,1,10,8,3,1,2,31,50,0.311,0.38,0.556,0.936,0.402,661255
2022,1,0,2,2,0,0,0,5,8,0.286,0.375,0.286,0.661,0.307,682016
2022,4,3,10,5,0,0,1,26,39,0.188,0.333,0.281,0.614,0.293,607755
2022,0,0,1,0,1,0,0,2,3,0.333,0.333,0.667,1,0.42,670102
2022,2,1,6,6,1,0,1,28,39,0.222,0.282,0.333,0.615,0.275,663947
2022,46,7,112,84,18,0,17,337,509,0.261,0.338,0.412,0.75,0.332,680694
2022,17,1,14,16,5,1,1,49,90,0.319,0.456,0.458,0.914,0.406,666818
2022,17,2,76,31,9,1,7,204,271,0.19,0.247,0.317,0.564,0.251,682171
2022,4,0,7,3,2,0,3,27,39,0.229,0.308,0.543,0.851,0.363,621114
2022,12,0,14,17,3,0,1,92,125,0.186,0.264,0.239,0.503,0.233,656818
2022,0,0,4,0,1,0,2,6,9,0.333,0.333,1.111,1.444,0.601,657766
2022,13,1,38,21,2,0,3,114,154,0.186,0.26,0.264,0.524,0.24,661527
2022,7,0,19,11,5,0,3,46,72,0.292,0.361,0.508,0.869,0.376,667498
2022,8,0,12,9,2,0,2,38,59,0.255,0.356,0.412,0.768,0.341,666205
2022,13,5,28,22,9,0,4,92,145,0.276,0.366,0.441,0.807,0.356,663485
2022,0,0,0,1,0,0,0,3,4,0.25,0.25,0.25,0.5,0.221,608700
2022,3,1,15,7,4,0,5,49,69,0.246,0.29,0.538,0.828,0.353,641871
2022,3,3,14,3,0,0,2,35,46,0.125,0.239,0.275,0.514,0.24,592454
2022,22,11,61,57,19,0,12,234,355,0.273,0.341,0.444,0.785,0.344,642232
2022,5,0,12,13,6,0,4,49,77,0.319,0.364,0.569,0.933,0.4,665625
2022,0,2,0,2,1,0,0,4,9,0.429,0.556,0.571,1.127,0.497,608703
2022,4,1,11,14,4,0,5,51,79,0.311,0.354,0.568,0.922,0.396,596271
2022,3,0,2,2,1,0,0,11,17,0.214,0.353,0.286,0.639,0.3,666619
2022,10,0,11,8,3,1,1,43,66,0.232,0.348,0.375,0.723,0.325,646242
2022,8,1,28,27,3,0,3,73,115,0.311,0.365,0.425,0.79,0.349,663546
2022,3,0,4,1,2,0,0,13,19,0.188,0.316,0.312,0.628,0.288,668820
2022,3,1,12,17,3,0,4,68,96,0.261,0.292,0.424,0.716,0.311,606131
2022,4,0,9,4,3,0,0,26,37,0.212,0.297,0.303,0.6,0.272,607457
2022,1,0,1,1,0,0,0,3,5,0.25,0.4,0.25,0.65,0.315,676617
2022,5,1,9,4,1,0,3,25,39,0.242,0.359,0.545,0.904,0.389,676660
2022,36,7,76,71,25,0,24,288,451,0.294,0.361,0.532,0.893,0.386,501985
2022,26,2,44,56,14,5,10,202,315,0.296,0.359,0.484,0.843,0.366,670174
2022,12,1,24,18,8,0,7,83,129,0.284,0.357,0.534,0.891,0.384,681217
2022,15,2,37,26,2,2,8,115,170,0.248,0.324,0.444,0.768,0.336,666721
2022,8,3,13,8,7,0,2,49,77,0.258,0.364,0.455,0.819,0.36,596082
2022,8,3,28,19,7,0,5,78,120,0.284,0.35,0.486,0.836,0.364,446321
2022,19,4,57,30,9,1,5,126,194,0.263,0.351,0.415,0.766,0.339,667297
2022,11,0,41,19,7,2,7,119,165,0.227,0.279,0.435,0.714,0.309,607179
