"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","pitcher"
2020,0,0,0,1,1,0,0,3,5,0.4,0.4,0.6,1,0.424,656257
2020,10,1,26,7,7,0,0,66,91,0.175,0.275,0.262,0.537,0.248,622092
2020,4,3,23,8,6,0,3,72,96,0.191,0.25,0.36,0.61,0.265,571901
2020,11,3,28,34,5,0,7,113,173,0.289,0.347,0.453,0.8,0.346,605347
2020,0,0,3,0,1,0,0,4,5,0.2,0.2,0.4,0.6,0.248,592454
2020,2,0,6,5,1,0,3,23,34,0.281,0.324,0.594,0.918,0.382,448281
2020,5,0,3,1,0,0,0,8,14,0.111,0.429,0.111,0.54,0.313,467008
2020,4,0,6,6,2,0,1,17,30,0.346,0.433,0.538,0.971,0.418,642100
2020,8,0,9,7,0,0,2,34,51,0.209,0.333,0.349,0.682,0.308,518397
2020,2,1,2,3,0,0,1,5,12,0.444,0.583,0.778,1.361,0.563,593140
2020,6,0,11,6,0,0,3,30,45,0.231,0.333,0.462,0.795,0.343,543483
2020,9,0,21,15,3,0,3,54,84,0.28,0.357,0.44,0.797,0.347,501789
2020,1,0,1,0,0,0,0,2,3,0,0.333,0,0.333,0.233,446372
2020,17,3,37,17,1,0,2,73,113,0.215,0.354,0.29,0.644,0.303,622251
2020,7,0,11,7,3,0,0,42,59,0.192,0.288,0.25,0.538,0.251,592135
2020,10,1,32,14,4,0,4,83,116,0.21,0.284,0.362,0.646,0.284,594795
2020,5,0,16,8,3,0,3,28,47,0.333,0.404,0.619,1.023,0.43,608678
2020,11,2,17,8,1,0,1,64,87,0.135,0.264,0.189,0.453,0.223,502026
2020,1,0,2,7,2,0,0,17,27,0.346,0.37,0.423,0.793,0.347,642098
2020,4,0,4,5,4,0,1,13,27,0.435,0.519,0.739,1.258,0.524,607352
2020,9,1,25,13,5,0,2,55,85,0.267,0.353,0.413,0.766,0.337,493603
2020,1,0,0,2,0,0,0,1,4,0.667,0.75,0.667,1.417,0.616,656548
2020,10,2,43,18,3,1,1,86,121,0.211,0.289,0.284,0.573,0.261,554431
2020,12,0,21,8,3,1,3,59,86,0.203,0.314,0.392,0.706,0.31,594987
2020,3,3,14,10,3,0,0,50,69,0.206,0.275,0.254,0.529,0.244,424144
2020,8,0,16,8,4,0,0,57,77,0.174,0.26,0.232,0.492,0.229,502154
2020,1,0,0,0,0,0,1,2,4,0.333,0.5,1.333,1.833,0.669,663992
2020,1,0,5,1,0,0,1,14,17,0.125,0.176,0.312,0.488,0.209,676831
2020,3,1,4,3,2,0,1,20,30,0.231,0.333,0.423,0.756,0.331,669064
2020,5,3,16,8,1,0,0,38,55,0.191,0.309,0.213,0.522,0.254,453192
2020,11,3,28,6,3,0,6,63,92,0.192,0.315,0.462,0.777,0.334,543339
2020,2,0,2,3,2,0,1,8,16,0.429,0.5,0.786,1.286,0.531,658551
2020,2,0,4,2,0,0,0,6,10,0.25,0.4,0.25,0.65,0.316,595897
2020,17,2,26,15,5,2,6,73,120,0.277,0.392,0.545,0.937,0.398,685493
2020,4,2,16,5,2,0,4,54,71,0.169,0.239,0.385,0.624,0.268,657611
2020,6,0,11,8,3,0,5,44,66,0.267,0.333,0.567,0.9,0.377,594986
2020,10,3,33,14,3,0,2,71,103,0.211,0.311,0.311,0.622,0.284,445276
2020,10,3,24,9,2,0,1,62,87,0.162,0.287,0.23,0.517,0.248,656945
2020,2,1,2,9,0,0,1,16,29,0.385,0.448,0.5,0.948,0.416,641838
2020,12,0,24,8,7,0,3,59,89,0.234,0.337,0.442,0.779,0.338,656186
2020,11,0,27,21,2,1,0,66,101,0.267,0.347,0.311,0.658,0.3,593576
2020,5,2,20,10,4,0,3,54,78,0.239,0.308,0.423,0.731,0.316,657612
2020,9,0,27,10,3,0,2,56,80,0.211,0.3,0.338,0.638,0.285,572955
2020,17,3,43,44,13,2,11,154,244,0.312,0.369,0.536,0.905,0.385,434671
2020,8,0,15,8,3,2,2,54,77,0.217,0.299,0.406,0.705,0.304,608665
2020,24,1,57,33,11,2,8,161,240,0.251,0.329,0.433,0.762,0.33,656288
2020,19,1,56,35,16,2,10,155,238,0.289,0.349,0.518,0.867,0.368,596133
2020,7,2,37,24,11,2,9,101,156,0.313,0.353,0.599,0.952,0.398,608379
2020,17,3,42,39,13,1,11,181,265,0.261,0.317,0.457,0.774,0.332,452657
2020,18,2,21,7,4,0,4,49,84,0.234,0.417,0.484,0.901,0.394,657624
2020,3,0,6,12,3,0,0,15,33,0.5,0.545,0.6,1.145,0.497,663423
2020,22,0,91,24,6,2,11,173,238,0.199,0.273,0.398,0.671,0.289,607192
2020,4,0,3,1,0,0,3,8,16,0.333,0.5,1.083,1.583,0.601,592314
2020,17,2,45,10,6,0,4,103,142,0.163,0.275,0.309,0.584,0.264,622088
2020,23,4,44,42,12,1,8,158,248,0.285,0.363,0.457,0.82,0.356,605288
2020,16,5,30,15,4,1,7,72,120,0.273,0.4,0.545,0.945,0.404,657053
2020,18,2,55,35,15,0,6,186,262,0.231,0.29,0.368,0.658,0.288,605135
2020,2,1,5,11,2,0,0,16,32,0.448,0.5,0.517,1.017,0.447,664192
2020,9,2,12,9,5,0,1,41,67,0.268,0.388,0.411,0.799,0.356,489119
2020,29,2,45,21,6,0,8,132,198,0.21,0.333,0.389,0.722,0.321,641771
2020,17,2,26,22,8,0,9,90,148,0.302,0.392,0.574,0.966,0.409,656232
2020,14,3,28,25,7,1,9,84,143,0.333,0.413,0.619,1.032,0.434,643327
2020,12,1,20,32,5,0,8,78,136,0.366,0.426,0.602,1.028,0.437,605242
2020,1,0,4,4,0,1,1,16,23,0.273,0.304,0.5,0.804,0.338,543557
2020,19,0,40,18,9,0,8,127,181,0.216,0.298,0.42,0.718,0.31,664199
2020,11,0,12,15,3,1,3,48,81,0.314,0.407,0.514,0.921,0.397,608335
2020,8,1,29,20,5,0,2,79,115,0.255,0.313,0.358,0.671,0.297,570240
2020,1,1,3,4,1,0,3,20,30,0.286,0.333,0.643,0.976,0.404,663366
2020,22,5,38,25,2,0,2,122,178,0.192,0.315,0.245,0.56,0.267,643230
2020,11,2,29,6,1,1,2,46,69,0.179,0.333,0.339,0.672,0.307,518886
2020,6,1,28,17,8,0,5,61,98,0.33,0.378,0.582,0.96,0.405,605488
2020,11,0,21,8,3,0,1,49,72,0.197,0.319,0.295,0.614,0.284,621366
2020,10,0,16,6,4,0,3,51,74,0.203,0.311,0.406,0.717,0.313,606131
2020,12,1,31,12,3,0,2,59,89,0.224,0.337,0.342,0.679,0.308,572193
2020,10,0,23,14,5,0,5,55,89,0.304,0.382,0.557,0.939,0.398,596720
2020,0,0,1,0,0,0,0,6,6,0,0,0,0,0,656492
2020,7,3,32,23,4,0,4,93,134,0.25,0.306,0.379,0.685,0.3,615698
2020,5,2,11,4,3,0,1,31,46,0.205,0.326,0.359,0.685,0.308,608334
2020,6,0,3,5,3,0,0,22,36,0.267,0.389,0.367,0.756,0.342,607555
2020,7,0,13,14,3,0,2,44,70,0.302,0.371,0.444,0.815,0.356,457915
2020,10,3,31,3,2,0,3,57,78,0.123,0.269,0.292,0.561,0.259,623352
2020,1,0,1,0,0,0,1,3,5,0.25,0.4,1,1.4,0.536,621593
2020,12,0,34,9,4,0,4,73,102,0.189,0.284,0.367,0.651,0.286,592741
2020,3,1,14,11,6,0,2,46,69,0.292,0.333,0.477,0.81,0.347,670167
2020,6,0,6,2,0,0,0,16,24,0.111,0.333,0.111,0.444,0.248,518693
2020,11,1,18,8,0,0,3,53,76,0.172,0.303,0.312,0.615,0.282,595465
2020,11,1,23,6,3,0,3,65,89,0.156,0.27,0.312,0.582,0.263,650895
2020,5,0,20,11,6,0,1,50,73,0.265,0.315,0.397,0.712,0.31,592858
2020,12,0,36,20,12,0,6,118,168,0.244,0.298,0.436,0.734,0.314,676606
2020,29,6,58,50,9,2,12,192,300,0.275,0.36,0.46,0.82,0.356,502043
2020,21,2,49,35,8,1,8,146,221,0.263,0.339,0.434,0.773,0.336,663460
2020,15,1,33,25,9,0,11,107,168,0.296,0.363,0.572,0.935,0.394,592879
2020,5,2,34,11,5,0,5,78,106,0.212,0.264,0.414,0.678,0.29,622694
2020,16,1,43,22,7,0,8,143,197,0.206,0.274,0.378,0.652,0.283,457918
2020,16,2,20,21,5,1,12,92,149,0.298,0.383,0.626,1.009,0.421,527054
2020,11,0,18,14,2,0,4,59,90,0.253,0.344,0.43,0.774,0.338,656793
2020,5,0,8,10,2,0,3,25,45,0.375,0.444,0.65,1.094,0.461,670550
2020,19,3,19,12,3,0,1,63,101,0.203,0.376,0.278,0.654,0.314,664129
2020,9,1,18,20,10,0,3,76,119,0.303,0.361,0.477,0.838,0.361,595001
2020,14,1,21,14,1,0,3,52,85,0.257,0.388,0.4,0.788,0.354,672715
2020,3,0,2,1,1,0,1,6,12,0.333,0.5,0.778,1.278,0.516,656004
2020,8,0,27,16,2,0,3,65,94,0.244,0.309,0.372,0.681,0.299,660896
2020,5,1,3,3,2,1,1,16,29,0.304,0.448,0.609,1.057,0.444,643532
2020,11,0,23,21,5,1,4,57,99,0.352,0.424,0.568,0.992,0.423,519443
2020,4,1,5,4,1,1,2,17,30,0.32,0.433,0.68,1.113,0.46,596101
2020,2,0,10,10,2,0,3,45,62,0.25,0.274,0.433,0.707,0.301,607067
2020,7,0,18,11,6,1,2,66,93,0.233,0.29,0.395,0.685,0.296,570666
2020,12,2,24,14,3,0,3,60,94,0.25,0.362,0.4,0.762,0.339,623470
2020,6,1,17,12,6,0,5,62,92,0.271,0.326,0.518,0.844,0.357,543883
2020,8,3,28,14,5,0,1,69,100,0.225,0.31,0.315,0.625,0.283,593833
2020,12,3,26,9,2,0,2,68,96,0.16,0.292,0.259,0.551,0.26,641755
2020,6,0,16,8,3,0,3,38,58,0.269,0.345,0.5,0.845,0.36,605388
2020,4,1,29,15,6,0,5,93,124,0.218,0.25,0.395,0.645,0.275,518876
2020,18,3,69,51,17,3,11,211,314,0.28,0.328,0.471,0.799,0.342,650644
2020,15,3,45,21,9,0,12,119,179,0.261,0.335,0.54,0.875,0.369,502706
2020,7,1,10,8,4,0,2,36,58,0.28,0.379,0.48,0.859,0.372,596043
2020,18,4,41,49,10,3,9,210,303,0.253,0.307,0.406,0.713,0.309,622608
2020,7,1,15,17,8,0,5,78,116,0.278,0.328,0.491,0.819,0.349,592644
2020,19,0,63,37,8,1,9,202,276,0.214,0.268,0.358,0.626,0.273,605200
2020,3,1,7,4,1,0,1,23,33,0.207,0.303,0.345,0.648,0.29,456701
2020,24,3,40,22,9,0,5,142,205,0.202,0.307,0.337,0.644,0.29,656849
2020,20,2,46,29,11,0,13,178,253,0.229,0.296,0.446,0.742,0.318,621219
2020,4,2,6,11,3,0,7,50,77,0.296,0.351,0.634,0.985,0.41,502188
2020,8,0,18,19,6,1,6,62,102,0.34,0.392,0.617,1.009,0.424,593372
2020,23,2,41,31,13,2,14,135,220,0.308,0.386,0.61,0.996,0.417,543699
2020,3,1,6,3,5,0,1,22,35,0.29,0.371,0.548,0.919,0.39,607074
2020,16,4,44,27,15,1,14,146,223,0.281,0.345,0.571,0.916,0.385,608723
2020,21,4,60,19,6,3,6,142,201,0.193,0.294,0.364,0.658,0.29,641816
2020,4,2,10,10,2,0,2,32,52,0.304,0.385,0.478,0.863,0.375,630023
2020,20,3,48,45,5,0,2,157,232,0.249,0.323,0.301,0.624,0.285,656954
2020,17,3,52,27,7,2,6,130,192,0.244,0.323,0.413,0.736,0.321,458676
2020,34,5,45,23,14,1,12,166,255,0.231,0.349,0.472,0.821,0.354,656302
2020,12,0,33,19,8,0,10,110,159,0.252,0.308,0.51,0.818,0.345,663776
2020,16,5,76,49,6,3,5,204,288,0.236,0.292,0.337,0.629,0.278,664285
2020,11,1,42,14,3,0,7,111,147,0.178,0.245,0.356,0.601,0.261,621111
2020,23,0,30,22,6,0,7,109,167,0.243,0.347,0.431,0.778,0.34,657140
2020,10,1,9,11,4,0,2,26,54,0.395,0.519,0.628,1.147,0.488,664180
2020,9,0,14,13,5,0,7,62,96,0.287,0.354,0.586,0.94,0.394,665621
2020,19,0,24,13,1,0,1,67,101,0.183,0.337,0.232,0.569,0.277,668687
2020,7,0,18,7,2,0,1,41,58,0.196,0.293,0.294,0.587,0.268,607179
2020,9,2,16,21,4,0,2,52,90,0.342,0.422,0.468,0.89,0.391,621097
2020,24,2,36,43,11,1,12,174,267,0.278,0.348,0.481,0.829,0.356,543475
2020,8,1,12,6,3,0,2,35,55,0.239,0.364,0.435,0.799,0.351,642003
2020,9,1,15,21,5,0,2,47,85,0.373,0.447,0.52,0.967,0.42,521655
2020,10,0,31,15,7,0,2,76,110,0.24,0.309,0.37,0.679,0.299,518489
2020,7,0,2,5,2,0,0,10,24,0.412,0.583,0.529,1.112,0.491,600887
2020,7,3,23,10,3,0,3,61,87,0.208,0.299,0.364,0.663,0.294,489265
2020,8,1,17,9,4,0,0,68,90,0.16,0.244,0.21,0.454,0.214,517008
2020,5,0,4,4,0,0,0,11,20,0.267,0.45,0.267,0.717,0.351,641656
2020,4,0,21,7,1,0,1,44,57,0.17,0.228,0.245,0.473,0.214,606149
2020,9,2,48,31,9,1,7,134,193,0.264,0.306,0.44,0.746,0.32,656756
2020,13,0,16,8,1,0,5,54,81,0.206,0.333,0.441,0.774,0.337,663878
2020,15,1,70,34,18,0,8,169,245,0.262,0.31,0.445,0.755,0.324,621107
2020,17,2,35,35,2,0,2,157,215,0.199,0.27,0.24,0.51,0.236,641745
2020,7,0,13,13,5,1,8,33,67,0.45,0.507,0.967,1.474,0.596,657141
2020,9,0,10,5,0,0,1,18,33,0.25,0.455,0.375,0.83,0.384,592254
2020,6,0,12,3,3,1,5,48,66,0.2,0.273,0.533,0.806,0.333,664074
2020,7,2,12,8,1,0,5,48,71,0.226,0.324,0.484,0.808,0.346,621078
2020,3,1,14,4,4,0,1,44,57,0.17,0.228,0.302,0.53,0.233,542888
2020,9,3,20,13,0,0,1,42,68,0.25,0.382,0.304,0.686,0.323,623465
2020,1,0,2,0,1,0,0,10,12,0.091,0.167,0.182,0.349,0.161,573046
2020,1,1,0,0,0,0,2,3,7,0.4,0.571,1.6,2.171,0.769,660422
2020,9,3,27,8,5,0,4,61,90,0.218,0.322,0.436,0.758,0.329,607572
2020,6,1,29,14,3,2,2,62,90,0.253,0.311,0.41,0.721,0.312,519151
2020,4,1,24,16,8,0,2,60,91,0.302,0.341,0.465,0.806,0.346,573124
2020,5,0,17,5,3,0,0,39,52,0.17,0.25,0.234,0.484,0.224,570257
2020,5,4,32,18,2,2,1,63,95,0.267,0.337,0.372,0.709,0.314,664208
2020,9,0,8,4,1,1,2,44,61,0.154,0.279,0.327,0.606,0.272,656685
2020,5,1,6,7,4,1,1,43,62,0.232,0.306,0.393,0.699,0.305,680702
2020,13,2,17,7,4,0,2,58,86,0.183,0.326,0.324,0.65,0.298,623474
2020,9,0,31,9,5,0,2,84,109,0.16,0.229,0.27,0.499,0.224,641582
2020,2,0,1,3,0,0,1,9,15,0.308,0.4,0.538,0.938,0.402,571602
2020,4,0,6,5,2,0,0,17,28,0.292,0.393,0.375,0.768,0.346,501625
2020,4,2,14,20,1,0,1,64,92,0.256,0.304,0.302,0.606,0.273,453343
2020,7,1,57,24,5,1,8,161,207,0.191,0.222,0.347,0.569,0.243,668676
2020,17,1,31,20,5,0,3,110,156,0.203,0.295,0.304,0.599,0.272,448179
2020,30,2,38,16,4,1,10,134,197,0.188,0.32,0.406,0.726,0.319,643290
2020,7,0,8,2,0,0,1,12,22,0.2,0.455,0.4,0.855,0.393,621139
2020,0,0,7,3,1,1,2,16,23,0.304,0.304,0.696,1,0.409,572703
2020,2,0,5,7,3,0,1,19,32,0.367,0.406,0.567,0.973,0.415,670280
2020,16,1,32,36,9,0,6,122,190,0.295,0.358,0.451,0.809,0.351,453562
2020,3,0,3,4,1,0,1,8,17,0.429,0.529,0.714,1.243,0.52,543734
2020,10,4,33,30,12,2,6,139,203,0.265,0.315,0.444,0.759,0.326,474463
2020,10,3,16,13,5,1,3,56,91,0.282,0.385,0.487,0.872,0.377,592346
2020,12,5,21,14,6,0,3,67,107,0.256,0.374,0.422,0.796,0.353,453172
2020,1,0,4,3,2,0,2,17,25,0.292,0.32,0.625,0.945,0.391,670426
2020,8,2,20,19,9,1,3,61,103,0.344,0.408,0.559,0.967,0.412,656546
2020,7,4,42,22,2,0,12,129,176,0.218,0.267,0.448,0.715,0.304,607644
2020,17,2,60,33,13,0,4,171,240,0.226,0.288,0.339,0.627,0.277,641154
2020,9,0,22,12,2,0,0,59,82,0.192,0.28,0.219,0.499,0.236,573204
2020,11,1,16,16,11,0,7,99,145,0.256,0.317,0.496,0.813,0.345,664045
2020,2,1,3,2,1,0,0,11,17,0.214,0.353,0.286,0.639,0.302,605441
2020,2,0,2,3,3,0,0,12,20,0.333,0.4,0.5,0.9,0.388,656977
2020,2,2,9,6,2,0,3,22,37,0.333,0.405,0.667,1.072,0.448,657024
2020,7,1,20,4,4,0,1,44,61,0.17,0.279,0.302,0.581,0.264,624586
2020,9,2,23,9,1,1,2,58,82,0.183,0.293,0.31,0.603,0.274,572125
2020,5,2,12,7,3,0,2,32,51,0.273,0.373,0.477,0.85,0.369,528748
2020,2,0,1,3,0,0,0,8,13,0.273,0.385,0.273,0.658,0.311,664918
2020,15,2,29,25,6,0,3,85,136,0.286,0.375,0.412,0.787,0.348,607391
2020,8,1,25,19,3,1,5,94,131,0.23,0.282,0.393,0.675,0.292,676596
2020,11,2,37,15,4,0,9,93,134,0.231,0.306,0.488,0.794,0.337,669373
2020,14,2,32,9,4,0,3,75,107,0.176,0.299,0.319,0.618,0.281,502239
2020,8,1,9,12,5,1,4,40,71,0.355,0.437,0.661,1.098,0.459,607229
2020,3,0,12,4,2,1,0,43,53,0.14,0.189,0.22,0.409,0.182,491624
2020,2,0,7,5,2,0,0,14,23,0.333,0.391,0.429,0.82,0.36,673258
2020,13,0,18,11,2,1,1,64,92,0.19,0.304,0.278,0.582,0.27,621129
2020,14,0,27,10,3,0,1,58,86,0.194,0.326,0.278,0.604,0.283,621052
2020,7,2,7,5,1,0,1,13,29,0.35,0.552,0.55,1.102,0.482,667465
2020,15,1,14,5,1,0,2,35,59,0.186,0.407,0.349,0.756,0.353,542960
2020,3,0,11,6,1,0,4,23,37,0.324,0.378,0.706,1.084,0.447,641420
2020,16,4,32,5,2,0,3,66,96,0.132,0.312,0.276,0.589,0.28,650893
2020,13,1,29,8,2,1,1,61,87,0.164,0.299,0.26,0.559,0.263,640470
2020,7,2,14,9,2,0,0,53,73,0.172,0.274,0.203,0.477,0.23,606424
2020,11,1,23,10,1,0,2,51,76,0.203,0.329,0.312,0.641,0.295,621368
2020,8,1,13,5,0,0,0,26,40,0.161,0.35,0.161,0.511,0.268,650382
2020,8,0,11,7,2,0,1,26,44,0.278,0.409,0.417,0.826,0.369,472610
2020,4,0,1,1,0,0,2,9,16,0.25,0.438,0.75,1.188,0.477,658305
2020,5,0,10,5,1,0,0,21,32,0.222,0.344,0.259,0.603,0.286,592804
2020,4,1,22,2,1,1,2,34,45,0.15,0.244,0.375,0.619,0.268,547973
2020,7,0,6,3,0,0,0,22,32,0.12,0.312,0.12,0.432,0.236,622786
2020,0,0,3,2,0,0,2,9,13,0.308,0.308,0.769,1.077,0.44,669270
2020,1,0,0,2,0,0,0,3,6,0.4,0.5,0.4,0.9,0.411,621005
2020,3,2,25,15,3,0,3,73,99,0.223,0.263,0.351,0.614,0.267,595928
2020,2,1,6,5,0,0,1,11,20,0.353,0.45,0.529,0.979,0.426,650671
2020,8,1,19,3,1,0,0,52,65,0.071,0.2,0.089,0.289,0.157,534910
2020,7,1,46,22,6,2,2,136,176,0.19,0.227,0.286,0.513,0.225,664062
2020,2,3,23,11,2,0,0,62,80,0.173,0.225,0.2,0.425,0.197,624647
2020,10,5,16,14,6,1,3,73,112,0.247,0.348,0.423,0.771,0.339,670912
2020,10,1,35,16,8,0,3,78,116,0.257,0.328,0.419,0.747,0.325,669211
2020,13,2,39,17,10,0,5,83,130,0.278,0.362,0.496,0.858,0.368,669432
2020,3,1,13,9,3,0,4,40,60,0.286,0.333,0.554,0.887,0.373,543606
2020,1,1,9,10,5,1,4,46,68,0.303,0.324,0.591,0.915,0.381,664714
2020,4,2,17,11,4,0,6,42,69,0.333,0.391,0.683,1.074,0.446,592464
2020,1,0,2,1,2,0,0,10,14,0.231,0.286,0.385,0.671,0.29,430935
2020,4,0,25,11,2,0,7,55,79,0.267,0.304,0.573,0.877,0.365,670970
2020,3,0,1,2,0,0,1,4,10,0.429,0.6,0.857,1.457,0.584,660431
2020,10,0,14,12,4,0,0,36,62,0.308,0.419,0.385,0.804,0.364,476594
2020,2,0,2,6,0,0,0,26,34,0.188,0.235,0.188,0.423,0.197,595411
2020,7,2,14,7,1,0,1,48,66,0.158,0.273,0.228,0.501,0.239,622253
2020,2,0,4,2,1,0,1,13,19,0.235,0.316,0.471,0.787,0.336,593619
2020,7,0,29,15,8,0,2,84,116,0.229,0.276,0.358,0.634,0.276,596057
2020,8,0,9,7,2,0,3,14,34,0.462,0.588,0.885,1.473,0.594,622490
2020,4,0,16,7,0,0,2,33,46,0.214,0.283,0.357,0.64,0.281,641851
2020,4,0,10,6,1,0,0,28,39,0.2,0.282,0.229,0.511,0.239,657097
2020,4,2,11,15,4,0,2,46,73,0.313,0.37,0.463,0.833,0.362,621141
2020,2,1,6,6,0,0,2,26,37,0.235,0.297,0.412,0.709,0.308,640451
2020,8,0,21,4,2,1,2,41,58,0.18,0.293,0.38,0.673,0.295,592094
2020,8,1,15,2,7,0,2,32,52,0.256,0.385,0.558,0.943,0.398,676220
2020,10,1,42,11,4,0,6,96,128,0.179,0.25,0.368,0.618,0.268,663474
2020,12,2,33,30,3,0,3,109,159,0.248,0.314,0.331,0.645,0.289,664350
2020,8,1,8,7,2,0,5,23,46,0.378,0.5,0.838,1.338,0.541,640444
2020,3,2,19,16,1,0,1,76,99,0.191,0.232,0.234,0.466,0.211,642083
2020,7,0,7,2,1,0,1,15,26,0.211,0.423,0.421,0.844,0.38,683232
2020,4,0,5,5,0,0,2,13,24,0.35,0.458,0.65,1.108,0.465,543219
2020,6,0,15,8,3,0,0,38,55,0.224,0.309,0.286,0.595,0.272,657240
2020,3,0,3,2,0,0,0,8,13,0.2,0.385,0.2,0.585,0.297,543056
2020,6,1,5,1,2,0,0,8,18,0.273,0.556,0.455,1.011,0.46,622780
2020,9,0,21,11,3,0,3,45,71,0.274,0.366,0.468,0.834,0.361,656876
2020,9,0,7,11,2,0,1,34,57,0.292,0.404,0.396,0.8,0.359,621290
2020,11,0,13,21,5,1,3,86,127,0.259,0.323,0.397,0.72,0.314,641447
2020,3,1,4,5,1,0,1,10,21,0.412,0.524,0.647,1.171,0.498,600968
2020,5,1,7,3,2,0,2,23,36,0.233,0.361,0.5,0.861,0.37,657031
2020,3,0,5,4,0,0,1,10,18,0.333,0.444,0.533,0.977,0.423,656913
2020,4,2,6,2,5,0,2,23,38,0.281,0.395,0.625,1.02,0.425,641341
2020,8,1,11,13,3,0,2,36,63,0.333,0.429,0.5,0.929,0.404,673633
2020,2,0,2,3,1,0,1,3,10,0.625,0.7,1.125,1.825,0.726,594840
2020,5,2,4,4,4,1,1,19,36,0.345,0.472,0.655,1.127,0.471,607455
2020,9,1,13,6,3,0,5,34,58,0.292,0.414,0.667,1.081,0.447,642584
2020,8,2,45,30,8,1,9,140,198,0.255,0.293,0.452,0.745,0.317,547888
2020,8,1,62,22,10,1,8,171,221,0.193,0.226,0.363,0.589,0.251,477132
2020,21,1,32,21,4,2,4,100,153,0.237,0.346,0.389,0.735,0.326,663465
2020,5,2,19,23,5,0,7,71,113,0.33,0.372,0.575,0.947,0.401,596001
2020,16,3,25,25,8,1,7,98,158,0.295,0.38,0.518,0.898,0.385,543101
2020,1,0,0,2,0,0,0,5,8,0.286,0.375,0.286,0.661,0.308,642578
2020,6,0,1,4,3,0,3,14,30,0.417,0.533,0.917,1.45,0.579,572021
2020,6,0,7,5,0,0,3,25,39,0.242,0.359,0.515,0.874,0.373,592811
2020,10,1,38,23,11,0,11,98,154,0.315,0.364,0.622,0.986,0.412,502624
2020,10,1,23,20,3,1,6,72,113,0.294,0.363,0.52,0.883,0.376,675921
2020,5,1,2,7,2,0,1,7,23,0.588,0.696,0.882,1.578,0.646,660761
2020,2,0,2,0,2,0,0,10,14,0.167,0.286,0.333,0.619,0.277,663399
2020,7,0,25,7,2,1,2,48,67,0.2,0.284,0.367,0.651,0.285,453284
2020,0,1,2,2,1,0,0,10,14,0.231,0.286,0.308,0.594,0.267,642840
2020,4,0,17,1,1,0,3,34,43,0.128,0.209,0.385,0.594,0.252,641401
2020,8,1,27,12,11,1,3,95,131,0.221,0.275,0.402,0.677,0.29,642545
2020,26,5,25,18,5,2,12,121,189,0.234,0.36,0.519,0.879,0.374,624418
2020,7,0,21,17,3,0,4,67,98,0.264,0.316,0.429,0.745,0.322,605138
2020,4,0,3,3,0,0,4,18,29,0.28,0.379,0.76,1.139,0.461,680692
2020,6,0,5,5,3,0,1,27,42,0.25,0.357,0.417,0.774,0.341,605498
2020,1,0,4,3,3,0,0,9,16,0.4,0.438,0.6,1.038,0.441,656240
2020,2,0,5,4,1,1,0,17,25,0.261,0.32,0.391,0.711,0.309,641907
2020,5,1,9,2,3,1,1,36,49,0.163,0.265,0.349,0.614,0.27,677651
2020,1,0,2,1,0,0,0,9,11,0.1,0.182,0.1,0.282,0.144,669952
2020,0,0,0,3,1,0,1,5,10,0.5,0.5,0.9,1.4,0.587,571788
2020,2,2,10,9,3,0,1,30,47,0.302,0.362,0.442,0.804,0.351,668941
2020,6,1,20,5,4,1,2,53,72,0.185,0.264,0.369,0.633,0.275,606160
2020,0,0,5,1,0,0,1,12,14,0.143,0.143,0.357,0.5,0.204,614179
2020,0,0,12,4,2,0,1,23,30,0.233,0.233,0.4,0.633,0.266,623437
2020,0,1,8,3,0,0,0,18,22,0.143,0.182,0.143,0.325,0.154,676979
2020,0,0,1,0,0,0,0,3,3,0,0,0,0,0,453943
2020,0,1,4,2,0,0,1,10,14,0.231,0.286,0.462,0.748,0.32,663770
2020,1,1,1,2,0,0,0,4,8,0.333,0.5,0.333,0.833,0.399,502578
2020,0,0,0,0,0,0,0,4,4,0,0,0,0,0,607219
2020,2,0,0,4,2,0,0,8,16,0.429,0.5,0.571,1.071,0.463,571676
2020,3,1,1,2,0,0,0,7,13,0.222,0.462,0.222,0.684,0.353,642231
2020,9,1,15,13,2,1,2,45,73,0.286,0.384,0.444,0.828,0.363,669060
2020,1,0,2,0,1,0,1,13,16,0.133,0.188,0.4,0.588,0.245,622250
2020,8,1,17,17,1,0,4,85,116,0.206,0.267,0.327,0.594,0.263,664353
2020,5,0,8,6,1,0,0,22,34,0.241,0.353,0.276,0.629,0.295,664069
2020,9,1,21,4,1,0,1,47,63,0.113,0.254,0.189,0.443,0.219,656557
2020,3,0,4,2,1,0,0,12,18,0.2,0.333,0.267,0.6,0.283,658431
2020,6,1,33,24,5,0,6,104,146,0.252,0.288,0.417,0.705,0.303,665620
2020,5,0,8,4,1,0,3,21,34,0.276,0.382,0.621,1.003,0.418,666129
2020,4,1,11,5,0,0,3,33,46,0.195,0.283,0.415,0.698,0.302,598286
2020,4,2,9,9,2,0,2,32,51,0.289,0.373,0.467,0.84,0.365,667463
2020,0,1,0,0,0,0,2,6,9,0.25,0.333,1,1.333,0.521,456124
2020,4,0,18,4,0,0,7,47,62,0.19,0.242,0.552,0.794,0.326,519293
2020,4,2,4,9,3,1,1,15,35,0.483,0.571,0.759,1.33,0.556,665733
