"year","BB","HBP","SO","X1B","X2B","X3B","HR","Outs","total_pas","ba","obp","slg","ops","woba","batter"
2021,0,0,17,0,2,0,0,33,35,0.057,0.057,0.114,0.171,0.071,641154
2021,0,0,19,2,0,0,0,49,51,0.039,0.039,0.039,0.078,0.034,622608
2021,33,1,83,33,17,2,6,218,310,0.21,0.297,0.351,0.648,0.287,642165
2021,53,6,51,65,16,3,8,247,398,0.271,0.379,0.407,0.786,0.349,643393
2021,4,0,47,15,8,3,2,103,135,0.214,0.237,0.366,0.603,0.256,571740
2021,0,0,3,1,0,0,0,6,7,0.143,0.143,0.143,0.286,0.126,489334
2021,16,1,50,15,14,0,6,133,185,0.208,0.281,0.399,0.68,0.294,670351
2021,13,2,48,25,8,0,5,135,188,0.22,0.282,0.353,0.635,0.279,572039
2021,32,3,61,34,10,1,4,187,271,0.208,0.31,0.309,0.619,0.281,542932
2021,17,1,28,36,11,1,7,168,241,0.247,0.303,0.399,0.702,0.305,600303
2021,11,5,31,15,9,0,7,93,140,0.25,0.336,0.492,0.828,0.355,641553
2021,32,2,105,58,30,3,5,342,472,0.219,0.275,0.336,0.611,0.268,605113
2021,10,0,39,13,4,1,4,90,122,0.196,0.262,0.357,0.619,0.27,643418
2021,54,6,119,66,28,3,15,355,527,0.24,0.326,0.409,0.735,0.321,663757
2021,8,0,16,11,2,0,2,54,77,0.217,0.299,0.333,0.632,0.282,593590
2021,9,3,26,16,7,0,6,113,154,0.204,0.266,0.38,0.646,0.28,606299
2021,18,2,42,29,5,0,2,130,186,0.217,0.301,0.283,0.584,0.267,664901
2021,4,3,44,25,5,1,3,119,160,0.222,0.256,0.327,0.583,0.254,621512
2021,11,10,81,47,11,2,15,251,347,0.23,0.277,0.414,0.691,0.297,607680
2021,40,6,110,130,34,3,28,404,645,0.326,0.374,0.533,0.907,0.387,607208
2021,25,11,100,38,12,0,15,258,359,0.201,0.281,0.378,0.659,0.289,596059
2021,55,12,127,80,27,3,37,418,632,0.26,0.339,0.515,0.854,0.363,624413
2021,47,2,87,34,14,0,11,199,307,0.229,0.352,0.411,0.763,0.337,596847
2021,31,2,116,64,12,1,10,292,412,0.23,0.291,0.346,0.637,0.281,543510
2021,55,5,97,65,16,3,20,358,522,0.225,0.314,0.403,0.717,0.313,596019
2021,26,3,41,34,9,0,8,131,211,0.28,0.379,0.462,0.841,0.366,656582
2021,44,3,132,75,18,2,18,343,503,0.248,0.318,0.414,0.732,0.318,542340
2021,43,4,153,83,34,1,29,387,581,0.275,0.334,0.506,0.84,0.357,665120
2021,64,6,129,55,19,0,32,297,473,0.263,0.372,0.548,0.92,0.391,656941
2021,30,2,71,59,14,2,11,213,331,0.288,0.356,0.458,0.814,0.352,542364
2021,9,0,34,21,7,0,2,88,127,0.254,0.307,0.364,0.671,0.294,474568
2021,3,0,9,5,1,0,1,26,36,0.212,0.278,0.333,0.611,0.27,592863
2021,20,7,84,71,21,3,15,279,416,0.283,0.329,0.468,0.797,0.342,663898
2021,8,0,31,26,11,0,2,113,160,0.257,0.294,0.368,0.662,0.288,502210
2021,15,2,44,34,15,0,1,150,217,0.25,0.309,0.34,0.649,0.287,624512
2021,30,16,86,40,21,1,2,257,367,0.199,0.3,0.29,0.59,0.27,645302
2021,0,0,0,1,0,0,0,1,2,0.5,0.5,0.5,1,0.44,615698
2021,23,4,108,28,10,1,14,214,294,0.199,0.272,0.401,0.673,0.291,680777
2021,29,6,78,75,27,2,13,340,492,0.256,0.309,0.409,0.718,0.311,546318
2021,60,3,101,56,16,4,10,313,462,0.216,0.323,0.351,0.674,0.301,458731
2021,2,0,17,3,3,0,0,46,54,0.115,0.148,0.173,0.321,0.143,546991
2021,18,2,37,6,9,1,1,73,110,0.189,0.336,0.344,0.68,0.308,488671
2021,20,6,55,29,15,0,8,159,237,0.246,0.329,0.431,0.76,0.331,621493
2021,23,0,49,21,10,0,1,121,176,0.209,0.312,0.294,0.607,0.277,670764
2021,2,0,5,0,0,0,0,11,13,0,0.154,0,0.154,0.106,446653
2021,0,0,1,0,0,0,0,3,3,0,0,0,0,0,592419
2021,0,0,2,0,0,0,1,2,3,0.333,0.333,1.333,1.666,0.669,547176
2021,16,2,64,38,15,2,5,192,270,0.238,0.289,0.373,0.662,0.288,518586
2021,10,1,30,13,2,1,5,95,127,0.181,0.252,0.345,0.597,0.261,542454
2021,31,8,104,39,12,0,7,204,301,0.221,0.322,0.347,0.669,0.301,663616
2021,3,1,22,14,5,0,4,61,88,0.274,0.307,0.476,0.783,0.333,592273
2021,17,1,41,59,10,1,7,247,342,0.238,0.278,0.34,0.618,0.27,591720
2021,43,4,89,33,10,0,12,215,317,0.204,0.322,0.374,0.696,0.31,621466
2021,4,2,29,11,3,0,2,56,78,0.222,0.282,0.347,0.629,0.277,425784
2021,10,0,23,19,4,0,1,74,108,0.245,0.315,0.316,0.631,0.283,663897
2021,26,0,63,66,20,0,3,231,346,0.278,0.332,0.369,0.701,0.309,516770
2021,15,1,58,29,13,0,10,217,285,0.193,0.239,0.353,0.592,0.255,641680
2021,22,1,30,53,13,1,2,154,246,0.309,0.374,0.404,0.778,0.343,669289
2021,30,15,122,50,9,1,8,235,348,0.224,0.325,0.34,0.665,0.3,605548
2021,14,1,72,72,13,1,3,235,339,0.275,0.307,0.349,0.656,0.287,605612
2021,0,0,2,0,0,0,0,7,7,0,0,0,0,0,468504
2021,26,4,104,47,12,0,14,218,321,0.251,0.321,0.436,0.757,0.328,676801
2021,23,2,34,46,10,3,6,196,286,0.249,0.315,0.379,0.694,0.304,641432
2021,31,9,112,78,20,0,11,343,492,0.241,0.303,0.358,0.661,0.292,642086
2021,17,2,34,37,9,0,3,189,257,0.206,0.265,0.282,0.547,0.245,605412
2021,11,0,46,13,5,3,6,89,127,0.233,0.299,0.483,0.782,0.331,668670
2021,31,18,77,98,33,2,8,369,559,0.276,0.34,0.396,0.736,0.323,543281
2021,5,0,45,5,2,0,0,70,82,0.091,0.146,0.117,0.263,0.126,621111
2021,17,3,78,33,8,2,14,171,248,0.25,0.31,0.487,0.797,0.339,660821
2021,21,4,76,49,8,3,3,209,297,0.232,0.296,0.316,0.612,0.273,642721
2021,10,2,38,11,5,0,4,83,115,0.194,0.278,0.359,0.637,0.281,663662
2021,8,1,42,12,3,0,1,92,117,0.148,0.214,0.204,0.418,0.193,596825
2021,12,11,44,35,8,0,6,175,247,0.219,0.291,0.335,0.626,0.279,435559
2021,64,2,101,78,24,1,27,371,567,0.259,0.346,0.473,0.819,0.352,605137
2021,15,5,56,62,21,1,7,251,362,0.266,0.307,0.395,0.702,0.304,623912
2021,26,2,119,46,12,1,22,272,381,0.229,0.286,0.456,0.742,0.316,606992
2021,0,1,10,0,1,0,0,18,20,0.053,0.1,0.105,0.205,0.098,656849
2021,22,1,89,26,13,1,20,223,306,0.212,0.271,0.477,0.748,0.316,664913
2021,32,5,194,82,26,2,31,444,622,0.241,0.286,0.451,0.737,0.314,666969
2021,122,2,93,106,20,2,29,350,631,0.31,0.445,0.529,0.974,0.42,665742
2021,3,1,15,1,0,0,2,27,34,0.1,0.206,0.3,0.506,0.226,595981
2021,24,6,99,25,10,0,16,197,278,0.206,0.291,0.44,0.731,0.315,656252
2021,10,2,38,28,1,0,6,144,191,0.196,0.246,0.302,0.548,0.242,650859
2021,8,0,31,16,4,0,4,107,139,0.183,0.23,0.305,0.535,0.235,642851
2021,21,0,23,31,3,0,1,98,154,0.263,0.364,0.308,0.672,0.309,641645
2021,32,5,89,47,17,3,18,258,380,0.248,0.321,0.472,0.793,0.34,664774
2021,2,0,24,5,2,0,1,41,51,0.163,0.196,0.265,0.461,0.201,452657
2021,3,1,30,9,3,0,0,60,76,0.167,0.211,0.208,0.419,0.19,592859
2021,18,1,30,24,6,2,1,101,153,0.246,0.34,0.343,0.683,0.306,608671
2021,1,0,23,5,2,0,0,49,57,0.125,0.14,0.161,0.301,0.133,605397
2021,1,1,14,1,1,0,0,37,41,0.051,0.098,0.077,0.175,0.086,640444
2021,2,0,30,1,0,0,2,41,46,0.068,0.109,0.205,0.314,0.136,605288
2021,1,0,4,4,0,0,0,12,17,0.25,0.294,0.25,0.544,0.248,676840
2021,5,0,26,0,0,0,0,42,47,0,0.106,0,0.106,0.074,622072
2021,2,0,14,3,0,0,0,37,42,0.075,0.119,0.075,0.194,0.096,661269
2021,3,1,1,2,1,0,0,8,15,0.273,0.467,0.364,0.831,0.387,542992
2021,6,1,21,6,4,0,3,61,81,0.176,0.247,0.351,0.598,0.261,613564
2021,1,1,14,8,0,0,0,29,39,0.216,0.256,0.216,0.472,0.217,605452
2021,2,1,16,3,0,0,0,24,30,0.111,0.2,0.111,0.311,0.158,453562
2021,10,0,43,31,18,2,6,179,246,0.242,0.272,0.411,0.683,0.291,671277
2021,25,2,88,42,14,5,8,199,295,0.257,0.325,0.437,0.762,0.329,621453
2021,0,0,6,0,0,0,0,11,11,0,0,0,0,0,622503
2021,17,6,78,58,15,1,14,262,373,0.251,0.298,0.42,0.718,0.309,543228
2021,1,0,13,3,0,0,0,38,42,0.073,0.095,0.073,0.168,0.079,596295
2021,38,3,68,46,11,1,6,197,302,0.245,0.348,0.364,0.712,0.318,607054
2021,22,5,38,15,6,0,13,147,208,0.188,0.293,0.436,0.729,0.315,444489
2021,16,0,77,32,16,0,14,195,273,0.241,0.286,0.467,0.753,0.319,475582
2021,16,2,76,39,8,0,5,211,281,0.198,0.249,0.285,0.534,0.238,642162
2021,16,6,40,11,8,1,2,77,121,0.222,0.364,0.384,0.748,0.335,656180
2021,23,1,58,21,5,0,4,137,191,0.18,0.283,0.281,0.564,0.258,643565
2021,6,0,33,12,4,1,8,97,128,0.205,0.242,0.451,0.693,0.291,650331
2021,2,1,14,2,1,1,1,28,36,0.152,0.222,0.333,0.555,0.241,519306
2021,4,0,10,9,1,1,1,40,56,0.231,0.286,0.346,0.632,0.277,665561
2021,12,1,76,45,20,2,6,241,327,0.232,0.263,0.366,0.629,0.271,501571
2021,7,0,13,3,0,0,1,33,44,0.108,0.25,0.189,0.439,0.216,656467
2021,22,4,66,25,11,1,5,159,227,0.209,0.3,0.348,0.648,0.288,592200
2021,11,7,65,23,7,3,5,142,198,0.211,0.283,0.367,0.65,0.284,545350
2021,3,1,20,17,3,1,2,49,76,0.319,0.355,0.472,0.827,0.356,663837
2021,31,4,154,37,13,0,28,261,374,0.23,0.302,0.516,0.818,0.345,621550
2021,22,2,51,17,4,0,7,118,170,0.192,0.306,0.363,0.669,0.298,571875
2021,10,2,39,20,7,1,2,89,131,0.252,0.321,0.378,0.699,0.307,665155
2021,29,2,74,31,6,3,5,178,254,0.202,0.299,0.323,0.622,0.279,642727
2021,4,1,20,11,0,0,0,48,64,0.186,0.25,0.186,0.436,0.206,502273
2021,33,2,113,26,9,4,13,205,292,0.202,0.298,0.42,0.718,0.311,621433
2021,34,1,58,33,10,1,8,185,272,0.219,0.32,0.371,0.691,0.306,571718
2021,14,4,41,25,8,0,0,132,183,0.2,0.279,0.248,0.527,0.243,673451
2021,29,4,107,40,11,2,9,230,325,0.212,0.292,0.356,0.648,0.286,592348
2021,1,0,7,3,0,0,1,23,28,0.148,0.179,0.259,0.438,0.191,677960
2021,13,9,62,49,19,0,8,218,316,0.259,0.31,0.405,0.715,0.311,649557
2021,3,0,26,8,0,0,0,48,59,0.143,0.186,0.143,0.329,0.154,669203
2021,12,3,26,35,7,0,3,113,173,0.285,0.347,0.386,0.733,0.323,608700
2021,8,0,51,17,6,0,1,104,136,0.188,0.235,0.258,0.493,0.22,614173
2021,0,0,32,5,0,0,0,45,50,0.1,0.1,0.1,0.2,0.088,592351
2021,0,0,2,0,0,0,0,4,4,0,0,0,0,0,621244
2021,0,0,9,2,0,0,0,18,20,0.1,0.1,0.1,0.2,0.088,663765
2021,7,0,22,13,2,0,2,65,89,0.207,0.27,0.305,0.575,0.256,542255
2021,0,0,2,0,0,0,0,5,5,0,0,0,0,0,669294
2021,0,0,11,0,0,0,0,17,17,0,0,0,0,0,642092
2021,3,1,32,9,2,1,0,50,66,0.194,0.242,0.258,0.5,0.224,595453
2021,1,0,29,3,0,0,1,35,40,0.103,0.125,0.179,0.304,0.133,542881
2021,0,0,39,9,2,0,0,62,73,0.151,0.151,0.178,0.329,0.142,554430
2021,4,0,19,3,0,0,0,59,66,0.048,0.106,0.048,0.154,0.082,641816
2021,3,0,25,5,2,0,0,64,74,0.099,0.135,0.127,0.262,0.121,425794
2021,0,0,31,6,1,0,0,55,62,0.113,0.113,0.129,0.242,0.105,450203
2021,0,0,7,1,0,0,0,17,18,0.056,0.056,0.056,0.112,0.049,622694
2021,1,1,14,1,1,0,0,21,25,0.087,0.16,0.13,0.29,0.141,592761
2021,4,0,6,4,3,1,0,23,35,0.258,0.343,0.419,0.762,0.331,672695
2021,0,0,10,3,0,0,0,23,26,0.115,0.115,0.115,0.23,0.101,448179
2021,15,2,53,14,9,0,5,124,169,0.184,0.266,0.342,0.608,0.268,670712
2021,6,0,11,4,2,0,1,25,38,0.219,0.342,0.375,0.717,0.32,621573
2021,12,1,22,22,7,0,1,100,143,0.231,0.301,0.308,0.609,0.273,596056
2021,10,0,33,19,7,2,0,111,149,0.201,0.255,0.281,0.536,0.238,502481
2021,1,0,6,0,0,0,1,15,17,0.062,0.118,0.25,0.368,0.159,608597
2021,0,0,0,0,0,0,0,2,2,0,0,0,0,0,672335
2021,25,2,74,22,6,1,2,140,198,0.181,0.293,0.263,0.556,0.258,663630
2021,8,0,15,14,5,0,1,58,86,0.256,0.326,0.359,0.685,0.303,622569
2021,8,0,21,18,4,0,1,67,98,0.256,0.316,0.333,0.649,0.289,656896
2021,0,0,5,0,0,0,0,5,5,0,0,0,0,0,663559
2021,14,2,71,38,5,1,9,186,255,0.222,0.271,0.364,0.635,0.276,656811
2021,10,2,61,17,3,0,2,125,159,0.15,0.214,0.211,0.425,0.195,595284
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,621348
2021,29,6,76,52,14,0,7,189,297,0.279,0.364,0.412,0.776,0.342,602104
2021,6,2,30,16,5,0,2,76,107,0.232,0.29,0.343,0.633,0.279,467827
2021,9,1,23,8,1,0,1,77,97,0.115,0.206,0.161,0.367,0.178,642736
2021,16,17,64,60,8,4,6,214,325,0.267,0.342,0.384,0.726,0.321,624641
2021,29,10,58,70,19,1,7,290,426,0.251,0.319,0.359,0.678,0.301,643446
2021,12,0,28,17,3,1,5,85,123,0.234,0.309,0.414,0.723,0.314,663457
2021,0,0,5,6,0,0,0,17,23,0.261,0.261,0.261,0.522,0.229,664670
2021,2,0,17,5,1,0,0,32,40,0.158,0.2,0.184,0.384,0.176,607536
2021,14,1,87,34,7,0,10,245,311,0.172,0.212,0.297,0.509,0.222,595978
2021,0,0,0,2,0,0,0,6,8,0.25,0.25,0.25,0.5,0.22,595191
2021,4,0,33,1,1,0,0,56,62,0.034,0.097,0.052,0.149,0.079,543101
2021,27,0,67,40,17,2,11,215,312,0.246,0.311,0.435,0.746,0.321,662139
2021,3,3,18,11,3,0,1,65,86,0.188,0.244,0.262,0.506,0.228,664850
2021,0,0,17,2,3,0,0,29,34,0.147,0.147,0.235,0.382,0.161,594988
2021,44,0,122,67,20,7,13,309,460,0.257,0.328,0.433,0.761,0.329,668731
2021,7,2,19,21,4,0,3,96,133,0.226,0.278,0.331,0.609,0.269,676391
2021,1,0,22,4,0,0,0,40,45,0.091,0.111,0.091,0.202,0.094,642547
2021,8,0,28,31,2,0,6,116,163,0.252,0.288,0.381,0.669,0.29,609280
2021,0,0,15,5,0,0,0,28,33,0.152,0.152,0.152,0.304,0.133,502179
2021,0,0,3,0,0,0,0,13,13,0,0,0,0,0,453281
2021,21,7,74,32,7,1,11,162,241,0.239,0.328,0.437,0.765,0.332,572228
2021,0,0,1,0,1,0,0,2,3,0.333,0.333,0.667,1,0.414,607188
2021,1,1,42,19,7,1,3,92,124,0.246,0.258,0.393,0.651,0.277,656308
2021,3,0,13,7,3,0,0,46,59,0.179,0.22,0.232,0.452,0.203,489119
2021,19,7,59,36,9,3,12,184,270,0.246,0.319,0.455,0.774,0.333,621438
2021,0,0,3,1,1,0,0,5,7,0.286,0.286,0.429,0.715,0.303,675921
2021,22,2,43,30,11,1,6,168,240,0.222,0.3,0.366,0.666,0.293,640458
2021,3,0,15,4,1,0,0,30,38,0.143,0.211,0.171,0.382,0.18,670084
2021,0,0,4,0,0,0,0,4,4,0,0,0,0,0,622065
2021,8,0,17,15,3,0,3,61,90,0.256,0.322,0.402,0.724,0.316,602922
2021,0,0,2,0,1,0,0,7,8,0.125,0.125,0.25,0.375,0.155,663574
2021,24,3,55,20,7,0,8,117,179,0.23,0.346,0.434,0.78,0.341,488771
2021,58,12,104,60,20,0,14,314,478,0.23,0.343,0.382,0.725,0.323,624424
2021,1,1,15,0,0,0,0,35,37,0,0.054,0,0.054,0.038,621107
2021,1,0,11,1,0,0,0,16,18,0.059,0.111,0.059,0.17,0.087,642203
2021,0,0,1,0,0,0,0,3,3,0,0,0,0,0,501381
2021,19,3,22,24,8,0,8,127,189,0.24,0.328,0.431,0.759,0.33,672386
2021,9,0,31,12,4,0,1,56,82,0.233,0.317,0.329,0.646,0.29,606988
2021,7,2,21,8,3,0,0,63,83,0.149,0.241,0.189,0.43,0.205,642082
2021,9,7,45,25,12,0,6,123,182,0.259,0.324,0.44,0.764,0.331,624414
2021,16,9,70,19,10,0,9,151,214,0.201,0.294,0.397,0.691,0.303,667670
2021,0,0,8,6,0,0,0,38,44,0.136,0.136,0.136,0.272,0.12,605200
2021,0,0,15,1,1,0,0,23,25,0.08,0.08,0.12,0.2,0.085,593372
2021,0,1,22,10,2,0,0,57,70,0.174,0.186,0.203,0.389,0.171,628711
2021,1,0,29,1,1,0,0,38,41,0.05,0.073,0.075,0.148,0.069,666120
2021,0,0,3,2,0,0,0,14,16,0.125,0.125,0.125,0.25,0.11,656546
2021,2,0,14,3,0,0,0,27,32,0.1,0.156,0.1,0.256,0.126,656605
2021,1,1,26,1,0,0,0,39,42,0.025,0.071,0.025,0.096,0.055,663978
2021,1,0,6,2,0,0,0,6,9,0.25,0.333,0.25,0.583,0.272,643436
2021,20,0,54,45,7,3,4,161,240,0.268,0.329,0.382,0.711,0.312,594694
2021,18,4,39,20,7,0,1,133,183,0.174,0.273,0.236,0.509,0.238,668800
2021,2,0,6,0,0,0,0,16,18,0,0.111,0,0.111,0.077,622666
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,607219
2021,1,0,3,0,0,0,0,4,5,0,0.2,0,0.2,0.138,622088
2021,10,1,42,27,3,3,3,103,150,0.259,0.313,0.388,0.701,0.306,656537
2021,3,1,18,2,5,0,6,51,68,0.203,0.25,0.562,0.812,0.335,572863
2021,9,2,82,21,9,1,13,182,237,0.195,0.232,0.416,0.648,0.274,656847
2021,11,5,61,33,6,0,5,151,211,0.226,0.284,0.333,0.617,0.274,664057
2021,8,2,23,22,4,0,7,88,131,0.273,0.328,0.479,0.807,0.346,642731
2021,6,2,9,18,3,0,3,64,96,0.273,0.333,0.409,0.742,0.325,660688
2021,23,5,62,33,6,0,6,174,247,0.205,0.296,0.315,0.611,0.275,666198
2021,22,5,85,60,21,1,16,271,396,0.266,0.316,0.458,0.774,0.332,664056
2021,16,1,38,28,5,1,0,94,145,0.266,0.352,0.32,0.672,0.305,642180
2021,9,4,27,6,2,0,1,60,82,0.13,0.268,0.203,0.471,0.23,656403
2021,14,5,19,33,12,0,2,128,194,0.269,0.34,0.371,0.711,0.316,543592
2021,3,0,10,16,4,0,1,53,77,0.284,0.312,0.378,0.69,0.3,650968
2021,17,3,68,33,15,0,10,212,290,0.215,0.269,0.381,0.65,0.282,608686
2021,17,9,56,65,21,2,4,231,349,0.285,0.338,0.399,0.737,0.323,444876
2021,23,6,68,34,12,0,5,130,210,0.282,0.381,0.431,0.812,0.357,605204
2021,1,0,23,9,4,1,1,52,68,0.224,0.235,0.358,0.593,0.252,623205
2021,6,6,45,6,7,0,6,73,104,0.207,0.298,0.478,0.776,0.332,670370
2021,36,0,63,29,15,2,7,174,263,0.233,0.338,0.41,0.748,0.328,657041
2021,4,1,26,7,3,0,0,57,72,0.149,0.208,0.194,0.402,0.186,663330
2021,17,0,59,15,10,0,10,159,211,0.18,0.246,0.387,0.633,0.272,543309
2021,24,3,81,69,14,0,7,256,373,0.26,0.314,0.361,0.675,0.297,594838
2021,8,0,15,6,3,0,3,55,75,0.179,0.267,0.358,0.625,0.274,660620
2021,0,0,2,0,0,0,0,4,4,0,0,0,0,0,664285
2021,1,0,6,0,2,0,0,13,16,0.133,0.188,0.267,0.454,0.198,605346
2021,1,0,1,1,0,0,0,3,5,0.25,0.4,0.25,0.65,0.314,571510
2021,1,0,15,3,1,0,1,54,60,0.085,0.1,0.153,0.253,0.11,621450
2021,1,0,17,3,3,0,0,24,31,0.2,0.226,0.3,0.526,0.228,656731
2021,9,0,11,6,5,0,1,37,58,0.245,0.362,0.408,0.77,0.34,592261
2021,4,0,24,3,2,0,0,49,58,0.093,0.155,0.13,0.285,0.136,573186
2021,24,2,37,51,18,5,7,201,308,0.287,0.347,0.461,0.808,0.348,677551
2021,1,0,10,4,3,0,0,22,30,0.241,0.267,0.345,0.612,0.264,543432
2021,0,0,2,0,0,0,0,4,4,0,0,0,0,0,594835
2021,3,1,7,5,4,0,0,21,34,0.3,0.382,0.433,0.815,0.358,571912
2021,1,1,5,1,2,0,0,18,23,0.143,0.217,0.238,0.455,0.208,624133
2021,17,1,53,45,7,2,5,141,218,0.295,0.353,0.425,0.778,0.339,650559
2021,1,0,4,0,0,0,0,13,14,0,0.071,0,0.071,0.049,642028
2021,36,4,80,37,19,1,22,222,341,0.262,0.349,0.551,0.9,0.38,543807
2021,13,0,33,18,4,2,2,92,131,0.22,0.298,0.339,0.637,0.282,657061
2021,21,1,59,54,8,1,9,194,288,0.271,0.326,0.41,0.736,0.32,628450
2021,29,1,73,33,9,0,4,197,273,0.189,0.278,0.276,0.554,0.253,656371
2021,8,0,12,15,6,0,1,67,97,0.247,0.309,0.348,0.657,0.291,591971
2021,8,1,52,11,12,0,2,115,149,0.179,0.228,0.307,0.535,0.234,663728
2021,12,7,73,11,4,0,3,113,150,0.137,0.247,0.237,0.484,0.227,656577
2021,16,1,57,33,10,0,10,161,231,0.248,0.303,0.435,0.738,0.317,650391
2021,1,1,3,1,1,0,0,13,17,0.133,0.235,0.2,0.435,0.208,656413
2021,36,3,107,33,13,1,14,278,378,0.18,0.265,0.348,0.613,0.27,672284
2021,17,0,40,25,7,0,2,106,157,0.243,0.325,0.336,0.661,0.296,608701
2021,17,1,39,15,5,2,3,106,149,0.191,0.289,0.328,0.617,0.275,660829
2021,32,7,54,57,12,0,11,257,376,0.237,0.316,0.371,0.687,0.304,647351
2021,8,1,32,21,5,2,4,99,140,0.244,0.293,0.405,0.698,0.301,666176
2021,12,3,55,34,9,1,4,153,216,0.239,0.292,0.353,0.645,0.283,624503
2021,4,0,27,13,0,0,4,60,81,0.221,0.259,0.377,0.636,0.274,669288
2021,55,5,79,67,17,3,8,232,387,0.291,0.401,0.434,0.835,0.368,607043
2021,8,0,21,21,6,0,1,88,124,0.241,0.29,0.319,0.609,0.27,595956
2021,1,0,11,5,3,0,0,24,33,0.25,0.273,0.344,0.617,0.267,663853
2021,14,1,41,44,20,1,14,163,257,0.326,0.366,0.591,0.957,0.403,643524
2021,1,0,27,3,0,0,0,42,46,0.067,0.087,0.067,0.154,0.072,669432
2021,0,0,2,0,0,0,0,2,2,0,0,0,0,0,606424
2021,1,0,14,0,0,0,0,42,43,0,0.023,0,0.023,0.016,607200
2021,0,0,1,2,0,0,1,4,7,0.429,0.429,0.857,1.286,0.538,528748
2021,4,0,15,3,0,0,0,36,43,0.077,0.163,0.077,0.24,0.126,664141
2021,4,1,16,12,1,0,1,30,49,0.318,0.388,0.409,0.797,0.353,663845
2021,1,1,12,2,2,0,3,29,38,0.194,0.237,0.5,0.737,0.307,641684
2021,9,5,36,11,5,1,5,76,112,0.224,0.321,0.449,0.77,0.333,455139
2021,10,0,31,12,5,1,3,83,114,0.202,0.272,0.356,0.628,0.274,501981
2021,7,0,24,24,7,2,3,90,133,0.286,0.323,0.444,0.767,0.329,621011
2021,5,3,19,17,2,0,5,79,111,0.233,0.288,0.398,0.686,0.298,658668
2021,1,2,17,9,0,1,4,32,49,0.304,0.347,0.609,0.956,0.401,642350
2021,0,0,3,1,0,0,1,6,8,0.25,0.25,0.625,0.875,0.361,664119
2021,4,1,15,5,2,0,0,33,45,0.175,0.267,0.225,0.492,0.23,665861
2021,10,4,50,24,8,0,6,111,163,0.255,0.319,0.43,0.749,0.324,676694
2021,2,0,7,4,2,0,0,30,38,0.167,0.211,0.222,0.433,0.194,596117
2021,12,3,26,9,1,0,1,77,103,0.125,0.252,0.17,0.422,0.21,641505
2021,0,0,5,0,0,0,0,5,5,0,0,0,0,0,594965
2021,6,1,28,11,3,0,2,71,94,0.184,0.245,0.287,0.532,0.237,664059
2021,1,0,9,5,0,0,0,22,28,0.185,0.214,0.185,0.399,0.182,592866
2021,0,0,9,11,1,0,0,21,33,0.364,0.364,0.394,0.758,0.331,594798
2021,0,0,2,1,0,0,0,4,5,0.2,0.2,0.2,0.4,0.176,592254
2021,10,1,16,2,1,0,2,51,67,0.089,0.239,0.214,0.453,0.219,459964
2021,0,0,13,0,0,0,0,20,20,0,0,0,0,0,519043
2021,4,0,14,0,0,0,0,30,34,0,0.118,0,0.118,0.081,474463
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,670970
2021,0,0,1,0,0,0,0,2,2,0,0,0,0,0,641929
2021,2,0,9,0,1,0,0,12,15,0.077,0.2,0.154,0.354,0.175,656821
2021,2,0,31,10,0,0,0,50,62,0.167,0.194,0.167,0.361,0.164,592332
2021,0,0,15,4,1,0,2,25,32,0.219,0.219,0.438,0.657,0.274,660623
2021,10,4,22,18,3,1,2,67,105,0.264,0.362,0.385,0.747,0.333,668663
2021,8,0,17,3,3,0,2,45,61,0.151,0.262,0.321,0.583,0.261,657434
2021,2,0,10,1,0,0,0,18,21,0.053,0.143,0.053,0.196,0.108,541650
2021,5,0,12,3,0,0,0,22,30,0.12,0.267,0.12,0.387,0.203,547172
2021,1,0,2,0,1,0,0,5,7,0.167,0.286,0.333,0.619,0.276,544931
2021,3,0,4,5,1,0,0,14,23,0.3,0.391,0.35,0.741,0.335,518960
2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,680963
2021,0,0,7,0,0,0,0,10,10,0,0,0,0,0,592717
2021,0,0,19,3,0,0,0,40,43,0.07,0.07,0.07,0.14,0.061,592767
2021,1,0,12,2,0,0,0,19,22,0.095,0.136,0.095,0.231,0.111,596133
2021,0,0,28,0,0,0,0,63,63,0,0,0,0,0,453286
2021,1,0,13,1,1,0,0,30,33,0.062,0.091,0.094,0.185,0.085,640470
2021,0,0,8,0,0,0,0,18,18,0,0,0,0,0,607231
2021,0,0,4,1,0,0,0,8,9,0.111,0.111,0.111,0.222,0.098,502239
2021,0,0,6,0,0,0,0,14,14,0,0,0,0,0,502624
2021,0,0,3,0,0,0,0,4,4,0,0,0,0,0,608718
2021,1,1,29,5,0,0,0,44,51,0.102,0.137,0.102,0.239,0.114,592836
2021,1,2,4,0,0,0,0,10,13,0,0.231,0,0.231,0.164,608384
2021,1,0,5,0,0,0,0,11,12,0,0.083,0,0.083,0.058,663734
2021,1,0,10,1,0,0,0,15,17,0.062,0.118,0.062,0.18,0.092,660731
2021,3,2,11,7,0,0,0,30,42,0.189,0.286,0.189,0.475,0.23,641943
2021,3,0,9,2,0,0,0,32,37,0.059,0.135,0.059,0.194,0.104,456501
