"pitcher","p_throws","stand","events","avg_launch_speed","avg_launch_angle","xba","woba","xwoba","iso","brl_pct"
669211,"L","L",130,84.3692307692308,5.76923076923077,0.292989010989011,0.221923076923077,0.29821978021978,0.0307692307692308,0.021978021978022
669211,"L","R",200,88.9028985507246,8.2463768115942,0.337833333333333,0.34375,0.395485507246377,0.205,0.0797101449275362
669212,"R","L",110,86.278313253012,20.3132530120482,0.283590361445783,0.271818181818182,0.329156626506024,0.2,0.0963855421686747
669212,"R","R",147,88.7767441860465,19.4883720930233,0.295604651162791,0.272448979591837,0.353220930232558,0.156462585034014,0.0697674418604651
669214,"L","L",3,93.4,14,0.364,0.233333333333333,0.363,0,0
669214,"L","R",2,73.7,23,0.906,0.45,0.846,0,0
669270,"R","L",96,88.6826666666667,6.82666666666667,0.315933333333333,0.3171875,0.37192,0.166666666666667,0.0666666666666667
669270,"R","R",159,90.0643564356436,7.16666666666667,0.307079207920792,0.366352201257862,0.342920792079208,0.150943396226415,0.0594059405940594
669276,"L","L",77,85.8137254901961,17.6862745098039,0.272745098039216,0.172727272727273,0.291666666666667,0.0649350649350649,0.0196078431372549
669276,"L","R",123,89.0111111111111,18.0617283950617,0.315827160493827,0.297560975609756,0.361604938271605,0.130081300813008,0.0740740740740741
669302,"R","L",348,89.8803571428571,14.5178571428571,0.327491071428571,0.260488505747126,0.359017857142857,0.100574712643678,0.0491071428571429
669302,"R","R",418,90.3176848874598,13.6173633440514,0.341900321543408,0.338277511961723,0.390813504823151,0.165071770334928,0.0707395498392283
669330,"R","L",184,85.2066176470588,18.1470588235294,0.264941176470588,0.255163043478261,0.303176470588235,0.141304347826087,0.0588235294117647
669330,"R","R",240,89.6088397790055,18.9779005524862,0.300077348066298,0.341458333333333,0.364375690607735,0.175,0.0883977900552486
669358,"R","L",45,90.8814814814815,18.4814814814815,0.335148148148148,0.294444444444444,0.419037037037037,0.155555555555556,0.111111111111111
669358,"R","R",72,91.256,8.46,0.35068,0.38125,0.38396,0.194444444444444,0.06
669373,"L","L",104,86.2857142857143,6.61038961038961,0.288272727272727,0.304326923076923,0.294012987012987,0.105769230769231,0.038961038961039
669373,"L","R",374,89.9995652173913,13.3116883116883,0.320265217391304,0.298930481283422,0.361886956521739,0.128342245989305,0.0608695652173913
669395,"R","L",122,85.422972972973,12.0810810810811,0.306837837837838,0.29672131147541,0.340905405405405,0.0655737704918033,0.0540540540540541
669395,"R","R",166,86.5930693069307,12.9306930693069,0.283059405940594,0.293975903614458,0.321128712871287,0.114457831325301,0.0594059405940594
669424,"R","L",100,87.6840579710145,16.8405797101449,0.268115942028986,0.294,0.294,0.13,0.0434782608695652
669424,"R","R",104,84.4953125,18.546875,0.253390625,0.31875,0.277015625,0.0865384615384615,0.046875
669432,"L","L",111,83.8830769230769,5.58461538461538,0.335753846153846,0.268018018018018,0.358046153846154,0.0900900900900901,0.0307692307692308
669432,"L","R",366,89.0779527559055,13.7204724409449,0.351259842519685,0.387431693989071,0.403322834645669,0.19672131147541,0.0748031496062992
669456,"R","L",356,90.8829787234042,8.77021276595745,0.361276595744681,0.267977528089888,0.400970212765957,0.112359550561798,0.0680851063829787
669456,"R","R",437,88.4872131147541,9.57704918032787,0.312695081967213,0.284096109839817,0.344275409836066,0.107551487414188,0.0655737704918033
669459,"L","L",67,86.28125,9.29166666666667,0.295541666666667,0.23955223880597,0.337020833333333,0.0746268656716418,0.0833333333333333
669459,"L","R",84,87.7732142857143,16.8214285714286,0.308196428571429,0.320238095238095,0.335482142857143,0.107142857142857,0.0714285714285714
669461,"L","L",40,88.936,4.64,0.29,0.31625,0.316,0.025,0.08
669461,"L","R",121,90.6449438202247,17.8089887640449,0.34023595505618,0.421074380165289,0.403157303370787,0.247933884297521,0.0898876404494382
669467,"R","L",190,88.0267973856209,-7.53846153846154,0.269967320261438,0.280263157894737,0.284843137254902,0.0842105263157895,0.0326797385620915
669467,"R","R",265,90.0625,-0.313513513513514,0.342586956521739,0.354905660377358,0.350663043478261,0.116981132075472,0.0217391304347826
669618,"R","L",65,91.8244444444444,14.6888888888889,0.260511111111111,0.290769230769231,0.329644444444444,0.123076923076923,0.133333333333333
669618,"R","R",81,90.1892857142857,16.1607142857143,0.361017857142857,0.307407407407407,0.437053571428571,0.160493827160494,0.0892857142857143
669622,"R","L",30,89.8695652173913,2.17391304347826,0.403173913043478,0.383333333333333,0.468173913043478,0.1,0.130434782608696
669622,"R","R",48,84.8642857142857,4.25,0.287892857142857,0.297916666666667,0.325357142857143,0.125,0.0714285714285714
669674,"L","L",59,90.0279069767442,5.69767441860465,0.420162790697674,0.556779661016949,0.471511627906977,0.322033898305085,0.0930232558139535
669674,"L","R",121,86.0898876404494,19.5056179775281,0.25861797752809,0.244628099173554,0.301022471910112,0.15702479338843,0.0561797752808989
669711,"R","L",17,92.0142857142857,8.42857142857143,0.162857142857143,0.123529411764706,0.165,0,0
669711,"R","R",31,81.3181818181818,19.5,0.244954545454545,0.340322580645161,0.291318181818182,0.129032258064516,0.0454545454545455
669713,"R","L",47,80.6823529411765,15.2647058823529,0.222588235294118,0.178723404255319,0.223735294117647,0.0425531914893617,0.0294117647058824
669713,"R","R",85,84.8945454545455,13.8181818181818,0.259709090909091,0.311764705882353,0.286781818181818,0.152941176470588,0.0545454545454545
669742,"R","L",1,90.8,13,0.923,0.9,0.905,0,0
669742,"R","R",1,70.6,70,0,0,0,0,0
669804,"R","L",17,89.3230769230769,27.1538461538462,0.246230769230769,0.347058823529412,0.326615384615385,0.176470588235294,0.0769230769230769
669804,"R","R",37,93.2,16.2142857142857,0.318964285714286,0.266216216216216,0.341071428571429,0.108108108108108,0.0714285714285714
669854,"R","L",14,88.2666666666667,9.22222222222222,0.402111111111111,0.407142857142857,0.469222222222222,0.142857142857143,0.111111111111111
669854,"R","R",18,89.8181818181818,21.2727272727273,0.391454545454545,0.416666666666667,0.500090909090909,0.277777777777778,0.181818181818182
669912,"L","L",79,82.2966101694915,6.50847457627119,0.28435593220339,0.380379746835443,0.293932203389831,0.139240506329114,0.0338983050847458
669912,"L","R",128,90.7663043478261,14.0869565217391,0.33570652173913,0.3765625,0.382847826086956,0.15625,0.0652173913043478
669920,"R","L",147,89.5018867924528,11.2169811320755,0.368377358490566,0.429251700680272,0.449783018867925,0.251700680272109,0.132075471698113
669920,"R","R",174,89.4276119402985,-1.63432835820896,0.312962686567164,0.354885057471264,0.323014925373134,0.114942528735632,0.0298507462686567
669923,"R","L",284,88.7742105263158,14.1937172774869,0.300078947368421,0.255457746478873,0.336610526315789,0.0880281690140845,0.0736842105263158
669923,"R","R",259,88.7984210526316,7.69473684210526,0.324263157894737,0.372007722007722,0.370557894736842,0.158301158301158,0.0947368421052632
669935,"R","L",13,97.3285714285714,-1.42857142857143,0.438142857142857,0.546153846153846,0.406857142857143,0,0
669935,"R","R",25,90.53125,3.9375,0.3671875,0.4,0.4308125,0.2,0.0625
669952,"R","L",211,86.0391025641026,12.6942675159236,0.301237179487179,0.324407582938389,0.317371794871795,0.151658767772512,0.0384615384615385
669952,"R","R",231,88.5867469879518,15.8313253012048,0.338722891566265,0.354329004329004,0.370240963855422,0.116883116883117,0.0602409638554217
670032,"R","L",3,101.7,24.3333333333333,0.364333333333333,1.33333333333333,0.603333333333333,2,0.333333333333333
670032,"R","R",3,91.2,25.3333333333333,0.361,0.3,0.384666666666667,0,0
670036,"R","L",87,84.7375,14.0892857142857,0.354910714285714,0.342528735632184,0.435910714285714,0.264367816091954,0.107142857142857
670036,"R","R",133,86.9481012658228,18.8987341772152,0.30320253164557,0.287593984962406,0.34146835443038,0.135338345864662,0.0506329113924051
670046,"L","L",14,86.1125,17.5,0.308625,0.317857142857143,0.293375,0.0714285714285714,0
