"batter","player_name","stand","p_throws","events","avg_launch_speed","avg_launch_angle","xba","woba","xwoba","iso","brl_pct"
672779,"Marcano, Tucupita","L","L",52,78.2078947368421,10.3157894736842,0.245078947368421,0.281730769230769,0.257263157894737,0.0769230769230769,0.0263157894736842
672779,"Marcano, Tucupita","L","R",125,83.7154761904762,9.01190476190476,0.226488095238095,0.252,0.233714285714286,0.096,0.0119047619047619
672820,"Sosa, Lenyn","R","L",8,84.875,12.25,0.228,0,0.22125,0,0
672820,"Sosa, Lenyn","R","R",28,86.9842105263158,4.31578947368421,0.300421052631579,0.2375,0.374578947368421,0.142857142857143,0.105263157894737
672832,"Pineda, Israel","R","L",2,98.9,-13,0.22,0,0.202,0,0
672832,"Pineda, Israel","R","R",12,86.88,11.2,0.1938,0.133333333333333,0.1882,0,0
673237,"Diaz, Yainer","R","L",2,87.15,34,0.064,0,0.0585,0,0
673237,"Diaz, Yainer","R","R",7,97.05,18.75,0.325,0.278571428571429,0.46275,0.142857142857143,0.25
673357,"Robert Jr., Luis","R","L",86,88.7784615384615,8.73846153846154,0.3928,0.402906976744186,0.439369230769231,0.13953488372093,0.107692307692308
673357,"Robert Jr., Luis","R","R",314,89.4481171548117,10.326359832636,0.319845188284519,0.320859872611465,0.368393305439331,0.133757961783439,0.0753138075313808
673490,"Kim, Ha-Seong","R","L",189,88.8514084507042,14.0070422535211,0.318415492957746,0.33994708994709,0.334154929577465,0.105820105820106,0.0352112676056338
673490,"Kim, Ha-Seong","R","R",395,84.7093189964158,16.4071428571429,0.296197132616487,0.310759493670886,0.323344086021505,0.121518987341772,0.046594982078853
673548,"Suzuki, Seiya","R","L",117,91.3470588235294,13.4823529411765,0.349776470588235,0.383760683760684,0.400105882352941,0.188034188034188,0.105882352941176
673548,"Suzuki, Seiya","R","R",326,88.8825870646766,10.2610837438424,0.332194029850746,0.344478527607362,0.389940298507463,0.141104294478528,0.104477611940299
673962,"Jung, Josh","R","L",38,86.696,14.12,0.40268,0.360526315789474,0.536,0.289473684210526,0.16
673962,"Jung, Josh","R","R",64,84.6235294117647,14.4411764705882,0.354441176470588,0.2296875,0.387558823529412,0.15625,0.0588235294117647
675656,"Smith, Kevin","R","L",55,85.474358974359,10.1794871794872,0.256282051282051,0.32,0.300307692307692,0.181818181818182,0.0512820512820513
675656,"Smith, Kevin","R","R",97,84.9126984126984,16.1111111111111,0.266650793650794,0.196907216494845,0.30568253968254,0.0721649484536082,0.0952380952380952
675986,"Smith-Njigba, Canaan","L","R",7,93.28,0.6,0.2164,0.378571428571429,0.2804,0.142857142857143,0.2
676369,"Velázquez, Nelson","R","L",82,90.9214285714286,9.92857142857143,0.357214285714286,0.337804878048781,0.522071428571429,0.219512195121951,0.214285714285714
676369,"Velázquez, Nelson","R","R",124,88.252,13.5866666666667,0.3016,0.282661290322581,0.33584,0.104838709677419,0.08
676391,"Clement, Ernie","R","L",83,84.8597014925373,11.8059701492537,0.270611940298507,0.229518072289157,0.28244776119403,0.0240963855421687,0.0447761194029851
676391,"Clement, Ernie","R","R",96,82.0753424657534,10.1643835616438,0.275780821917808,0.234895833333333,0.289917808219178,0.0208333333333333,0.0273972602739726
676475,"Burleson, Alec","L","L",3,81.05,-29.5,0.443,0.6,0.416,0,0
