batter,player_name,stand,p_throws,events,avg_launch_speed,avg_launch_angle,xba,woba,xwoba,iso,brl_pct
596129,"Vogelbach, Daniel",L,R,155,92.90752688172043,13.505376344086022,0.33640860215053764,0.33483870967741935,0.36966666666666664,0.11612903225806452,0.053763440860215055
596142,"Sánchez, Gary",R,L,26,96.1842105263158,17.36842105263158,0.4158421052631579,0.3769230769230769,0.5875789473684211,0.46153846153846156,0.21052631578947367
596142,"Sánchez, Gary",R,R,61,86.15,14.833333333333334,0.2891111111111111,0.2934426229508197,0.3342777777777778,0.18032786885245902,0.08333333333333333
596146,"Kepler, Max",L,L,29,86.06315789473685,13.368421052631579,0.248,0.2793103448275862,0.28157894736842104,0.20689655172413793,0.10526315789473684
596146,"Kepler, Max",L,R,152,91.70857142857143,14.038095238095238,0.3246476190476191,0.3161184210526316,0.3983047619047619,0.19078947368421054,0.09523809523809523
596847,"Choi, Ji Man",L,L,8,98.25,-3.75,0.43,0.25,0.66475,0.375,0.25
596847,"Choi, Ji Man",L,R,24,91.13846153846154,13.153846153846153,0.41915384615384615,0.17291666666666666,0.5971538461538461,0.16666666666666666,0.3076923076923077
598265,"Bradley Jr., Jackie",L,L,36,82.975,-0.95,0.2235,0.20972222222222223,0.23945,0.05555555555555555,0
598265,"Bradley Jr., Jackie",L,R,77,88.95178571428572,6.035714285714286,0.264125,0.18116883116883117,0.3090357142857143,0.07792207792207792,0.07142857142857142
600301,"Motter, Taylor",R,L,11,98.33333333333333,23.5,0.4375,0.37272727272727274,0.44983333333333336,0.18181818181818182,0.16666666666666666
600301,"Motter, Taylor",R,R,11,89.51666666666667,19.5,0.24100000000000002,0.14545454545454545,0.2215,0,0
600303,"La Stella, Tommy",L,R,24,86.6125,19.1875,0.2526875,0.2520833333333333,0.2426875,0.041666666666666664,0
600869,"Candelario, Jeimer",L,R,205,88.88321678321678,13.062937062937063,0.3191188811188811,0.37170731707317073,0.3761258741258741,0.2146341463414634,0.06993006993006994
600869,"Candelario, Jeimer",R,L,96,88.07205882352942,18.16176470588235,0.2943676470588235,0.2953125,0.3105588235294118,0.07291666666666667,0.029411764705882353
602074,"Daza, Yonathan",R,L,22,83.38947368421053,12.157894736842104,0.24357894736842103,0.2772727272727273,0.24757894736842107,0.09090909090909091,0
602074,"Daza, Yonathan",R,R,58,82.92790697674418,14.651162790697674,0.27693023255813953,0.2939655172413793,0.2827906976744186,0.06896551724137931,0
602104,"Urías, Ramón",R,L,72,86.68913043478261,12.369565217391305,0.2832391304347826,0.2625,0.3001304347826087,0.08333333333333333,0.06521739130434782
602104,"Urías, Ramón",R,R,114,92.28285714285714,9.528571428571428,0.3812285714285714,0.3815789473684211,0.4344857142857143,0.13157894736842105,0.11428571428571428
605113,"Ahmed, Nick",R,L,72,82.58888888888889,11.314814814814815,0.2523518518518518,0.21944444444444444,0.2617777777777778,0.06944444444444445,0.018518518518518517
605113,"Ahmed, Nick",R,R,49,86.60333333333334,7.5,0.3125,0.36122448979591837,0.35363333333333336,0.14285714285714285,0.03333333333333333
605119,"Anderson, Brian",R,L,65,85.08648648648648,6.945945945945946,0.2638378378378378,0.2684615384615385,0.34624324324324324,0.1076923076923077,0.10810810810810811
605119,"Anderson, Brian",R,R,217,86.503125,8.671875,0.358546875,0.33940092165898617,0.41235937500000003,0.14746543778801843,0.1015625
605131,"Barnes, Austin",R,L,30,83.67368421052632,4.157894736842105,0.24342105263157895,0.18333333333333332,0.29310526315789476,0,0.05263157894736842
605131,"Barnes, Austin",R,R,66,83.31395348837209,6.767441860465116,0.2545813953488372,0.19393939393939394,0.2665581395348837,0.030303030303030304,0.023255813953488372
605137,"Bell, Josh",L,R,187,89.66356589147287,4.868217054263566,0.3387364341085271,0.30320855614973263,0.36748837209302326,0.10695187165775401,0.05426356589147287
605137,"Bell, Josh",R,L,89,89.13529411764706,10.705882352941176,0.3850588235294118,0.3404494382022472,0.45566666666666666,0.16853932584269662,0.13725490196078433
605141,"Betts, Mookie",R,L,82,94.27758620689656,21.43103448275862,0.33355172413793105,0.42865853658536585,0.4477931034482759,0.3170731707317073,0.15517241379310345
605141,"Betts, Mookie",R,R,248,91.79940476190477,19.071428571428573,0.34082738095238096,0.3657258064516129,0.4105238095238095,0.1814516129032258,0.09523809523809523
605170,"Caratini, Victor",L,R,81,93.06981132075472,9.90566037735849,0.3376037735849057,0.35432098765432096,0.37149056603773584,0.1111111111111111,0.07547169811320754
605170,"Caratini, Victor",R,L,21,92.65333333333334,5.466666666666667,0.2614666666666667,0.18571428571428572,0.24906666666666666,0,0
