pitcher,p_throws,stand,events,avg_launch_speed,avg_launch_angle,xba,woba,xwoba,iso,brl_pct
644364,R,R,11,77.9,8.285714285714286,0.318,0.18636363636363637,0.3078571428571429,0,0
644429,L,L,3,60.6,-83,0.189,0,0.17,0,0
644429,L,R,3,NA,NA,NA,0.4666666666666666,NA,0,NA
645261,R,L,28,76.41052631578947,16.894736842105264,0.15421052631578946,0.22857142857142856,0.18368421052631578,0.07142857142857142,0.05263157894736842
645261,R,R,21,92.21538461538462,8.76923076923077,0.40707692307692306,0.44285714285714284,0.4893076923076923,0.14285714285714285,0.07692307692307693
650556,R,L,10,88.21666666666667,17.166666666666668,0.22583333333333333,0.22999999999999998,0.3298333333333333,0,0.16666666666666666
650556,R,R,9,90.51428571428572,12.285714285714286,0.4024285714285714,0.5388888888888889,0.5515714285714286,0.4444444444444444,0.14285714285714285
650633,R,L,2,97.4,79,0.014,0,0.015,0,0
650633,R,R,19,81.43076923076923,2.6923076923076925,0.5128461538461538,0.3026315789473684,0.5702307692307692,0.05263157894736842,0.07692307692307693
650644,R,L,8,72.725,-12,0.398,0.4,0.47550000000000003,0,0
650644,R,R,11,88.8125,22.25,0.2315,0.37272727272727274,0.237875,0,0
650671,L,L,1,99.2,23,0.4,0,0.566,0,0
650893,L,L,3,83.3,-23,0.06,0.2333333333333333,0.057,0,0
650893,L,R,6,93.075,27,0.1885,0.45,0.33625,0.5,0.25
650895,R,L,3,84.25,55,0.09,0,0.17250000000000001,0,0
650895,R,R,8,80.03333333333333,-13.666666666666666,0.1,0.175,0.091,0,0
650911,L,L,3,52.1,28,0.329,0.2333333333333333,0.296,0,0
650911,L,R,7,89.05,7,0.21,0.09999999999999999,0.20074999999999998,0,0
650960,R,L,4,100.4,10.5,0.5445,0.9875,0.7464999999999999,1,0.5
650960,R,R,5,92.73333333333333,48,0.103,0.13999999999999999,0.18766666666666668,0,0
656061,R,L,5,89.45,-2.5,0.0915,0,0.10400000000000001,0,0
656061,R,R,7,85.41666666666667,-3.6666666666666665,0.4608333333333333,0.6428571428571429,0.6305000000000001,0.42857142857142855,0.16666666666666666
656222,L,L,3,NA,NA,NA,0,NA,0,NA
656222,L,R,11,91.2,11.666666666666666,0.3995,0.2909090909090909,0.5351666666666667,0.18181818181818182,0.3333333333333333
656271,L,L,3,70.3,-1,0.12,0,0.116,0,0
656271,L,R,12,94.3,25.666666666666668,0.464,0.2375,0.5943333333333334,0.08333333333333333,0.3333333333333333
656302,R,L,25,84.48461538461538,6.461538461538462,0.42153846153846153,0.2,0.40684615384615386,0,0
656302,R,R,17,86.14285714285714,21.428571428571427,0.08542857142857142,0.1764705882352941,0.0897142857142857,0,0
656353,L,L,2,79.95,-18,0.1085,0,0.10049999999999999,0,0
656353,L,R,14,84.78888888888889,23.666666666666668,0.46322222222222226,0.49642857142857144,0.5191111111111111,0.07142857142857142,0.1111111111111111
656354,L,L,6,94.48333333333333,23.5,0.652,0.6583333333333333,0.7348333333333333,0.16666666666666666,0.16666666666666666
656354,L,R,11,90.55,32.75,0.33549999999999996,0.39090909090909093,0.56475,0.2727272727272727,0.25
656420,R,L,5,83.14,29.6,0.0588,0.18,0.056799999999999996,0,0
656420,R,R,7,97.36666666666666,0.6666666666666666,0.5113333333333333,0.1285714285714286,0.47766666666666663,0,0
656529,L,L,4,91.875,-14.25,0.3435,0.3125,0.32375,0.25,0
656529,L,R,4,94.9,17,0.1,0,0.097,0,0
656546,R,L,6,89,28.166666666666668,0.37133333333333335,0.15,0.5158333333333334,0,0.16666666666666666
656546,R,R,17,91.16153846153846,26.846153846153847,0.2433076923076923,0.29411764705882354,0.301,0,0.15384615384615385
656557,R,L,6,96.23333333333333,5.666666666666667,0.6373333333333333,0.5,0.9056666666666666,0,0.3333333333333333
656557,R,R,13,88.3111111111111,18.444444444444443,0.3747777777777778,0.4269230769230769,0.3844444444444445,0.07692307692307693,0
656605,R,L,19,83.37692307692308,-17.307692307692307,0.27407692307692305,0.39473684210526316,0.2601538461538462,0,0
656605,R,R,22,87.82,16.533333333333335,0.3544,0.4159090909090909,0.39653333333333335,0.18181818181818182,0.06666666666666667
656629,R,L,9,91.12,36,0.3868,0.2777777777777778,0.5806,0.2222222222222222,0.2
656629,R,R,7,94.34,30.6,0.2504,0.19999999999999998,0.322,0,0
656638,R,L,4,99.8,6.666666666666667,0.36833333333333335,0.45,0.396,0,0
656638,R,R,11,85.88,17.2,0.3136,0.20909090909090908,0.328,0,0
656685,L,L,5,88.3,-10.8,0.2932,0.43,0.2862,0.2,0
656685,L,R,9,94.3,0.16666666666666666,0.4075,0.49444444444444446,0.42133333333333334,0.1111111111111111,0.16666666666666666
656686,R,L,6,89.4,-1.75,0.3115,0.4166666666666667,0.30525,0,0
656686,R,R,11,94.7,30.833333333333332,0.29,0.2090909090909091,0.44466666666666665,0.18181818181818182,0
656731,R,L,20,84.89333333333333,1.5333333333333334,0.3324,0.21,0.379,0.05,0.06666666666666667
656731,R,R,16,90.61,6.9,0.3523,0.20625,0.3358,0.0625,0
656756,L,L,7,71.58333333333333,-0.8333333333333334,0.36933333333333335,0.29285714285714287,0.354,0,0
656756,L,R,30,90.14761904761905,13.142857142857142,0.2320952380952381,0.2783333333333333,0.23266666666666666,0.03333333333333333,0
656793,R,L,10,89.22500000000001,6,0.31325000000000003,0.41000000000000003,0.288125,0.2,0
656793,R,R,17,94.19166666666666,15.5,0.2535833333333333,0.31176470588235294,0.26458333333333334,0.11764705882352941,0
656794,L,L,7,82.375,-3.25,0.3365,0.1285714285714286,0.3365,0,0
656794,L,R,11,81.85555555555555,34.333333333333336,0.35655555555555557,0.5545454545454546,0.41977777777777775,0.2727272727272727,0.1111111111111111
656803,R,L,2,90.6,51,0.017,0,0.022,0,0
656803,R,R,3,95.1,15.5,0.2125,0.5333333333333333,0.20700000000000002,0,0
656849,L,L,5,62.6,-27,0.031,0.13999999999999999,0.028,0,0
656849,L,R,10,90.18888888888888,8.88888888888889,0.3478888888888889,0.375,0.36922222222222223,0.1,0.1111111111111111
656876,R,L,12,88.03636363636363,15.545454545454545,0.2680909090909091,0.3416666666666667,0.272,0.16666666666666666,0.09090909090909091
656876,R,R,25,94.9578947368421,16.42105263157895,0.3851578947368421,0.296,0.5472631578947369,0.24,0.2631578947368421
656887,R,L,12,75.8,2.2857142857142856,0.18,0.35416666666666663,0.19442857142857142,0.08333333333333333,0
656887,R,R,2,105.2,-17,0.206,0.35,0.185,0,0
656945,L,L,4,91.35,-23.5,0.151,0,0.14450000000000002,0,0
656945,L,R,8,90.575,11.25,0.26375,0.425,0.27425,0.375,0
656954,L,L,1,94.4,32,0.106,0,0.178,0,0
656954,L,R,2,94.9,-1,0.357,0,0.356,0,0
656986,L,L,8,91.56,9.6,0.4026,0.2875,0.389,0,0
656986,L,R,6,89.36666666666667,25,0.21716666666666667,0.3333333333333333,0.2543333333333333,0.5,0
657006,L,L,9,95.14,26.4,0.1966,0.35555555555555557,0.221,0,0
657006,L,R,29,87.15714285714286,1.1428571428571428,0.31595238095238093,0.27241379310344827,0.30533333333333335,0,0
657024,R,L,5,81.62,-5,0.2954,0.18,0.2818,0,0
657024,R,R,3,94,53.5,0.01,0,0.0135,0,0
657044,R,L,4,90.925,15.75,0.203,0.225,0.20325,0,0
657044,R,R,3,104.6,16,0.571,0.5333333333333333,0.654,0.6666666666666666,0
657093,R,L,9,86.38571428571429,1.1428571428571428,0.2752857142857143,0.17777777777777778,0.33571428571428574,0,0.14285714285714285
657093,R,R,7,88.75,14,0.41333333333333333,0.7142857142857143,0.4683333333333333,0.2857142857142857,0.16666666666666666
657140,R,L,21,91.7,22,0.27692307692307694,0.1357142857142857,0.30815384615384617,0.047619047619047616,0
657140,R,R,21,86.21818181818182,5.454545454545454,0.2350909090909091,0.2976190476190476,0.22018181818181817,0.047619047619047616,0
657240,R,L,5,95.7,9.6,0.4714,0.43,0.47040000000000004,0.2,0
657240,R,R,9,87.9,5.428571428571429,0.29014285714285715,0.1388888888888889,0.38442857142857145,0.1111111111111111,0.14285714285714285
657277,R,L,24,89.36842105263158,-3,0.3288421052631579,0.18541666666666667,0.3786842105263158,0.125,0.15789473684210525
657277,R,R,28,84.18636363636364,1.8636363636363635,0.30227272727272725,0.23750000000000002,0.3195,0.03571428571428571,0.045454545454545456
657376,R,L,4,87.7,2,0.147,0.175,0.145,0,0
657376,R,R,11,91.4888888888889,-4.222222222222222,0.2931111111111111,0.24545454545454545,0.37,0.2727272727272727,0.1111111111111111
657508,R,L,5,90.15,22.5,0.7969999999999999,0.32,1.0965,0,0.5
657508,R,R,4,91.1,32.666666666666664,0.183,0,0.20533333333333334,0,0
657612,L,L,6,87.35,33.333333333333336,0.2688333333333333,0.45,0.26966666666666667,0,0
657612,L,R,2,97.9,-4,0.354,0.45,0.331,0,0
657746,R,L,18,81.17857142857143,8.714285714285714,0.35528571428571426,0.37777777777777777,0.4297142857142857,0.16666666666666666,0.07142857142857142
657746,R,R,23,85.30909090909091,21.454545454545453,0.30436363636363634,0.22608695652173913,0.39372727272727276,0.13043478260869565,0.09090909090909091
658648,R,L,2,104,27,0.837,1,1.641,1.5,1
658648,R,R,3,98,26,0.4425,0.3,0.4555,0,0
659275,R,L,7,94.92,26.2,0.27999999999999997,0.2785714285714286,0.4374,0.14285714285714285,0.4
659275,R,R,8,59.7,13.5,0.28300000000000003,0.3125,0.2545,0,0
660271,R,L,19,91.71818181818182,5,0.519090909090909,0.5368421052631579,0.5935454545454546,0.2631578947368421,0.18181818181818182
660271,R,R,20,86.76363636363637,13.909090909090908,0.29609090909090907,0.1975,0.3108181818181818,0.05,0
660623,R,L,10,85.88,-14.2,0.3874,0.41,0.367,0,0
660623,R,R,8,92.7,1,0.5437142857142857,0.63125,0.7712857142857142,0.5,0.2857142857142857
660730,R,L,1,NA,NA,NA,0,NA,0,NA
660730,R,R,12,89.3,26.11111111111111,0.22311111111111112,0.4625,0.34855555555555556,0.3333333333333333,0.1111111111111111
660761,L,L,4,94.375,27.5,0.20575000000000002,0,0.2735,0,0
660761,L,R,15,83.78888888888889,17.666666666666668,0.34488888888888886,0.33,0.33511111111111114,0.06666666666666667,0
660813,R,L,3,80.25,3.5,0.2915,0,0.2695,0,0
660813,R,R,7,83.94,-0.4,0.099,0.19999999999999998,0.098,0,0
660896,R,L,3,76.44999999999999,27,0.7675,0.8333333333333334,0.75,0,0
660896,R,R,7,81.825,9,0.1235,0.09999999999999999,0.11125,0,0
661269,R,L,19,87.99230769230769,25.23076923076923,0.24361538461538462,0.4394736842105263,0.255,0.15789473684210525,0.07692307692307693
661269,R,R,22,93.13571428571429,15.642857142857142,0.26357142857142857,0.42045454545454547,0.2850714285714286,0.22727272727272727,0.07142857142857142
661383,R,L,4,82.03333333333333,-9.666666666666666,0.17800000000000002,0,0.16666666666666666,0,0
661383,R,R,15,81.47272727272727,10.545454545454545,0.26363636363636367,0.3933333333333333,0.2851818181818182,0.2,0.09090909090909091
661395,R,L,10,89.5375,-2.25,0.276125,0.485,0.325875,0.4,0
661395,R,R,11,86.775,-2.25,0.40449999999999997,0.19545454545454546,0.38425,0.09090909090909091,0
661403,R,L,4,90.05,11.5,0.63425,0.95,0.7875,0.75,0.25
661403,R,R,7,99.36666666666667,17.666666666666668,0.5906666666666667,0.22857142857142856,0.618,0,0
662253,R,L,5,89.4,38,0.014,0.13999999999999999,0.019,0,0
662253,R,R,6,112.3,35,0.837,0.3333333333333333,1.744,0.5,1
663158,R,L,8,88.92,15.6,0.2582,0.0875,0.2716,0,0
663158,R,R,10,93.43333333333334,14.333333333333334,0.49233333333333335,0.5,0.6523333333333333,0.3,0.3333333333333333
663423,R,L,8,96.54,39.2,0.3002,0.2875,0.2928,0,0
663423,R,R,9,90.11428571428571,42.714285714285715,0.24457142857142858,0.17777777777777778,0.3067142857142857,0,0
663432,R,L,6,83.475,-4,0.13774999999999998,0.15,0.17275000000000001,0,0
663432,R,R,5,82.425,9.25,0.40375,0.36,0.39475,0,0
663455,L,L,2,99.3,27,0.483,0.35,0.806,0,1
663455,L,R,2,66.9,-25,0.037,0,0.033,0,0
663460,L,L,1,103,-1,0.409,0.9,0.374,0,0
663460,L,R,6,88.775,33.5,0.26925,0.5333333333333333,0.27725,0,0
663465,L,L,3,98.63333333333333,8,0.478,0.9666666666666667,0.722,1,0.3333333333333333
663465,L,R,9,88.82857142857142,6.571428571428571,0.542,0.46111111111111114,0.5595714285714286,0.4444444444444444,0
663474,R,L,11,83.7125,1.375,0.2225,0.25,0.217125,0,0
663474,R,R,17,86.02222222222223,18,0.30666666666666664,0.2823529411764706,0.347,0.11764705882352941,0.1111111111111111
663531,L,L,1,92,5,0.457,0.9,0.45,0,0
663531,L,R,6,91.975,14.25,0.37625000000000003,0.11666666666666665,0.3585,0,0
663554,R,L,17,85.81428571428572,12.214285714285714,0.21964285714285714,0.2529411764705882,0.28435714285714286,0.17647058823529413,0.07142857142857142
663554,R,R,28,93.412,17.32,0.35992,0.44107142857142856,0.44676,0.25,0.12
663556,L,L,5,94.1,5,0.403,0.32,0.363,0,0
663556,L,R,33,89.275,6.9375,0.271875,0.2863636363636364,0.3520625,0.12121212121212122,0.0625
663559,L,L,7,87.02,25.2,0.3378,0.5428571428571428,0.42919999999999997,0.42857142857142855,0.2
663559,L,R,12,96.27,19.3,0.3322,0.29583333333333334,0.4292,0.25,0.1
663574,R,L,5,88.03333333333333,10,0.3866666666666667,0.18,0.3736666666666667,0,0
663574,R,R,10,93.13333333333333,16.166666666666668,0.5135,0.36,0.6073333333333333,0.3,0.16666666666666666
663738,L,R,25,95.12941176470588,27.294117647058822,0.3951176470588235,0.498,0.5157058823529411,0.4,0.23529411764705882
663765,R,L,4,90.33333333333333,22,0.17300000000000001,0,0.16899999999999998,0,0
663765,R,R,6,101.16666666666666,-1.6666666666666667,0.4646666666666667,0.4166666666666667,0.42933333333333334,0,0
663776,L,L,4,81.875,38.5,0.115,0,0.11674999999999999,0,0
663776,L,R,14,91.14,25.8,0.461,0.34285714285714286,0.4396,0,0
663804,R,L,6,84.275,7.5,0.5085,0.775,0.56075,0.16666666666666666,0.25
663804,R,R,15,93.98333333333333,1.6666666666666667,0.38375,0.5366666666666667,0.38616666666666666,0.3333333333333333,0
663855,R,L,2,90.55000000000001,3,0.067,0,0.06949999999999999,0,0
663855,R,R,4,59.2,8,0.186,0.175,0.167,0,0
663903,R,L,4,93.73333333333333,40.333333333333336,0.48,0.9875,0.7816666666666666,1,0.6666666666666666
663903,R,R,13,89.81111111111112,2.111111111111111,0.2521111111111111,0.33076923076923076,0.23922222222222222,0,0
663978,R,L,9,97.01666666666667,15,0.4543333333333333,0.35555555555555557,0.5045000000000001,0.2222222222222222,0
663978,R,R,11,83.88,-2.6,0.2995,0.4409090909090909,0.2898,0.09090909090909091,0
663986,R,L,4,83.625,14.75,0.12050000000000001,0.225,0.12050000000000001,0,0
663986,R,R,7,85.26666666666667,27.166666666666668,0.1295,0.1285714285714286,0.1425,0,0
664062,R,L,14,84.93333333333334,24.444444444444443,0.3138888888888889,0.43214285714285716,0.31133333333333335,0.07142857142857142,0
664062,R,R,19,84.56,7,0.28846666666666665,0.24473684210526317,0.3127333333333333,0.05263157894736842,0.06666666666666667
664076,L,L,3,80,-2,0.4285,0.5333333333333333,0.389,0,0
664076,L,R,2,58.8,28,0.511,0.45,0.46,0,0
664092,R,L,2,59.3,-17,0.1885,0.125,0.19,0,0
664092,R,R,11,92.34444444444445,23.666666666666668,0.38255555555555554,0.3409090909090909,0.4108888888888889,0.09090909090909091,0.1111111111111111
664123,R,L,3,69.25,20.5,0.09,0,0.089,0,0
664123,R,R,7,75.5,10.333333333333334,0.23166666666666666,0.1285714285714286,0.20866666666666667,0,0
664141,R,L,16,88.35555555555555,18.555555555555557,0.19555555555555557,0.378125,0.2368888888888889,0.0625,0
664141,R,R,23,85.4125,16.25,0.33618750000000003,0.4043478260869565,0.4113125,0.13043478260869565,0.0625
664199,R,L,4,87.3,19.666666666666668,0.10666666666666666,0,0.101,0,0
664199,R,R,6,88.04,27.8,0.215,0.3333333333333333,0.3272,0.5,0.2
664208,R,L,8,86,3.6666666666666665,0.43233333333333335,0.2875,0.4146666666666667,0,0
664208,R,R,6,91.06666666666666,29.666666666666668,0.6960000000000001,0.38333333333333336,0.9083333333333333,0.3333333333333333,0.3333333333333333
664285,L,L,13,89.475,3.875,0.203125,0.24615384615384614,0.20325,0,0
664285,L,R,26,84.02666666666667,-24.666666666666668,0.1758,0.23846153846153845,0.1712,0,0
664294,R,L,7,81.8,60,0.023,0.3,0.021,0,0
664294,R,R,13,90.1625,34.5,0.332,0.36153846153846153,0.492375,0.46153846153846156,0.25
664299,R,L,14,90.8,19.333333333333332,0.3095,0.22857142857142856,0.395,0,0.16666666666666666
664299,R,R,4,102,42,0.151,0,0.293,0,0
664337,R,L,10,90.6,-3.2857142857142856,0.38785714285714284,0.355,0.38785714285714284,0.1,0
664337,R,R,11,91.12857142857143,25.857142857142858,0.20842857142857144,0.2409090909090909,0.21242857142857144,0.09090909090909091,0
664353,R,L,8,83.75714285714285,21,0.17885714285714285,0.26875,0.23,0.125,0.14285714285714285
664353,R,R,10,87.58888888888889,22.666666666666668,0.2571111111111111,0.29,0.33444444444444443,0.3,0.1111111111111111
664584,R,L,4,86.73333333333333,-8.333333333333334,0.31066666666666665,0.45,0.2836666666666667,0,0
664584,R,R,9,82.28333333333333,3,0.38516666666666666,0.5166666666666667,0.37416666666666665,0.1111111111111111,0
664747,R,L,5,83.26,7.4,0.1024,0,0.1004,0,0
664747,R,R,8,90.875,27.5,0.14225,0.3125,0.15525,0,0
664776,R,L,3,103.05,6.5,0.497,0.4166666666666667,0.733,0.3333333333333333,0.5
664776,R,R,10,85.03333333333333,-8.333333333333334,0.277,0.22999999999999998,0.2683333333333333,0,0
664854,R,L,2,83.3,62,0.011,0,0.01,0,0
664854,R,R,5,64.65,-37.5,0.154,0,0.14750000000000002,0,0
664875,R,L,4,89.15,-24.5,0.113,0,0.10149999999999999,0,0
664875,R,R,8,80.53333333333333,-8.833333333333334,0.3358333333333333,0.2,0.33,0,0
664948,L,L,3,88.4,2.6666666666666665,0.322,0.3,0.298,0,0
664948,L,R,4,96.85,8.5,0.7170000000000001,0.45,0.7015,0,0
665621,R,L,4,94.8,38.666666666666664,0.39699999999999996,0,0.746,0,0.6666666666666666
665621,R,R,11,87.825,13.125,0.33187500000000003,0.3090909090909091,0.439875,0,0.125
665665,L,L,10,87.58571428571429,-1.4285714285714286,0.30157142857142855,0.25,0.28314285714285714,0,0
665665,L,R,21,86.10666666666667,7,0.26566666666666666,0.3214285714285714,0.294,0.047619047619047616,0.06666666666666667
666120,R,L,7,81.2,33.333333333333336,0.3716666666666667,0.6071428571428571,0.357,0.14285714285714285,0
666120,R,R,9,83.94285714285714,4.142857142857143,0.15228571428571427,0.25555555555555554,0.1402857142857143,0,0
666157,L,L,3,56.9,1,0.134,0.2333333333333333,0.121,0,0
666157,L,R,21,83.14285714285714,0.5714285714285714,0.32971428571428574,0.5547619047619048,0.3554285714285714,0.3333333333333333,0.07142857142857142
666159,R,L,10,86.15555555555555,-4.333333333333333,0.3441111111111111,0,0.33311111111111114,0,0
666159,R,R,9,92.075,34.875,0.291625,0.2222222222222222,0.493,0.3333333333333333,0.375
666168,R,L,3,NA,NA,NA,0.2333333333333333,NA,0,NA
666168,R,R,2,NA,NA,NA,0.35,NA,0,NA
666200,L,L,4,NA,NA,NA,0,NA,0,NA
666200,L,R,14,92.56,35.8,0.31420000000000003,0.22857142857142856,0.3578,0.14285714285714285,0
666201,R,L,10,90.4,22.5,0.2195,0.3,0.2395,0,0
666201,R,R,13,86.3875,19.5,0.175375,0.05384615384615384,0.161875,0,0
666204,R,L,4,96.36666666666666,18,0.26766666666666666,0.3125,0.4156666666666667,0.25,0.3333333333333333
666204,R,R,8,94.5,8.5,0.3546666666666667,0.3125,0.4131666666666666,0,0.16666666666666666
666374,R,L,8,88.46,-5.2,0.3524,0.225,0.358,0,0
666374,R,R,13,99.97777777777777,4.222222222222222,0.4434444444444444,0.34615384615384615,0.5294444444444444,0.23076923076923078,0.1111111111111111
666808,R,L,10,92.57142857142857,-0.14285714285714285,0.39157142857142857,0.735,0.46185714285714285,0.4,0.14285714285714285
666808,R,R,15,69.44,-11.7,0.302,0.10666666666666666,0.3035,0,0
667427,R,L,8,98.76,-11.8,0.3172,0.3125,0.2998,0,0
667427,R,R,9,98.78333333333333,11.833333333333334,0.35150000000000003,0.5333333333333333,0.45366666666666666,0.2222222222222222,0.16666666666666666
667463,L,L,3,91.86666666666667,2.3333333333333335,0.26,0,0.263,0,0
667463,L,R,13,74.35000000000001,-6.111111111111111,0.24500000000000002,0.34615384615384615,0.236875,0.07692307692307693,0
667465,L,L,1,NA,NA,NA,0.7,NA,0,NA
667465,L,R,13,91.99090909090908,13.818181818181818,0.38545454545454544,0.4307692307692308,0.5039090909090909,0.46153846153846156,0.18181818181818182
668676,R,L,22,95.76315789473684,24.894736842105264,0.39831578947368423,0.475,0.5426842105263158,0.3181818181818182,0.2631578947368421
668676,R,R,22,87.17058823529412,7.235294117647059,0.2731176470588235,0.09772727272727273,0.28994117647058826,0.045454545454545456,0
668881,R,L,10,97.06,4.6,0.5738,0.43,0.6652,0.3,0.2
668881,R,R,11,95.28571428571429,38.857142857142854,0.2582857142857143,0.29545454545454547,0.495,0.36363636363636365,0.2857142857142857
669022,L,L,3,83.8,-7,0.123,0.4666666666666666,0.115,0,0
669022,L,R,17,94.77142857142857,10.357142857142858,0.36842857142857144,0.24411764705882352,0.4362857142857143,0.23529411764705882,0.07142857142857142
669060,R,L,5,87.5,-1.3333333333333333,0.379,0.57,0.37533333333333335,0.2,0
669060,R,R,12,93.30909090909091,24.181818181818183,0.3799090909090909,0.31666666666666665,0.4902727272727273,0.25,0.09090909090909091
669145,L,L,4,92.15,4.5,0.357,0.175,0.3395,0,0
669145,L,R,13,88.43333333333334,16.666666666666668,0.3075555555555555,0.3153846153846154,0.3218888888888889,0.15384615384615385,0.1111111111111111
669203,R,L,19,92.40833333333333,8,0.354,0.38421052631578945,0.3556666666666667,0.10526315789473684,0
669203,R,R,28,86.4875,14.5,0.297375,0.15357142857142858,0.3614375,0.10714285714285714,0.1875
669211,L,L,10,92.18333333333334,13.5,0.2525,0.125,0.31466666666666665,0.1,0.16666666666666666
669211,L,R,9,79.65555555555555,-7.222222222222222,0.1912222222222222,0.2,0.1978888888888889,0,0
669212,R,L,8,92.75,11.833333333333334,0.365,0.25,0.46166666666666667,0.375,0.16666666666666666
669212,R,R,10,88.45,13.666666666666666,0.2528333333333333,0.16,0.26166666666666666,0,0
669302,R,L,17,90.9909090909091,14.818181818181818,0.26481818181818184,0.2235294117647059,0.2767272727272727,0.17647058823529413,0
669302,R,R,23,84.6125,10.9375,0.2171875,0.2565217391304348,0.2455,0,0.0625
669330,R,L,5,96.66666666666667,10.666666666666666,0.5626666666666666,0.72,0.8929999999999999,0.6,0.3333333333333333
669330,R,R,5,90.66666666666667,3.3333333333333335,0.33333333333333337,0.32,0.47300000000000003,0,0.3333333333333333
669373,L,L,7,74.15,-24.333333333333332,0.20483333333333334,0.38571428571428573,0.18983333333333333,0,0
669373,L,R,36,95.092,14.92,0.38508,0.31805555555555554,0.46612,0.1388888888888889,0.12
669395,R,L,3,89.56666666666666,30.333333333333332,0.48500000000000004,0.3,0.4703333333333333,0,0
669395,R,R,9,92.625,35.5,0.32,0.1388888888888889,0.542,0.1111111111111111,0.5
669424,R,L,7,82.15,24.333333333333332,0.2848333333333333,0.4142857142857143,0.4428333333333333,0.42857142857142855,0.16666666666666666
669424,R,R,6,75.2,10.75,0.1315,0.26666666666666666,0.1255,0,0
669432,L,L,3,85.65,-0.5,0.2625,0.3,0.264,0,0
669432,L,R,19,88.03125,14.0625,0.3440625,0.35789473684210527,0.368375,0.10526315789473684,0
669456,R,L,16,89.68,25.7,0.2961,0.3,0.3601,0.125,0
669456,R,R,21,86.73333333333333,20,0.20666666666666667,0.17857142857142858,0.2790666666666667,0.047619047619047616,0.13333333333333333
669459,L,L,3,94.9,38,0.097,0,0.179,0,0
669459,L,R,6,92.7,23.25,0.27875,0.15,0.2595,0,0
669467,R,L,6,87.44,21.6,0.2166,0,0.2312,0,0
669467,R,R,9,83.52857142857142,-8.285714285714286,0.464,0.5555555555555556,0.45257142857142857,0,0
669618,R,L,3,99.2,5,0.577,0.5333333333333333,0.532,0,0
669618,R,R,6,99.65,31,0.5085,0.3333333333333333,1.0395,0.5,0.5
669622,R,L,5,92.17999999999999,-1.2,0.2822,0.18,0.269,0,0
669622,R,R,9,82.6,0.2857142857142857,0.24000000000000002,0.6,0.37157142857142855,0.3333333333333333,0.14285714285714285
669674,L,R,2,101.1,16,0.566,0.35,0.598,0,0
669854,R,L,10,82.58,9.4,0.2726,0.32,0.3098,0,0
669854,R,R,8,93.2,25.2,0.4034,0.49375,0.5954,0.5,0.2
669912,L,L,7,82.91666666666667,18.666666666666668,0.3441666666666667,0.30714285714285716,0.3345,0.14285714285714285,0
669912,L,R,9,92.98333333333333,17.833333333333332,0.3428333333333333,0.39444444444444443,0.3465,0.1111111111111111,0
669952,R,L,1,85.2,-27,0.043,0,0.039,0,0
669952,R,R,12,87.7,29.5,0.2283,0.20833333333333334,0.3045,0,0.1
670036,R,L,4,99.9,22.333333333333332,0.62,1,1.0913333333333333,1.5,0.6666666666666666
670036,R,R,8,99.7,23,0.39849999999999997,0,0.4885,0,0
670124,R,L,9,98.1,4.5,0.583,0.7,1.05125,0.6666666666666666,0.5
670124,R,R,3,106.95,12,0.5815,1.0666666666666667,0.6115,0.6666666666666666,0
670280,R,L,3,90.23333333333333,7.666666666666667,0.41200000000000003,0.3,0.4053333333333333,0,0
670280,R,R,3,99.2,19,0.366,0,0.44,0,0
670712,R,L,3,99.3,-4,0.289,0.4666666666666666,0.26,0,0
670712,R,R,3,95.9,8.666666666666666,0.619,0.3,0.57,0,0
670950,R,L,7,92.63333333333334,13.666666666666666,0.22766666666666666,0.32857142857142857,0.209,0,0
670950,R,R,10,98.9375,16.5,0.507625,0.47000000000000003,0.616125,0.3,0.25
670990,R,L,3,99.65,-16.5,0.19,0,0.176,0,0
670990,R,R,13,91.77142857142857,34,0.28285714285714286,0.4115384615384615,0.49328571428571427,0.3076923076923077,0.2857142857142857
671345,R,L,2,81.85,-25.5,0.051,0,0.0485,0,0
671345,R,R,12,88.35833333333333,13.5,0.4374166666666667,0.5291666666666667,0.45783333333333337,0.16666666666666666,0.08333333333333333
672282,L,L,10,90.11428571428571,12.714285714285714,0.29185714285714287,0.16,0.2765714285714286,0,0
672282,L,R,24,90.83333333333333,22,0.34686666666666666,0.49375,0.46753333333333336,0.2916666666666667,0.13333333333333333
672335,L,L,6,97.96666666666667,9.666666666666666,0.393,0.15,0.4366666666666667,0,0
672335,L,R,4,78.05000000000001,-3.5,0.433,0.225,0.41800000000000004,0,0
672578,R,L,7,69.62,8.2,0.2692,0.32857142857142857,0.2652,0,0
672578,R,R,13,86.525,-0.9166666666666666,0.2816666666666667,0.4576923076923077,0.3164166666666667,0.3076923076923077,0.08333333333333333
672710,R,L,9,80.05,6.5,0.172625,0.2,0.162,0,0
672710,R,R,12,78.2,-19.75,0.27549999999999997,0.33749999999999997,0.28975,0.08333333333333333,0.25
672715,R,L,2,80.6,-6,0.096,0,0.092,0,0
672715,R,R,1,72.9,27,0.771,1.25,0.724,1,0
672851,R,L,31,91,11.952380952380953,0.4512857142857143,0.4967741935483871,0.5831904761904761,0.25806451612903225,0.19047619047619047
672851,R,R,16,92.94,18.5,0.4081,0.390625,0.4944,0.25,0.2
